unique_featureID,gene_ID,chr,start,end,strand,mean_diffsiELAVL1,mean_diffsiSam68,mean_diffsiCFIM25,mean_diff96,mean_diff72,mean_diff48,mean_diff24,mean_diff96hrs_prev,ctrl_siELAVL1,ctrl_siSam68,ctrl_siCFIM25,ctrl_96,ctrl_72,ctrl_48,ctrl_24,ctrl_96hrs_prev,condition_siELAVL1,condition_siSam68,condition_siCFIM25,condition_96,condition_72,condition_48,condition_24,condition_96hrs_prev,V5_siELAVL1,V5_siSam68,V5_siCFIM25,V5_96,V5_72,V5_48,V5_24,V5_96hrs_prev,twostep_gene_padj_siELAVL1,twostep_gene_padj_siSam68,twostep_gene_padj_siCFIM25,twostep_gene_padj_96,twostep_gene_padj_72,twostep_gene_padj_48,twostep_gene_padj_24,twostep_gene_padj_96hrs_prev,twostep_transcript_padj_siELAVL1,twostep_transcript_padj_siSam68,twostep_transcript_padj_siCFIM25,twostep_transcript_padj_96,twostep_transcript_padj_72,twostep_transcript_padj_48,twostep_transcript_padj_24,twostep_transcript_padj_96hrs_prev,lr_siELAVL1,lr_siSam68,lr_siCFIM25,lr_96,lr_72,lr_48,lr_24,lr_96hrs_prev,df_siELAVL1,df_siSam68,df_siCFIM25,df_96,df_72,df_48,df_24,df_96hrs_prev,pvalue_siELAVL1,pvalue_siSam68,pvalue_siCFIM25,pvalue_96,pvalue_72,pvalue_48,pvalue_24,pvalue_96hrs_prev,adj_pvalue_siELAVL1,adj_pvalue_siSam68,adj_pvalue_siCFIM25,adj_pvalue_96,adj_pvalue_72,adj_pvalue_48,adj_pvalue_24,adj_pvalue_96hrs_prev
GALNT2_AATAAA_chr1_start_230282120_end_230282121,GALNT2_ENSG00000143641.10,chr1,230282120,230282121,+,-0.050759105,0.021656268,-0.354831889,0.21679457,0.1879538,0.114677549,0.158800397,0.215781343,0.83134337,0.831502161,0.831400681,0.735002586,0.715663856,0.748209645,0.704679579,0.746642913,0.780584265,0.85315843,0.476568792,0.951797156,0.903617657,0.862887194,0.863479976,0.962424256,84,84,84,148,148,148,148,247,0.56807731,0.79695841,1.99e-13,5.88e-12,4.36e-4,3.09e-4,4.63e-6,0.001117718,NA,NA,0,0,0,0,0,0,1.078230657,0.279820872,57.80112394,51.26016874,14.5684048,15.78860232,25.55673538,13.28893981,1,1,1,1,1,1,1,1,0.299093707,0.596818648,2.9e-14,8.09e-13,1.35e-4,7.08e-5,4.3e-7,2.67e-4,0.598981341,0.816300164,2.85e-13,8.66e-12,5.74e-4,4.1e-4,6.58e-6,0.001529436
TMEM14A_ATTAAA_chr6_start_52686276_end_52686277,TMEM14A_ENSG00000096092.6,chr6,52686276,52686277,+,0.077918113,-0.044231356,0.227590256,-0.161003639,-0.055557129,-0.050902983,-0.031370923,-0.203176089,0.328250156,0.328232134,0.328331196,0.447517572,0.355790696,0.427011932,0.449021503,0.370182284,0.406168269,0.284000778,0.555921452,0.286513934,0.300233567,0.376108949,0.41765058,0.167006195,21,21,21,69,69,69,69,97,0.568341573,0.661558597,9.45e-4,1.32e-6,0.155355047,0.365904313,0.472402497,0.003290495,NA,NA,0,0,NA,NA,NA,0,1.075074768,0.653942123,12.4314913,26.04746381,2.704266623,1.302987222,1.006526687,10.98136286,1,1,1,1,1,1,1,1,0.299801983,0.418706784,4.22e-4,3.33e-7,0.100080095,0.253668293,0.315736378,9.2e-4,0.599263216,0.695926693,0.001107586,1.8e-6,0.174761075,0.398636337,0.509231359,0.004390743
TMEM14A_AATAAA_chr6_start_52686584_end_52686585,TMEM14A_ENSG00000096092.6,chr6,52686584,52686585,+,-0.077918113,0.044231356,-0.227590256,0.161003639,0.055557129,0.050902983,0.031370923,0.203176089,0.671749844,0.671767866,0.671668804,0.552482428,0.644209304,0.572988068,0.550978497,0.629817716,0.593831731,0.715999222,0.444078548,0.713486066,0.699766433,0.623891051,0.58234942,0.832993805,54,54,54,214,214,214,214,346,0.568341573,0.661558597,9.45e-4,1.32e-6,0.155355047,0.365904313,0.472402497,0.003290495,NA,NA,0,0,NA,NA,NA,0,1.075074768,0.653942123,12.4314913,26.04746381,2.704266623,1.302987222,1.006526687,10.98136286,1,1,1,1,1,1,1,1,0.299801983,0.418706784,4.22e-4,3.33e-7,0.100080095,0.253668293,0.315736378,9.2e-4,0.599263216,0.695926693,0.001107586,1.8e-6,0.174761075,0.398636337,0.509231359,0.004390743
OGA_AATAAA_chr10_start_101786143_end_101786144,OGA_ENSG00000198408.14,chr10,101786143,101786144,-,-0.009402441,-0.019380182,0.217757226,-0.055249613,-0.026657812,-0.035708399,-0.046019473,-0.068091505,0.056581033,0.056383221,0.057216044,0.077371085,0.056534793,0.062759342,0.086050696,0.085547646,0.047178592,0.037003039,0.274973271,0.022121472,0.029876981,0.027050943,0.040031223,0.017456141,128,128,128,97,97,97,97,125,1.28e-4,0.048344571,1.48e-37,2.51e-22,2.09e-6,9.85e-9,6.51e-13,8.77e-12,1,0.17132379,1.67e-30,1.74e-11,0.002328845,2.07e-6,1.46e-5,8.24e-6,1.063804332,6.182196938,133.9916126,46.16285227,10.42782116,24.04803572,20.90339455,22.78206494,1,1,1,1,1,1,1,1,0.302349106,0.012904196,5.49e-31,1.09e-11,0.001241311,9.4e-7,4.83e-6,1.81e-6,0.601411889,0.087677159,1.84e-29,1.03e-10,0.004135909,8.13e-6,5.9e-5,1.85e-5
UCK2_APA_chr1_start_165908107_end_165908108,UCK2_ENSG00000143179.16,chr1,165908107,165908108,+,0.060249373,0.0386355,0.325029542,-0.114173869,-0.205316639,-0.143550267,-0.079064146,-0.220489013,0.626696779,0.626658643,0.626843424,0.728342936,0.727393308,0.742851232,0.751961126,0.784403003,0.686946153,0.665294143,0.951872966,0.614169067,0.522076669,0.599300964,0.67289698,0.56391399,39,39,39,178,178,178,178,223,0.571189897,0.628096742,1.23e-15,2.09e-4,2.85e-11,1.63e-7,0.033000434,1.55e-5,NA,NA,0,0,0,0,0,0,1.059823632,0.772538411,68.16008552,15.6177103,48.47329363,31.41979937,6.638385832,22.43402091,1,1,1,1,1,1,1,1,0.303255414,0.379432918,1.51e-16,7.75e-5,3.35e-12,2.08e-8,0.009980432,2.17e-6,0.60208533,0.666443756,1.78e-15,2.74e-4,4.19e-11,2.36e-7,0.040356902,2.18e-5
UCK2_AATAAA_chr1_start_165911617_end_165911618,UCK2_ENSG00000143179.16,chr1,165911617,165911618,+,-0.060249373,-0.0386355,-0.325029542,0.114173869,0.205316639,0.143550267,0.079064146,0.220489013,0.373303221,0.373341357,0.373156576,0.271657064,0.272606692,0.257148768,0.248038874,0.215596997,0.313053847,0.334705857,0.048127034,0.385830933,0.477923331,0.400699036,0.32710302,0.43608601,40,40,40,61,61,61,61,77,0.571189897,0.628096742,1.23e-15,2.09e-4,2.85e-11,1.63e-7,0.033000434,1.55e-5,NA,NA,0,0,0,0,0,0,1.059823632,0.772538411,68.16008552,15.6177103,48.47329363,31.41979937,6.638385832,22.43402091,1,1,1,1,1,1,1,1,0.303255414,0.379432918,1.51e-16,7.75e-5,3.35e-12,2.08e-8,0.009980432,2.17e-6,0.60208533,0.666443756,1.78e-15,2.74e-4,4.19e-11,2.36e-7,0.040356902,2.18e-5
TAF3_AATAAA_chr10_start_8015052_end_8015053,TAF3_ENSG00000165632.9,chr10,8015052,8015053,+,0.103085001,-0.087256976,0.476303424,-0.151108843,-0.184628306,-0.041079327,-0.0789998,-0.171765157,0.392418035,0.391469183,0.393032062,0.282413779,0.329094411,0.213276489,0.253734933,0.261946312,0.495503036,0.304212206,0.869335486,0.131304936,0.144466105,0.172197162,0.174735133,0.090181154,74,74,74,76,76,76,76,56,0.753137508,0.806501903,2.15e-12,1.48e-5,6.59e-4,0.722900184,0.366044031,1.67e-4,NA,NA,7.87e-14,2.18e-4,0.002229874,NA,NA,2.22e-4,1.060431795,0.866628884,56.66305881,14.54790228,10.50804717,0.915898766,3.040972245,16.49201263,1,1,1,1,1,1,1,1,0.303116723,0.35189027,5.17e-14,1.37e-4,0.001188558,0.338554132,0.081187278,4.89e-5,0.60208533,0.639642129,5.02e-13,4.6e-4,0.003973928,0.489083557,0.199511918,3.44e-4
TRAPPC13_ATTAAA_chr5_start_65664764_end_65664765,TRAPPC13_ENSG00000113597.18,chr5,65664764,65664765,+,0.088803959,-0.143779834,0.415562215,-0.187726021,-0.184981804,-0.127990337,-0.166076916,-0.394004739,0.486562248,0.48702134,0.485887043,0.672635522,0.570842472,0.684705577,0.805056422,0.601562839,0.575366206,0.343241506,0.901449259,0.484909501,0.385860668,0.55671524,0.638979506,0.2075581,28,28,28,52,52,52,52,75,0.572504126,0.298273577,6.84e-13,0.018905413,0.014051111,0.159676788,0.001621334,0.004055739,NA,NA,0,0,0,NA,0,0,1.050891667,2.630691213,55.301131,6.551024191,7.470587661,2.8580255,13.14071901,10.54280195,1,1,1,1,1,1,1,1,0.305301817,0.104816074,1.03e-13,0.01048238,0.006271508,0.090919039,2.89e-4,0.001166415,0.603980878,0.331792456,9.74e-13,0.022433741,0.017180681,0.181524996,0.002114583,0.005333733
TRAPPC13_AATAAA_chr5_start_65666064_end_65666065,TRAPPC13_ENSG00000113597.18,chr5,65666064,65666065,+,-0.088803959,0.143779834,-0.415562215,0.187726021,0.184981804,0.127990337,0.166076916,0.394004739,0.513437752,0.51297866,0.514112957,0.327364478,0.429157528,0.315294423,0.194943578,0.398437161,0.424633794,0.656758494,0.098550741,0.515090499,0.614139332,0.44328476,0.361020494,0.7924419,19,19,19,37,37,37,37,55,0.572504126,0.298273577,6.84e-13,0.018905413,0.014051111,0.159676788,0.001621334,0.004055739,NA,NA,0,0,0,NA,0,0,1.050891667,2.630691213,55.301131,6.551024191,7.470587661,2.8580255,13.14071901,10.54280195,1,1,1,1,1,1,1,1,0.305301817,0.104816074,1.03e-13,0.01048238,0.006271508,0.090919039,2.89e-4,0.001166415,0.603980878,0.331792456,9.74e-13,0.022433741,0.017180681,0.181524996,0.002114583,0.005333733
DNM1L_AATAAA_chr12_start_32743614_end_32743615,DNM1L_ENSG00000087470.21,chr12,32743614,32743615,+,0.028348803,-0.010539125,0.307093877,-0.139290146,-0.096039827,-0.048094118,-0.005457886,-0.067394972,0.337598572,0.337675016,0.33759847,0.42378099,0.375808615,0.391474991,0.411342359,0.456275147,0.365947375,0.327135891,0.644692347,0.284490844,0.279768788,0.343380873,0.405884473,0.388880174,221,221,221,242,242,242,242,279,0.580672285,0.859920406,9.66e-28,4.28e-7,6.75e-5,0.155752654,0.519625815,0.086530723,NA,NA,0,2.67e-8,7.54e-6,NA,NA,NA,1.014786587,0.141936724,125.0960222,31.84070489,21.25602781,2.91535847,0.071969077,3.440749465,1,1,1,1,1,1,1,1,0.313758845,0.706363187,4.85e-29,1.67e-8,4.02e-6,0.087739914,0.788491089,0.063606833,0.612102646,0.8782014,1.41e-27,1.09e-7,2.31e-5,0.17719123,0.877618119,0.141183447
DNM1L_AATAAA_chr12_start_32745543_end_32745544,DNM1L_ENSG00000087470.21,chr12,32745543,32745544,+,-0.028348803,0.010539125,-0.307093877,0.132577121,0.097776406,0.037590642,-0.002241627,0.045685134,0.662401428,0.662324984,0.66240153,0.56331568,0.608250515,0.598240282,0.574984033,0.528873478,0.634052625,0.672864109,0.355307653,0.695892801,0.706026921,0.635830925,0.572742407,0.574558612,158,158,158,174,174,174,174,226,0.580672285,0.859920406,9.66e-28,4.28e-7,6.75e-5,0.155752654,0.519625815,0.086530723,NA,NA,0,1.65e-7,5.82e-6,NA,NA,NA,1.014786587,0.141936724,125.0960222,28.30693983,21.75112497,1.761872087,0.012129402,1.396095875,1,1,1,1,1,1,1,1,0.313758845,0.706363187,4.85e-29,1.04e-7,3.1e-6,0.184391179,0.912303451,0.237378344,0.612102646,0.8782014,1.41e-27,6.04e-7,1.81e-5,0.314613988,0.950179623,0.372075872
RRP1B_APA_chr21_start_43693448_end_43693449,RRP1B_ENSG00000160208.13,chr21,43693448,43693449,+,0.032772947,0.00218484,0.279965497,-0.067705588,-0.028924344,-0.022888124,-0.009216326,-0.01170513,0.100471685,0.100977713,0.101092689,0.069899993,0.048092034,0.069836102,0.05463608,0.072908371,0.133244632,0.103162553,0.381058186,0.002194404,0.019167689,0.046947978,0.045419754,0.061203241,22,22,22,28,28,28,28,51,0.590093613,0.974830752,3.59e-10,1.65e-8,0.07999021,0.231456829,0.675599533,0.794073387,NA,NA,0,0,NA,NA,NA,NA,0.982437304,0.00423205,42.54974557,35.00454466,3.993624629,2.142717753,0.379635009,0.148720788,1,1,1,1,1,1,1,1,0.321597815,0.948130842,6.89e-11,3.29e-9,0.045672713,0.14324792,0.537798638,0.699760828,0.621039187,0.97962633,4.85e-10,2.35e-8,0.092233752,0.259101993,0.707749252,0.801203032
RRP1B_ATTAAA_chr21_start_43696076_end_43696077,RRP1B_ENSG00000160208.13,chr21,43696076,43696077,+,-0.032772947,-0.00218484,-0.279965497,0.067705588,0.028924344,0.022888124,0.009216326,0.01170513,0.899528315,0.899022287,0.898907311,0.930100007,0.951907966,0.930163898,0.94536392,0.927091629,0.866755368,0.896837447,0.618941814,0.997805596,0.980832311,0.953052022,0.954580246,0.938796759,174,174,174,569,569,569,569,771,0.590093613,0.974830752,3.59e-10,1.65e-8,0.07999021,0.231456829,0.675599533,0.794073387,NA,NA,0,0,NA,NA,NA,NA,0.982437304,0.00423205,42.54974557,35.00454466,3.993624629,2.142717753,0.379635009,0.148720788,1,1,1,1,1,1,1,1,0.321597815,0.948130842,6.89e-11,3.29e-9,0.045672713,0.14324792,0.537798638,0.699760828,0.621039187,0.97962633,4.85e-10,2.35e-8,0.092233752,0.259101993,0.707749252,0.801203032
HTATIP2_AATAAA_chr11_start_20383775_end_20383776,HTATIP2_ENSG00000109854.14,chr11,20383775,20383776,+,-0.049416468,-0.057893776,-0.265718653,0.193877432,-0.005071983,0.045143032,0.06431403,0.236820967,0.783307823,0.784017561,0.78400865,0.578914795,0.651265524,0.605969015,0.610804117,0.734692011,0.733891355,0.726123785,0.518289996,0.772792227,0.646193541,0.651112048,0.675118147,0.971512978,76,76,76,154,154,154,154,160,0.559871433,0.002888008,1.12e-7,9.88e-4,0.971662069,0.142388497,0.525518459,5.26e-5,NA,1,5.97e-9,1.34e-4,NA,NA,NA,6.12e-6,0.970386581,2.046902783,34.66063231,15.475211,0.010202993,0.776750659,1.926279975,22.02261093,1,1,1,1,1,1,1,1,0.324583786,0.152516184,3.92e-9,8.36e-5,0.919542628,0.37813675,0.16516601,2.69e-6,0.624848257,0.410522728,2.24e-8,2.94e-4,0.947476725,0.528234399,0.328012679,2.62e-5
CEP83_AATAAA_chr12_start_94306395_end_94306396,CEP83_ENSG00000173588.16,chr12,94306395,94306396,-,0.087567823,-0.082754027,0.396713892,-0.085570583,-0.19840042,-0.016168143,-0.148909329,0.014568265,0.249219223,0.248940564,0.248973591,0.332502404,0.241161308,0.29265616,0.321794997,0.344416334,0.336787046,0.166186536,0.645687483,0.246931821,0.042760888,0.276488017,0.172885669,0.358984599,10,10,10,11,11,11,11,21,0.595568597,0.599529174,1.27e-4,0.418207879,0.001759739,0.883233497,0.135217963,0.94893681,NA,NA,0,NA,0,NA,NA,NA,0.959213886,0.860608413,16.46987949,0.881736069,11.68722921,0.042370236,3.597143879,0.017010851,1,1,1,1,1,1,1,1,0.327385018,0.353568487,4.94e-5,0.347726625,6.29e-4,0.836915647,0.057878929,0.896229673,0.626803812,0.640275333,1.54e-4,0.445170371,0.002258015,0.895944778,0.15624963,0.937909243
CEP83_ATTAAA_chr12_start_94308281_end_94308282,CEP83_ENSG00000173588.16,chr12,94308281,94308282,-,-0.087567823,0.082754027,-0.396713892,0.085570583,0.19840042,0.016168143,0.148909329,-0.014568265,0.750780777,0.751059436,0.751026409,0.667497596,0.758838692,0.70734384,0.678205003,0.655583666,0.663212954,0.833813464,0.354312517,0.753068179,0.957239112,0.723511983,0.827114331,0.641015401,31,31,31,35,35,35,35,67,0.595568597,0.599529174,1.27e-4,0.418207879,0.001759739,0.883233497,0.135217963,0.94893681,NA,NA,0,NA,0,NA,NA,NA,0.959213886,0.860608413,16.46987949,0.881736069,11.68722921,0.042370236,3.597143879,0.017010851,1,1,1,1,1,1,1,1,0.327385018,0.353568487,4.94e-5,0.347726625,6.29e-4,0.836915647,0.057878929,0.896229673,0.626803812,0.640275333,1.54e-4,0.445170371,0.002258015,0.895944778,0.15624963,0.937909243
UBFD1_AATAAA_chr16_start_23570857_end_23570858,UBFD1_ENSG00000103353.16,chr16,23570857,23570858,+,0.072801244,-0.015359902,0.416593575,-0.130944714,-0.077856192,-0.080637999,-0.065365145,-0.141181719,0.306552491,0.306588871,0.306645233,0.299379337,0.276659954,0.270082345,0.288373027,0.313255896,0.379353735,0.291228969,0.723238809,0.168434623,0.198803762,0.189444347,0.223007883,0.172074177,20,20,20,30,30,30,30,83,0.595583842,0.909970582,3.44e-9,7.84e-6,0.041099846,0.016541438,0.145473492,0.031766744,NA,NA,0,0,0,0,NA,0,0.956580096,0.057731054,37.93966309,22.36998794,5.316576359,7.451703519,3.44197239,6.184416072,1,1,1,1,1,1,1,1,0.328050027,0.810118722,7.3e-10,2.25e-6,0.021123474,0.006337644,0.063559772,0.012888023,0.626803812,0.923098933,4.56e-9,1.06e-5,0.048331952,0.020528301,0.167313927,0.039031729
UBFD1_ATTAAA_chr16_start_23574386_end_23574387,UBFD1_ENSG00000103353.16,chr16,23574386,23574387,+,-0.072801244,0.015359902,-0.416593575,0.130944714,0.077856192,0.080637999,0.065365145,0.141181719,0.693447509,0.693411129,0.693354767,0.700620663,0.723340046,0.729917655,0.711626973,0.686744104,0.620646265,0.708771031,0.276761191,0.831565377,0.801196238,0.810555653,0.776992117,0.827925823,76,76,76,285,285,285,285,294,0.595583842,0.909970582,3.44e-9,7.84e-6,0.041099846,0.016541438,0.145473492,0.031766744,NA,NA,0,0,0,0,NA,0,0.956580096,0.057731054,37.93966309,22.36998794,5.316576359,7.451703519,3.44197239,6.184416072,1,1,1,1,1,1,1,1,0.328050027,0.810118722,7.3e-10,2.25e-6,0.021123474,0.006337644,0.063559772,0.012888023,0.626803812,0.923098933,4.56e-9,1.06e-5,0.048331952,0.020528301,0.167313927,0.039031729
LMNB2_None_chr19_start_2430848_end_2430849,LMNB2_ENSG00000176619.13,chr19,2430848,2430849,-,0.033661426,-0.011672033,0.254303218,-0.049115135,-0.089234066,-0.044015958,-0.023510492,-0.088635309,0.125352492,0.123076191,0.122277152,0.067435917,0.108095336,0.065138477,0.060757538,0.102794586,0.159013919,0.111404158,0.37658037,0.018320782,0.01886127,0.021122519,0.037247046,0.014159277,37,37,37,70,70,70,70,56,0.777719713,0.933747544,1.56e-34,2.8e-22,5.43e-22,2.67e-11,2.52e-6,1.82e-8,NA,NA,6.24e-31,4.92e-16,3.13e-22,3.31e-11,0.002616681,1.66e-7,0.955779018,0.296011948,134.5687595,66.75223851,95.26264063,45.52709488,11.09554296,28.98602262,1,1,1,1,1,1,1,1,0.328252647,0.586393441,4.1e-31,3.08e-16,1.67e-22,1.51e-11,8.65e-4,7.29e-8,0.626803812,0.808946578,1.38e-29,4.66e-15,4.72e-21,2.65e-10,0.005335488,9.9e-7
RBFOX2_AATAAA_chr22_start_35738736_end_35738737,RBFOX2_ENSG00000100320.24,chr22,35738736,35738737,-,-0.026863074,0.021525605,-0.211908271,0.113130475,0.00955518,0.101462549,0.100737866,0.040692955,0.315841058,0.316510667,0.316321833,0.346815804,0.43698423,0.379803676,0.360280537,0.410357129,0.288977984,0.338036271,0.104413562,0.459946278,0.446539411,0.481266224,0.461018403,0.451050085,245,245,245,856,856,856,856,691,0.594956469,0.782152321,1.23e-12,3.5e-6,0.765238759,0.002438135,0.001699318,0.532510219,NA,NA,0,0,NA,0,0,NA,0.961793116,0.315527969,54.08465855,24.02612527,0.158278436,11.46331213,13.03815994,0.649777028,1,1,1,1,1,1,1,1,0.326735517,0.574307648,1.92e-13,9.5e-7,0.69074649,7.1e-4,3.05e-4,0.420192409,0.626803812,0.803571415,1.75e-12,4.75e-6,0.781241737,0.003152534,0.002207878,0.561463584
RBFOX2_APA_chr22_start_35744044_end_35744045,RBFOX2_ENSG00000100320.24,chr22,35744044,35744045,-,0.026863074,-0.021525605,0.211908271,-0.113130475,-0.00955518,-0.101462549,-0.100737866,NA,0.684158942,0.683489333,0.683678167,0.653184196,0.56301577,0.620196324,0.639719463,NA,0.711022016,0.661963729,0.895586438,0.540053722,0.553460589,0.518733776,0.538981597,NA,23,23,23,40,40,40,40,NA,0.594956469,0.782152321,1.23e-12,3.5e-6,0.765238759,0.002438135,0.001699318,NA,NA,NA,0,0,NA,0,0,NA,0.961793116,0.315527969,54.08465855,24.02612527,0.158278436,11.46331213,13.03815994,NA,1,1,1,1,1,1,1,NA,0.326735517,0.574307648,1.92e-13,9.5e-7,0.69074649,7.1e-4,3.05e-4,NA,0.626803812,0.803571415,1.75e-12,4.75e-6,0.781241737,0.003152534,0.002207878,NA
TLK1_AATAAA_chr2_start_170992059_end_170992060,TLK1_ENSG00000198586.14,chr2,170992059,170992060,-,-0.056674181,-0.074493612,-0.393518773,0.115595979,0.101527361,0.01592363,0.036008809,0.187042755,0.788804972,0.789172931,0.790045463,0.731454824,0.7673564,0.741315382,0.755698398,0.723140917,0.732130791,0.714679318,0.39652669,0.847050804,0.868883761,0.757239012,0.791707206,0.910183672,82,82,82,157,157,157,157,159,0.595583842,0.445630482,2.27e-10,0.219135133,0.082510421,0.644205941,0.37738142,0.001263578,NA,NA,0,NA,NA,NA,NA,5.22e-4,0.958272692,1.617769789,43.50448889,4.971351697,6.217630677,0.11007987,0.710171413,13.57138168,1,1,1,1,1,1,1,1,0.327622456,0.203403039,4.23e-11,0.0257705,0.012648427,0.740053224,0.399386913,2.3e-4,0.626803812,0.481312686,3.06e-10,0.048942187,0.03141662,0.829908697,0.591990506,0.001349111
TLK1_AATAAA_chr2_start_170993565_end_170993566,TLK1_ENSG00000198586.14,chr2,170993565,170993566,-,0.056674181,0.074493612,0.393518773,-0.041017348,-0.076620575,0.022471578,0.018199644,-0.151679864,0.211195028,0.210827069,0.209954537,0.124153646,0.132351433,0.122237806,0.112518274,0.192298453,0.267869209,0.285320682,0.60347331,0.083136298,0.055730858,0.144709384,0.130717918,0.040618588,36,36,36,23,23,23,23,41,0.595583842,0.445630482,2.27e-10,0.219135133,0.082510421,0.644205941,0.37738142,0.001263578,NA,NA,0,NA,NA,NA,NA,3.52e-4,0.958272692,1.617769789,43.50448889,1.114148188,6.27774851,0.422781713,0.303586751,14.30951864,1,1,1,1,1,1,1,1,0.327622456,0.203403039,4.23e-11,0.291181999,0.012226334,0.515552277,0.581642538,1.55e-4,0.626803812,0.481312686,3.06e-10,0.386702912,0.030494381,0.652284592,0.740070139,9.61e-4
IFNAR1_ATTAAA_chr21_start_33356037_end_33356038,IFNAR1_ENSG00000142166.15,chr21,33356037,33356038,+,0.0952212,-0.418144234,0.222833219,-0.382381907,-0.443673048,-0.277930864,-0.124809285,-0.564222176,0.683802106,0.686207862,0.685300381,0.496421091,0.552911872,0.447140152,0.403588928,0.717644838,0.779023306,0.268063628,0.908133599,0.114039183,0.109238825,0.169209288,0.278779644,0.153422662,68,68,68,86,86,86,86,156,0.604605919,0.001655259,0.007152484,4.43e-11,1.33e-16,8.59e-4,0.059160983,4.42e-8,NA,0,0,4.03e-12,1.25e-16,1e-4,NA,1.89e-8,0.923217765,15.33125158,8.365834469,49.0275874,69.77749862,16.62133783,3.348582264,33.19685327,1,1,1,1,1,1,1,1,0.336631508,9.02e-5,0.00382341,2.52e-12,6.64e-17,4.56e-5,0.067262922,8.33e-9,0.633838206,0.002110301,0.008186278,2.55e-11,1.28e-15,2.75e-4,0.174065118,1.36e-7
IFNAR1_APA_chr21_start_33359233_end_33359234,IFNAR1_ENSG00000142166.15,chr21,33359233,33359234,+,-0.0952212,0.418144234,-0.222833219,0.147573139,0.115417542,0.124231154,-0.057119509,NA,0.316197894,0.313792138,0.314699619,0.331226229,0.318404771,0.348888685,0.386519255,NA,0.220976694,0.731936372,0.091866401,0.478799368,0.433822313,0.473119839,0.329399745,NA,13,13,13,26,26,26,26,NA,0.604605919,0.001655259,0.007152484,4.43e-11,1.33e-16,8.59e-4,0.059160983,NA,NA,0,0,0.023183935,0.081139192,0.241884724,NA,NA,0.923217765,15.33125158,8.365834469,5.975434802,4.085663835,2.554902861,0.656759744,NA,1,1,1,1,1,1,1,NA,0.336631508,9.02e-5,0.00382341,0.014506504,0.04324846,0.109952572,0.417706212,NA,0.633838206,0.002110301,0.008186278,0.029884047,0.08811004,0.210120308,0.609367112,NA
SKIL_AATAAA_chr3_start_170393159_end_170393160,SKIL_ENSG00000136603.15,chr3,170393159,170393160,+,0.050892778,0.040675125,0.381909828,-0.082922669,-0.064183748,-0.02810479,0.062365899,-0.059443827,0.171001721,0.170442891,0.170493814,0.245129765,0.222112651,0.250924485,0.259425556,0.186398982,0.221894499,0.211118016,0.552403642,0.162207096,0.157928903,0.222819695,0.321791455,0.126955155,18,18,18,41,41,41,41,33,0.789644879,0.570580081,2.61e-19,0.075200738,0.123721524,0.53130403,0.219019142,0.488953405,NA,NA,1.28e-18,NA,NA,NA,NA,NA,0.924942711,1.726452431,78.40509749,3.85856306,3.156132575,0.665654201,2.563117761,0.773705203,1,1,1,1,1,1,1,1,0.336180516,0.18886459,8.39e-19,0.049492699,0.075642185,0.414570866,0.109382677,0.379073253,0.633838206,0.463712467,1.19e-17,0.086502859,0.140427864,0.562462122,0.247709289,0.523004173
DDHD2_APA_chr8_start_38260812_end_38260813,DDHD2_ENSG00000085788.14,chr8,38260812,38260813,+,-0.038517854,0.024955118,0.34665084,-0.022756919,0.050072486,0.049555952,0.056493193,0.052048078,0.31356961,0.314421199,0.313497779,0.228580223,0.193756495,0.208498847,0.22502615,0.276418635,0.275051756,0.339376317,0.660148619,0.205823304,0.24382898,0.258054799,0.281519343,0.328466714,111,111,111,73,73,73,73,79,0.608394855,0.817367495,5.54e-19,0.698531275,0.192102447,0.024804759,0.5636643,0.507413054,NA,NA,0,NA,NA,0.233222696,NA,NA,0.905611269,0.230215622,83.83763741,0.529853622,1.358105588,2.612640482,1.44285984,0.494628905,1,1,1,1,1,1,1,1,0.341281566,0.631363994,5.37e-20,0.466668406,0.24386607,0.106015109,0.229677116,0.48186969,0.637330269,0.835254383,8.19e-19,0.564623705,0.358169549,0.204143341,0.41207848,0.619772149
DDHD2_APA_chr8_start_38262760_end_38262761,DDHD2_ENSG00000085788.14,chr8,38262760,38262761,+,0.038517854,-0.024955118,-0.34665084,0.012319455,-0.08290644,-0.082204301,-0.064532068,-0.053069738,0.68643039,0.685578801,0.686502221,0.733403566,0.76999141,0.768804175,0.729148165,0.594999404,0.724948244,0.660623683,0.339851381,0.745723021,0.68708497,0.686599874,0.664616097,0.541929666,89,89,89,206,206,206,206,143,0.608394855,0.817367495,5.54e-19,0.698531275,0.192102447,0.024804759,0.5636643,0.507413054,NA,NA,0,NA,NA,0.023220863,NA,NA,0.905611269,0.230215622,83.83763741,0.147854536,3.574257221,6.538671443,1.898251021,0.879580142,1,1,1,1,1,1,1,1,0.341281566,0.631363994,5.37e-20,0.70059413,0.058681687,0.010555415,0.168274216,0.348316701,0.637330269,0.835254383,8.19e-19,0.769646942,0.113341117,0.031726436,0.332260817,0.492535334
