unique_featureID,gene_ID,chr,start,end,strand,mean_diffsiELAVL1,mean_diffsiSam68,mean_diffsiCFIM25,mean_diff96,mean_diff72,mean_diff48,mean_diff24,mean_diff96hrs_prev,ctrl_siELAVL1,ctrl_siSam68,ctrl_siCFIM25,ctrl_96,ctrl_72,ctrl_48,ctrl_24,ctrl_96hrs_prev,condition_siELAVL1,condition_siSam68,condition_siCFIM25,condition_96,condition_72,condition_48,condition_24,condition_96hrs_prev,V5_siELAVL1,V5_siSam68,V5_siCFIM25,V5_96,V5_72,V5_48,V5_24,V5_96hrs_prev,twostep_gene_padj_siELAVL1,twostep_gene_padj_siSam68,twostep_gene_padj_siCFIM25,twostep_gene_padj_96,twostep_gene_padj_72,twostep_gene_padj_48,twostep_gene_padj_24,twostep_gene_padj_96hrs_prev,twostep_transcript_padj_siELAVL1,twostep_transcript_padj_siSam68,twostep_transcript_padj_siCFIM25,twostep_transcript_padj_96,twostep_transcript_padj_72,twostep_transcript_padj_48,twostep_transcript_padj_24,twostep_transcript_padj_96hrs_prev,lr_siELAVL1,lr_siSam68,lr_siCFIM25,lr_96,lr_72,lr_48,lr_24,lr_96hrs_prev,df_siELAVL1,df_siSam68,df_siCFIM25,df_96,df_72,df_48,df_24,df_96hrs_prev,pvalue_siELAVL1,pvalue_siSam68,pvalue_siCFIM25,pvalue_96,pvalue_72,pvalue_48,pvalue_24,pvalue_96hrs_prev,adj_pvalue_siELAVL1,adj_pvalue_siSam68,adj_pvalue_siCFIM25,adj_pvalue_96,adj_pvalue_72,adj_pvalue_48,adj_pvalue_24,adj_pvalue_96hrs_prev,mean_diff_across
ZCCHC7_AATAAA_chr9_start_37357387_end_37357388,ZCCHC7_ENSG00000147905.18,chr9,37357387,37357388,+,0.061671911,-0.224733329,-0.011837983,-0.158946443,-0.217615527,-0.04043137,-0.067082671,-0.339453107,0.564304266,0.565162893,0.564642429,0.473456618,0.454665472,0.213243314,0.400508116,0.389432105,0.625976177,0.340429564,0.552804446,0.314510175,0.237049945,0.172811944,0.333425444,0.049978998,27,27,27,17,17,17,17,15,0.754674969,0.103035527,0.914686001,0.115211991,0.005815601,0.649523193,0.668145889,0.007196259,NA,NA,NA,NA,0,NA,NA,0,0.351437635,5.365826691,0.019859547,3.065786988,9.270183724,0.367885899,0.399450035,9.286573146,1,1,1,1,1,1,1,1,0.553300446,0.020535053,0.887930058,0.079956437,0.002329143,0.544158895,0.527373418,0.002308396,0.777542136,0.121617328,0.917178757,0.130351156,0.007243221,0.67690051,0.699277529,0.009370354,-0.1647058236
ZDHHC24_AATAAA_chr11_start_66520626_end_66520627,ZDHHC24_ENSG00000174165.8,chr11,66520626,66520627,-,-0.157842222,-0.076006687,-0.203329831,0.305770156,0.157915432,0.042411698,0.002276729,0.028152258,0.481917378,0.482029028,0.481938699,0.128327603,0.327904681,0.270830302,0.15886703,0.124199431,0.324075156,0.406022341,0.278608867,0.434097759,0.485820113,0.313242,0.161143759,0.15235169,38,38,38,46,46,46,46,37,0.22941964,0.598872009,0.012860633,3.27e-6,0.053895536,0.720453381,0.983473152,0.278990809,NA,NA,0,0,NA,NA,NA,NA,3.455816412,0.863645995,7.191567526,24.16446856,4.762763432,0.237700735,0.001193036,0.265290152,1,1,1,1,1,1,1,1,0.063029601,0.352720393,0.007324697,8.84e-7,0.029081821,0.62587172,0.972446259,0.606508822,0.256287436,0.639738458,0.014536495,4.43e-6,0.062895099,0.741707658,0.985776989,0.729072729,0.1073052546
ZDHHC3_APA_chr3_start_44926527_end_44926528,ZDHHC3_ENSG00000163812.16,chr3,44926527,44926528,-,0.155551621,-0.071999453,0.291277265,-0.244843181,-0.31129213,-0.176534526,-0.076737233,-0.38829107,0.507739203,0.50667272,0.50795889,0.409784912,0.476986517,0.416717708,0.419540023,0.491859358,0.663290823,0.434673266,0.799236155,0.164941731,0.165694387,0.240183182,0.34280279,0.103568288,42,42,42,18,18,18,18,23,0.002283662,0.474567167,1.02e-12,5.82e-19,7.38e-44,9.51e-28,1.39e-7,1.26e-20,0.002061301,NA,8.75e-14,4.22e-13,7.91e-32,1.84e-15,0.05378644,5.83e-19,13.27977464,2.486890531,56.4541339,55.61890629,141.2696107,66.94653394,8.091682611,82.91866104,1,1,1,1,1,1,1,1,2.68e-4,0.114798332,5.75e-14,8.8e-14,1.4e-32,2.79e-16,0.004446886,8.55e-20,0.005953195,0.348865271,5.54e-13,1.03e-12,7.569999999999999e-31,8.27e-15,0.020995733,5.36e-18,-0.239539628
ZKSCAN3_AATAAA_chr6_start_28366745_end_28366746,ZKSCAN3_ENSG00000189298.14,chr6,28366745,28366746,+,0.072163282,0.030925241,0.28343572,-0.194940261,-0.204218033,-0.272141062,-0.021747518,-0.187146816,0.368633643,0.368692357,0.368685555,0.51452793,0.445334575,0.598467112,0.438646024,0.42873729,0.440796925,0.399617598,0.652121275,0.319587669,0.241116542,0.32632605,0.416898506,0.241590475,19,19,19,27,27,27,27,34,0.742188331,0.893853258,0.013222629,0.044743267,0.013057168,0.031338695,0.911637537,0.133179653,NA,NA,0,0,0,0,NA,NA,0.395691506,0.084580951,7.132765751,4.853645644,7.620270763,6.14915132,0.028836217,3.247896162,1,1,1,1,1,1,1,1,0.529322773,0.771182837,0.007568789,0.027587765,0.005771582,0.013147518,0.865157755,0.071515196,0.765571575,0.907057908,0.014947611,0.052005929,0.016016731,0.038267725,0.923782073,0.154665676,-0.176038738
ZNF148_AATAAA_chr3_start_125231014_end_125231015,ZNF148_ENSG00000163848.21,chr3,125231014,125231015,-,-0.022672686,-0.030690175,0.090138412,-0.188441865,-0.078928405,-0.139226152,-0.146038348,-0.203289301,0.244827467,0.24522871,0.244619379,0.320927915,0.264822269,0.313286201,0.353140156,0.339093942,0.222154781,0.214538535,0.334757792,0.13248605,0.185893864,0.174060049,0.207101808,0.135804641,31,31,31,109,109,109,109,145,0.53676017,0.666248173,4.96e-5,4.93e-8,0.102737175,3.43e-9,3.12e-10,0.036846627,NA,NA,0.126018295,7.98e-7,NA,6.43e-5,6.47e-4,0.009950581,0.229268827,0.636701025,3.007739513,26.60346338,5.150967045,18.78792174,15.00790874,9.383055924,1,1,1,1,1,1,1,1,0.632066513,0.424907935,0.082867781,2.5e-7,0.023233431,1.46e-5,1.07e-4,0.002190002,0.827996233,0.701246789,0.126315767,1.37e-6,0.052328569,1e-4,8.96e-4,0.008985717,-0.1511848142
ZNF202_APA_chr11_start_123724780_end_123724781,ZNF202_ENSG00000166261.11,chr11,123724780,123724781,-,0.099555581,0.035825861,0.267946781,-0.256451789,-0.242343612,-0.228041678,-0.375120175,-0.400920337,0.553981897,0.552715631,0.555554381,0.517176378,0.466560459,0.518517645,0.690734986,0.654930531,0.653537478,0.588541492,0.823501163,0.260724589,0.224216847,0.290475967,0.315614811,0.254010194,36,36,36,97,97,97,97,78,0.708923487,0.902085866,0.067316238,1.7e-4,1e-4,4.55e-9,1.62e-7,7.47e-5,NA,NA,NA,2.61e-5,1.88e-5,4.15e-6,5.98e-9,0,0.50189312,0.071829361,4.001844021,18.57352311,19.5123975,22.70743778,35.99719365,19.04282742,1,1,1,1,1,1,1,1,0.478669481,0.78869162,0.045450512,1.63e-5,9.99e-6,1.89e-6,1.98e-9,1.28e-5,0.734931145,0.914731857,0.073941666,6.62e-5,5.38e-5,1.54e-5,4.83e-8,1.04e-4,-0.3005755182
ZNF224_AATAAA_chr19_start_44109824_end_44109825,ZNF224_ENSG00000267680.6,chr19,44109824,44109825,+,-0.144056095,-0.100472754,-0.132838372,0.308532726,0.368014832,0.125803792,0.214428229,0.283194289,0.660694867,0.660301947,0.660121813,0.57303527,0.523331762,0.751524532,0.662157539,0.623393282,0.516638772,0.559829193,0.527283441,0.881567996,0.891346594,0.877328323,0.876585767,0.906587572,76,76,76,200,200,200,200,102,0.340068891,0.450889999,0.122563626,1.13e-11,1.39e-17,0.001968571,7.77e-5,1.34e-4,NA,NA,NA,3.86e-10,2.78e-14,0.004155522,4.88e-4,0,2.451554925,1.573637023,2.92199545,40.09873791,59.12031087,9.654426219,14.23272776,17.79732593,1,1,1,1,1,1,1,1,0.117408512,0.209679615,0.087379746,2.41e-10,1.48e-14,0.001888959,1.62e-4,2.46e-5,0.369074746,0.488322076,0.132244538,1.99e-9,2.31e-13,0.007380178,0.001274494,1.86e-4,0.2599947736
ZNF473_AATAAA_chr19_start_50047166_end_50047167,ZNF473_ENSG00000142528.16,chr19,50047166,50047167,+,0.216353964,0.154828286,0.244436345,-0.40731423,-0.396025451,-0.382956485,-0.254349874,-0.398783093,0.44816096,0.448708108,0.447115349,0.47375829,0.448739471,0.485537994,0.41590693,0.47131073,0.664514924,0.603536394,0.691551694,0.066444059,0.052714019,0.102581509,0.161557056,0.072527637,17,17,17,22,22,22,22,27,0.09505599,0.206157625,0.016979285,1.25e-11,1.45e-7,4.36e-7,0.005314038,6.52e-4,NA,NA,0,0,0,0,0,0,5.786407466,3.562234238,6.6406997,49.68865784,31.00750215,29.39987062,10.57653717,14.44737803,1,1,1,1,1,1,1,1,0.016150561,0.05910813,0.009967478,1.8e-12,2.57e-8,5.89e-8,0.00114532,1.44e-4,0.108970332,0.23370531,0.019207172,1.83e-11,2.02e-7,6.18e-7,0.006759598,8.99e-4,-0.36788582659999997
ZNF496_AATAAA_chr1_start_247298179_end_247298180,ZNF496_ENSG00000162714.13,chr1,247298179,247298180,-,0.029544384,0.031986516,-0.024620968,0.157488542,0.044105806,0.055985118,0.202558486,0.113309561,0.712118471,0.711071442,0.712119255,0.685463737,0.717426722,0.752238084,0.650991631,0.735497567,0.741662855,0.743057958,0.687498288,0.842952279,0.761532528,0.808223203,0.853550117,0.848807128,136,136,136,162,162,162,162,209,0.78972556,0.148381157,0.023728043,5.89e-5,0.715086027,0.112531252,5.87e-5,0.12866182,NA,NA,0.795730006,4.75e-5,NA,NA,8.85e-6,NA,0.552455173,0.468090616,0.407462284,17.43378095,0.656357941,2.29202303,21.86442113,4.301729017,1,1,1,1,1,1,1,1,0.457316244,0.493866889,0.523260368,2.97e-5,0.417848679,0.130040329,2.93e-6,0.038073646,0.722954198,0.752857893,0.603558505,1.14e-4,0.542271196,0.239966208,3.79e-5,0.093373538,0.11468950260000002
ZNF592_APA_chr15_start_84805970_end_84805971,ZNF592_ENSG00000166716.10,chr15,84805970,84805971,+,-0.123390243,8.15e-4,-0.275822579,0.173207832,0.249762475,0.162938587,0.183248198,0.075712675,0.337270793,0.32659773,0.333486971,0.230818173,0.313613406,0.250014786,0.173334005,0.261105115,0.21388055,0.327412373,0.057664391,0.404026005,0.563375881,0.412953373,0.356582203,0.336817791,19,19,19,28,28,28,28,40,0.502307246,0.966900006,3.02e-5,6.51e-4,0.00209053,3.77e-4,5.45e-10,0.253872368,NA,NA,3.42e-5,0.001747143,5.35e-4,0.001078469,0.001665248,NA,2.244578452,-6.47e-4,17.96585339,11.94955102,14.46635057,13.4491458,13.23101685,0.235941293,1,1,1,1,1,1,1,1,0.134083444,1,2.25e-5,5.47e-4,1.43e-4,2.45e-4,2.75e-4,0.627153019,0.400338556,1,7.5e-5,0.00162494,6.03e-4,0.001247207,0.002026909,0.744771861,0.16897395340000002
ZNF655_APA_chr7_start_99564702_end_99564703,ZNF655_ENSG00000197343.11,chr7,99564702,99564703,+,-0.255717684,0.198882009,-0.134402849,-0.539535084,-0.307860667,-0.356882129,-0.28511202,-0.388154584,0.516681881,0.517350271,0.514839436,0.714476279,0.582163702,0.580441595,0.610264982,0.534991069,0.260964198,0.71623228,0.380436587,0.174941195,0.274303036,0.223559467,0.325152961,0.146836485,12,12,12,26,26,26,26,27,0.019230297,0.042442364,0.273753507,2.6e-11,0.001569936,1.82e-4,8.68e-4,0.010095166,0,0,NA,0,0,0,0,0,9.825124987,7.521478665,1.53828444,48.18885596,11.92948901,16.87256701,14.45855688,8.594949548,1,1,1,1,1,1,1,1,0.00172144,0.006096761,0.214873344,3.87e-12,5.53e-4,4e-5,1.43e-4,0.003370966,0.023154345,0.051200602,0.289426799,3.85e-11,0.002017695,2.45e-4,0.001149674,0.012939237,-0.3755088968
ZPR1_AATAAA_chr11_start_116778560_end_116778561,ZPR1_ENSG00000109917.11,chr11,116778560,116778561,-,0.012176709,-0.032563076,0.022311777,-0.269626586,-0.291296446,-0.286552548,-0.153714337,-0.281416875,0.877248292,0.78448662,0.878024633,0.809076099,0.802564909,0.835213138,0.851372464,0.796269763,0.889425002,0.751923543,0.90033641,0.539449513,0.511268463,0.54866059,0.697658126,0.514852888,133,133,133,152,152,152,152,280,0.906889333,0.796233932,0.675993315,1.06e-8,7.14e-11,6.57e-11,1.93e-4,4.74e-5,NA,NA,NA,1.39e-7,2.8e-10,1.86e-10,2.04e-5,2.21e-4,0.06274606,0.422233638,0.252784862,30.7773876,43.188271,44.30296668,22.37315165,16.49713663,1,1,1,1,1,1,1,1,0.802207172,0.515824601,0.615120961,2.89e-8,4.97e-11,2.81e-11,2.24e-6,4.87e-5,0.916658172,0.766842804,0.687169439,1.83e-7,5.45e-10,4.8e-10,3e-5,3.43e-4,-0.2565213584
ZSCAN26_AATAAA_chr6_start_28277530_end_28277531,ZSCAN26_ENSG00000197062.12,chr6,28277530,28277531,+,0.135391548,-0.053742927,-0.022371434,-0.246665775,-0.269868266,-0.138659254,-0.187918645,-0.146483744,0.183065456,0.185502205,0.188117696,0.34080421,0.328812375,0.255214795,0.429628831,0.203251,0.318457004,0.131759278,0.165746262,0.094138435,0.058944109,0.116555541,0.241710186,0.056767256,13,13,13,36,36,36,36,14,0.32614527,0.69189911,0.806449547,0.007731867,2.01e-5,0.037006219,0.04024227,0.071701733,NA,NA,NA,0,0,0,0,NA,2.564439047,0.553648295,0.093719255,8.318969158,20.88467301,5.805412849,6.207320995,4.482024557,1,1,1,1,1,1,1,1,0.109291319,0.456830822,0.759501093,0.003923318,4.88e-6,0.015976916,0.012722302,0.034253122,0.355512222,0.724015911,0.811956257,0.009451068,2.76e-5,0.045154356,0.048707874,0.085661883,-0.1979191368
ANKRD10_AATAAA_chr13_start_110878540_end_110878541,ANKRD10_ENSG00000088448.14,chr13,110878540,110878541,-,-0.280953488,-0.232985326,0.38550771,0.494450167,0.495400232,0.379796353,0.357222693,0.339891614,0.324550165,0.324376701,0.324772943,0.400155391,0.365521771,0.436126684,0.419940254,0.607079041,0.043596676,0.091391375,0.710280653,0.894605558,0.860922003,0.815923037,0.777162946,0.946970655,234,234,234,492,492,492,492,452,4.96e-40,2.73e-13,6.819999999999999e-31,1.12e-63,2.37e-47,1.39e-53,2.11e-21,1.44e-18,1.98e-43,8.45e-16,8.460000000000001e-33,2.9e-63,9.319999999999999e-42,1.76e-45,3.99e-18,0,194.9975312,68.49386463,143.1098838,282.8298153,184.531658,201.9092113,77.51064503,84.70341176,1,1,1,1,1,1,1,1,2.58e-44,1.27e-16,5.56e-33,1.82e-63,4.9699999999999995e-42,8e-46,1.32e-18,3.47e-20,7.14e-41,4.28e-14,2.05e-31,2.04e-61,3.97e-40,1.31e-43,9.45e-17,2.24e-18,0.41335221180000004
CD44_ATTAAA_chr11_start_35232400_end_35232401,CD44_ENSG00000026508.21,chr11,35232400,35232401,+,-0.091588183,-0.01226247,-0.167867663,0.216371149,0.169919114,0.073326104,0.0790888,0.204810982,0.208829145,0.208848787,0.20898532,0.318206658,0.277340849,0.317080518,0.332207267,0.390141124,0.117240962,0.196586317,0.041117657,0.534577807,0.447259963,0.390406623,0.411296067,0.594952105,189,189,189,1219,1219,1219,1219,1227,1.91e-20,0.012336748,4.87e-51,3.2699999999999997e-99,3.65e-54,5.55e-26,7.34e-9,2.7799999999999997e-40,1.29e-11,1,1.8799999999999998e-48,3.4300000000000003e-65,8.77e-40,2.26e-10,2.21e-7,1.23e-25,51.18010536,0.53844586,216.1728825,293.8629032,177.6766845,43.92114937,31.10782996,113.3478013,1,1,1,1,1,1,1,1,8.43e-13,0.463077527,6.18e-49,7.16e-66,1.56e-40,3.42e-11,2.44e-8,1.81e-26,2.33e-10,0.729381517,5.42e-47,8.550000000000001e-64,1.14e-38,5.82e-10,4.84e-7,1.81e-24,0.1487032298
JPT1_ATTAAA_chr17_start_75135988_end_75135989,JPT1_ENSG00000189159.16,chr17,75135988,75135989,-,0.195056372,0.041873935,0.226910848,-0.36948516,-0.263424713,-0.173488946,-0.123624206,-0.396235735,0.60939744,0.609019199,0.609341766,0.794987654,0.768290044,0.774250238,0.810868682,0.748821238,0.804453812,0.650893134,0.836252615,0.425502495,0.504865331,0.600761292,0.687244476,0.352585503,445,445,445,1034,1034,1034,1034,1395,1.59e-9,0.479802011,1.07e-15,1.17e-82,2.7e-39,2.11e-35,3.58e-24,4.14e-38,0,NA,0,0,0,0,0,0,46.01884027,1.425440982,68.46917927,380.5620921,179.6367597,162.6649739,111.8671382,176.3741765,1,1,1,1,1,1,1,1,1.17e-11,0.232509916,1.29e-16,9.39e-85,5.82e-41,2.9599999999999996e-37,3.82e-26,2.9999999999999998e-40,2.14e-9,0.517419676,1.54e-15,2.07e-82,4.41e-39,3.5e-35,5.8399999999999996e-24,6.31e-38,-0.265251752
NPM1_AATAAA_chr5_start_171410882_end_171410883,NPM1_ENSG00000181163.14,chr5,171410882,171410883,+,-0.067081511,-0.106686684,0.0100522,-0.171445345,-0.165716694,-0.130713351,-0.051439058,-0.20798504,0.79881476,0.79882522,0.798777274,0.678312145,0.72042865,0.724462683,0.719734312,0.773425328,0.731733249,0.692138536,0.808829474,0.5068668,0.554711955,0.593749332,0.668295254,0.565440288,5891,5891,5891,17523,17523,17523,17523,5978,1.24e-8,1.26e-22,0.546858422,2.77e-40,7.22e-39,1.12e-102,3.53e-18,1.64e-76,1.09e-9,5.78e-24,NA,6.53e-31,4.5399999999999994e-35,4.6799999999999997e-94,8.15e-15,1.76e-71,41.14546977,105.6714461,0.98666401,134.5758367,153.9130082,424.8700038,62.47848454,321.2460312,1,1,1,1,1,1,1,1,1.41e-10,8.7e-25,0.320559089,4.089999999999999e-31,2.42e-35,2.1299999999999998e-94,2.69e-15,7.749999999999999e-72,1.86e-8,5.62e-22,0.405554732,1.63e-29,1.4900000000000001e-33,2.2400000000000002e-91,1.44e-13,4.5699999999999996e-69,-0.14545989760000003
KDELR2_None_chr7_start_6462787_end_6462788,KDELR2_ENSG00000136240.10,chr7,6462787,6462788,-,0.131394742,-0.048762384,0.314188561,-0.219885113,-0.17924657,-0.099364692,-0.101285566,-0.21073364,0.34487917,0.344833483,0.344923059,0.401511992,0.394116347,0.38400718,0.412500507,0.315098524,0.476273912,0.296071099,0.65911162,0.181626879,0.214869778,0.284642488,0.311214941,0.104364883,600,600,600,1431,1431,1431,1431,1065,1.32e-8,0.040054888,4.2999999999999994e-49,5.78e-203,4.23e-105,2.2099999999999998e-46,2.4899999999999998e-45,2.5e-97,4.17e-9,0.04030326,2.5e-50,3.57e-115,3.479999999999999e-55,1.31e-13,9.83e-14,9.01e-60,38.51576217,7.529010513,223.3943384,522.6615644,247.4621317,57.74325404,58.94035272,268.8888423,1,1,1,1,1,1,1,1,5.43e-10,0.006071324,1.64e-50,1.12e-115,9.279999999999999e-56,2.99e-14,1.63e-14,1.9799999999999998e-60,5.93e-8,0.051140404,1.52e-48,4.57e-113,1.26e-53,7.38e-13,7.93e-13,9.73e-58,-0.1621031162
RAN_APA_chr12_start_130877676_end_130877677,RAN_ENSG00000132341.12,chr12,130877676,130877677,+,-0.058095531,-0.034769768,-0.088060642,0.108618068,0.106881664,0.05178257,0.026532513,0.158372005,0.097636345,0.097602852,0.09760282,0.035547504,0.039657309,0.038771235,0.035464488,0.051361606,0.039540814,0.062833084,0.009542178,0.144165572,0.146538973,0.090553805,0.061997001,0.209733612,173,173,173,602,602,602,602,555,5.63e-7,0.002470263,1.01e-58,1.6499999999999998e-118,4.5700000000000005e-86,5.719999999999999e-47,1.7799999999999998e-48,4.0999999999999997e-35,3.8e-8,1e-4,2.9099999999999996e-48,1.5e-82,4.9e-69,1.15e-26,5.06e-18,2.1399999999999997e-31,35.56187468,20.0479289,215.3010305,372.7557844,311.0265498,117.1869784,78.41241817,138.8671308,1,1,1,1,1,1,1,1,2.47e-9,7.55e-6,9.58e-49,4.6999999999999996e-83,1.2999999999999998e-69,2.61e-27,8.36e-19,4.7099999999999995e-32,2.44e-7,2.84e-4,8.219999999999999e-47,9.979999999999999e-81,2.9499999999999997e-67,1.85e-25,6.18e-17,6.849999999999999e-30,0.09043736399999999
KPNB1_AATAAA_chr17_start_47684663_end_47684664,KPNB1_ENSG00000108424.11,chr17,47684663,47684664,+,-0.117167551,-0.038283882,-0.080237289,0.198210671,0.174432525,0.179840162,0.127733552,0.198214754,0.26167658,0.261592643,0.261660043,0.161031587,0.192107903,0.161666172,0.149354984,0.175866235,0.144509028,0.223308761,0.181422755,0.359242258,0.366540428,0.341506334,0.277088536,0.374080988,144,144,144,624,624,624,624,555,2.86e-7,0.081576186,1.64e-5,7.929999999999999e-175,1.2499999999999999e-204,2.0499999999999997e-182,8.02e-35,1.8800000000000002e-79,1.37e-7,NA,1.12e-4,1.3199999999999999e-45,2.99e-49,2.0699999999999998e-66,2.5e-21,1.94e-19,33.06876048,4.922690436,17.03583371,204.6005151,221.6345567,300.6750054,94.83924509,85.0940565,1,1,1,1,1,1,1,1,8.9e-9,0.026506209,3.67e-5,2.07e-46,3.98e-50,2.3499999999999997e-67,2.0600000000000001e-22,2.85e-20,8.02e-7,0.14417043,1.17e-4,1.49e-44,4.6299999999999994e-48,1.0900000000000001e-64,1.95e-20,1.86e-18,0.1756863328
NOL4L_None_chr20_start_32447129_end_32447130,NOL4L_ENSG00000197183.15,chr20,32447129,32447130,-,0.183289866,0.009718206,0.170196851,-0.174726459,-0.214565655,-0.038686099,-0.069143148,-0.14755154,0.356088047,0.356214256,0.356234353,0.409582977,0.446805316,0.343780962,0.39565394,0.384777585,0.539377913,0.365932463,0.526431205,0.234856518,0.232239662,0.305094863,0.326510791,0.237226045,64,64,64,72,72,72,72,104,1.16e-5,0.867012415,1.07e-7,4.27e-7,1.8e-21,0.008185695,0.012505557,0.00169966,2e-7,NA,5.5e-5,2.57e-6,2.08e-14,0.794357256,0.231723848,0.0015079,32.33181075,0.044371895,18.38241649,24.35008981,61.05520568,1.793141244,4.290924277,12.88136343,1,1,1,1,1,1,1,1,1.3e-8,0.833163223,1.81e-5,8.03e-7,5.55e-15,0.180543902,0.03831633,3.32e-4,1.14e-6,0.93242334,6.12e-5,4.05e-6,8.86e-14,0.309427592,0.114624791,0.001834315,-0.12893458019999998
FGF2_AATAAA_chr4_start_122892491_end_122892492,FGF2_ENSG00000138685.18,chr4,122892491,122892492,+,0.196706619,-9.68e-4,0.488376682,-0.254184107,-0.153651643,-0.157127354,-0.11337560000000001,-0.233261282,0.362533811,0.361138353,0.363383302,0.341570579,0.297438509,0.288088378,0.272141986,0.324108467,0.55924043,0.360170636,0.851759984,0.087386472,0.143786866,0.130961024,0.158766386,0.090847186,158,158,158,33,33,33,33,96,1.75e-7,0.320469046,1.24e-63,8.31e-28,9.15e-19,1.93e-13,2.52e-10,3.17e-8,4.97e-7,NA,1.96e-66,1.42e-17,5.28e-7,2.14e-7,3.07e-4,6.69e-6,30.56181372,-0.003058227,298.6612366,75.11465535,27.711342170000002,29.76697617,16.42045,23.18436504,1,1,1,1,1,1,1,1,3.23e-8,1,6.45e-67,4.44e-18,1.41e-7,4.87e-8,5.07e-5,1.47e-6,2.63e-6,1,1.25e-64,7.65e-17,1.01e-6,5.2e-7,4.69e-4,1.52e-5,-0.1823199972
NQO1_AATAAA_chr16_start_69709401_end_69709402,NQO1_ENSG00000181019.13,chr16,69709401,69709402,-,-0.067104414,0.032115169,-0.130165362,0.224286343,0.189192008,0.100708039,0.070661886,0.242385139,0.196764245,0.196598578,0.196796347,0.163653742,0.152126619,0.18137319,0.181214619,0.196689386,0.129659831,0.228713748,0.066630985,0.387940085,0.341318627,0.282081229,0.251876505,0.439074525,280,280,280,900,900,900,900,1108,3.41e-6,0.007092525,2.23e-37,6.469999999999999e-177,1.19e-127,1.9500000000000002e-29,1.27e-51,4.419999999999999e-145,4.08e-7,0.011597097,1.86e-38,9.709999999999998e-169,9.36e-121,2.84e-29,1.91e-49,3.4099999999999994e-144,29.59896381,9.798020066,169.0039251,767.5678969,547.2510088,127.7189735,220.7178679,655.3938237,1,1,1,1,1,1,1,1,5.31e-8,0.001746999,1.22e-38,6.079999999999998e-169,4.99e-121,1.29e-29,6.3100000000000005e-50,1.5e-144,4.12e-6,0.021607208,6.1799999999999995e-37,6.969999999999999e-166,4.1099999999999996e-118,1.05e-27,3.3999999999999997e-47,4.42e-141,0.165446683
RTN3_AATAAA_chr11_start_63759884_end_63759885,RTN3_ENSG00000133318.14,chr11,63759884,63759885,+,-0.150169141,0.066368884,-0.327478343,0.36270601,0.355045573,0.275153255,0.180692547,0.281338324,0.523182308,0.52331906,0.523298981,0.414118901,0.422208943,0.41894164,0.402510861,0.558004999,0.373013167,0.589687945,0.195820638,0.776824912,0.777254515,0.694094896,0.583203408,0.839343323,219,219,219,444,444,444,444,672,7.1e-6,0.049039638,3.45e-42,2.8999999999999997e-67,9.8e-83,1.03e-46,1.1200000000000001e-29,1.2e-22,0,0,0,0,0,0,0,0,27.66591279,7.186719225,192.7390391,308.9070039,381.6078442,215.3561477,137.6829674,103.8926357,1,1,1,1,1,1,1,1,1.44e-7,0.007344515,8.030000000000001e-44,3.78e-69,5.56e-85,9.32e-49,8.55e-32,2.14e-24,1.03e-5,0.058519197,5.59e-42,5.22e-67,1.94e-82,1.64e-46,1.9300000000000002e-29,1.84e-22,0.2909871418
STAU2_AATAAA_chr8_start_73526838_end_73526839,STAU2_ENSG00000040341.18,chr8,73526838,73526839,-,-0.080999514,-0.063016806,-0.082266004,0.20949522,0.32961974,0.242474976,0.112507743,0.182975393,0.126537653,0.126766067,0.127111712,0.055399831,0.059676107,0.052127444,0.063731265,0.050346882,0.045538139,0.063749262,0.044845708,0.264895051,0.389295847,0.29460242,0.176239008,0.233322276,59,59,59,120,120,120,120,106,1.32e-8,0.007170865,2.23e-22,8.14e-49,3.3e-89,1.96e-76,2.35e-44,6.57e-18,1.75e-5,0.008149606,8.36e-6,1.05e-27,3.2e-44,9.84e-31,2.8e-9,6.69e-11,25.01418849,13.02770606,22.76401516,123.1193536,199.0245197,137.5935002,40.18349176,47.36570965,1,1,1,1,1,1,1,1,5.69e-7,3.07e-4,1.83e-6,1.31e-28,3.41e-45,8.94e-32,2.31e-10,5.89e-12,3.55e-5,0.005627692,7.17e-6,4.44e-27,3.0699999999999996e-43,8.36e-30,6.83e-9,1.59e-10,0.21541461440000004
GSPT1_AATAAA_chr16_start_11868129_end_11868130,GSPT1_ENSG00000103342.13,chr16,11868129,11868130,-,-0.04791061,-0.024984055,-0.060583712,0.226412837,0.162444222,0.11871028,0.061853677,0.248626762,0.062429797,0.062428648,0.062909307,0.030110108,0.036236113,0.02877664,0.031382365,0.029260596,0.014519187,0.037444593,0.002325595,0.256522945,0.198680335,0.14748692,0.093236042,0.277887359,29,29,29,34,34,34,34,83,3.38e-5,0.027043258,8.42e-21,8.37e-73,2.42e-38,7.46e-20,4.37e-12,3.33e-24,5.63e-5,0.656188673,1.37e-11,4.0199999999999994e-61,3.52e-33,1.67e-15,1.12e-9,9.15e-19,21.43373133,3.860877682,47.8899495,274.3852478,146.6462403,66.34426758,40.61856064,81.22546357,1,1,1,1,1,1,1,1,3.66e-6,0.049424467,4.51e-12,1.26e-61,9.38e-34,3.79e-16,1.85e-10,2.01e-19,1.86e-4,0.208786055,3.62e-11,1.33e-59,5.349999999999999e-32,1.1e-14,5.51e-9,1.22e-17,0.16360955559999998
