gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,ctrl_DMSO_1,ctrl_DMSO_2,ctrl_DMSO_3,CFIM25_DMSO_1,CFIM25_DMSO_2,CFIM25_DMSO_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
HOMEZ_ENSG00000290292.10,PAS13922_AATAAA_0.25,0.082806373,NA,HOMEZ_ENSG00000290292.10,3.629042393,1,0.056779478,0.09020602,HOMEZ_ENSG00000290292.10,0.266883706,0.266883706,0.266883706,0.156476222,0.156476222,0.156476222,-0.110407484,chr14,23274042,23274043,11,-,ENSG00000290292.10,HOMEZ,UTR3
HOMEZ_ENSG00000290292.10,PAS13923_APA_0.3,0.082806373,NA,HOMEZ_ENSG00000290292.10,3.629042393,1,0.056779478,0.09020602,HOMEZ_ENSG00000290292.10,0.733116294,0.733116294,0.733116294,0.843523778,0.843523778,0.843523778,0.110407484,chr14,23275487,23275488,57,-,ENSG00000290292.10,HOMEZ,UTR3
HIF1AN_ENSG00000166135.14,PAS10170_APA_0.35,0.001458898,0.172776722,HIF1AN_ENSG00000166135.14,3.628214881,1,0.056807718,0.090234016,HIF1AN_ENSG00000166135.14,0.152040949,0.152040949,0.152040949,0.207564392,0.207564392,0.207564392,0.055523443,chr10,100548847,100548848,14,+,ENSG00000166135.14,HIF1AN,UTR3
PCNP_ENSG00000081154.12,PAS3657_APA_0.1,2.77E-36,0.150902181,PCNP_ENSG00000081154.12,3.62710017,1,0.056845783,0.090277604,PCNP_ENSG00000081154.12,0.031904741,0.031904741,0.031904741,0.056539208,0.056539208,0.056539208,0.024634467,chr3,101593251,101593252,12,+,ENSG00000081154.12,PCNP,UTR3
CNBP_ENSG00000169714.17,PAS4395_AATAAA_0.25,0.215160218,NA,CNBP_ENSG00000169714.17,3.625022325,1,0.056916808,0.090373512,CNBP_ENSG00000169714.17,0.033592177,0.033592177,0.033592177,0.020578411,0.020578411,0.020578411,-0.013013766,chr3,129167827,129167828,19,-,ENSG00000169714.17,CNBP,UTR3
KRR1_ENSG00000111615.14,PAS12887_AATAAA_0.3,1.99E-10,0.086672409,KRR1_ENSG00000111615.14,3.622752524,1,0.056994504,0.090446179,KRR1_ENSG00000111615.14,0.059010373,0.059010373,0.059010373,0.021532624,0.021532624,0.021532624,-0.037477749,chr12,75497640,75497641,19,-,ENSG00000111615.14,KRR1,UTR3
UBA2_ENSG00000126261.13,PAS17583_AATAAA_0.25,0.083080049,NA,UBA2_ENSG00000126261.13,3.622855985,1,0.05699096,0.090446179,UBA2_ENSG00000126261.13,0.956181484,0.956181484,0.956181484,0.97420074,0.97420074,0.97420074,0.018019256,chr19,34469889,34469890,707,+,ENSG00000126261.13,UBA2,UTR3
UBA2_ENSG00000126261.13,PAS17584_APA_0.15,0.083080049,NA,UBA2_ENSG00000126261.13,3.622855985,1,0.05699096,0.090446179,UBA2_ENSG00000126261.13,0.043818516,0.043818516,0.043818516,0.02579926,0.02579926,0.02579926,-0.018019256,chr19,34471249,34471250,10,+,ENSG00000126261.13,UBA2,UTR3
NDUFA5_ENSG00000128609.16,PAS8068_APA_0.35,1.48E-16,0.086780051,NDUFA5_ENSG00000128609.16,3.620687487,1,0.057065287,0.0905416,NDUFA5_ENSG00000128609.16,0.055650246,0.055650246,0.055650246,0.012564008,0.012564008,0.012564008,-0.043086238,chr7,123541562,123541563,15,-,ENSG00000128609.16,NDUFA5,UTR3
SETDB1_ENSG00000143379.13,PAS587_AATAAA_0.3,0.083218052,NA,SETDB1_ENSG00000143379.13,3.619399243,1,0.057109492,0.090577914,SETDB1_ENSG00000143379.13,0.149391849,0.149391849,0.149391849,0.085920374,0.085920374,0.085920374,-0.063471475,chr1,150945311,150945312,12,+,ENSG00000143379.13,SETDB1,UTR3
SETDB1_ENSG00000143379.13,PAS588_APA_0.15,0.083218052,NA,SETDB1_ENSG00000143379.13,3.619399243,1,0.057109492,0.090577914,SETDB1_ENSG00000143379.13,0.850608151,0.850608151,0.850608151,0.914079626,0.914079626,0.914079626,0.063471475,chr1,150964734,150964735,101,+,ENSG00000143379.13,SETDB1,UTR3
PHLDA1_ENSG00000139289.15,PAS12892_AATAAA_0.45,2.49E-22,0.173769757,PHLDA1_ENSG00000139289.15,3.618679057,1,0.05713422,0.090600225,PHLDA1_ENSG00000139289.15,0.029936849,0.029936849,0.029936849,0.01857365,0.01857365,0.01857365,-0.011363199,chr12,76027059,76027060,24,-,ENSG00000139289.15,PHLDA1,UTR3
UBE2J2_ENSG00000160087.21,PAS1012_APA_0.15,0.083282502,NA,UBE2J2_ENSG00000160087.21,3.616721595,1,0.057201489,0.090673056,UBE2J2_ENSG00000160087.21,0.133633337,0.133633337,0.133633337,0.096485721,0.096485721,0.096485721,-0.037147616,chr1,1253913,1253914,46,-,ENSG00000160087.21,UBE2J2,UTR3
UBE2J2_ENSG00000160087.21,PAS1013_APA_0.25,0.083282502,NA,UBE2J2_ENSG00000160087.21,3.616721595,1,0.057201489,0.090673056,UBE2J2_ENSG00000160087.21,0.866366663,0.866366663,0.866366663,0.903514279,0.903514279,0.903514279,0.037147616,chr1,1254901,1254902,681,-,ENSG00000160087.21,UBE2J2,UTR3
ZC3H14_ENSG00000100722.20,PAS13787_ATTAAA_0.45,2.93E-18,0.087038771,ZC3H14_ENSG00000100722.20,3.615735233,1,0.057235418,0.090709918,ZC3H14_ENSG00000100722.20,0.054662155,0.054662155,0.054662155,0.095946545,0.095946545,0.095946545,0.041284389,chr14,88578110,88578111,31,+,ENSG00000100722.20,ZC3H14,UTR3
GNPTAB_ENSG00000111670.16,PAS12965_APA_0.15,0.083634558,NA,GNPTAB_ENSG00000111670.16,3.609011184,1,0.057467279,0.091043426,GNPTAB_ENSG00000111670.16,0.692829529,0.692829529,0.692829529,0.547429517,0.547429517,0.547429517,-0.145400011,chr12,101745505,101745506,30,-,ENSG00000111670.16,GNPTAB,UTR3
GNPTAB_ENSG00000111670.16,PAS12966_APA_0.25,0.083634558,NA,GNPTAB_ENSG00000111670.16,3.609011184,1,0.057467279,0.091043426,GNPTAB_ENSG00000111670.16,0.307170471,0.307170471,0.307170471,0.452570483,0.452570483,0.452570483,0.145400011,chr12,101780117,101780118,19,-,ENSG00000111670.16,GNPTAB,UTR3
ARF3_ENSG00000134287.10,PAS12734_APA_0.05,0.124684637,NA,ARF3_ENSG00000134287.10,3.605176069,1,0.057599969,0.091236633,ARF3_ENSG00000134287.10,0.171484928,0.171484928,0.171484928,0.218544766,0.218544766,0.218544766,0.047059839,chr12,48938691,48938692,27,-,ENSG00000134287.10,ARF3,UTR3
AP5M1_ENSG00000053770.12,PAS13664_AATAAA_0.25,0.007400951,0.087692609,AP5M1_ENSG00000053770.12,3.603289202,1,0.057665372,0.091323207,AP5M1_ENSG00000053770.12,0.209150409,0.209150409,0.209150409,0.3670348,0.3670348,0.3670348,0.157884391,chr14,57289515,57289516,42,+,ENSG00000053770.12,AP5M1,UTR3
FMNL3_ENSG00000161791.14,PAS12745_AATAAA_0.2,0.120310805,NA,FMNL3_ENSG00000161791.14,3.599759608,1,0.057787927,0.091500243,FMNL3_ENSG00000161791.14,0.19543634,0.19543634,0.19543634,0.129903065,0.129903065,0.129903065,-0.065533274,chr12,49636499,49636500,77,-,ENSG00000161791.14,FMNL3,UTR3
TIMM29_ENSG00000142444.7,PAS17426_AATAAA_0.2,0.084186059,NA,TIMM29_ENSG00000142444.7,3.597389687,1,0.057870371,0.091596649,TIMM29_ENSG00000142444.7,0.730615593,0.730615593,0.730615593,0.875204175,0.875204175,0.875204175,0.144588582,chr19,10930244,10930245,26,+,ENSG00000142444.7,TIMM29,UTR3
TIMM29_ENSG00000142444.7,PAS17427_AATAAA_0.15,0.084186059,NA,TIMM29_ENSG00000142444.7,3.597389687,1,0.057870371,0.091596649,TIMM29_ENSG00000142444.7,0.269384407,0.269384407,0.269384407,0.124795825,0.124795825,0.124795825,-0.144588582,chr19,10933532,10933533,15,+,ENSG00000142444.7,TIMM29,UTR3
CNIH1_ENSG00000100528.12,PAS14027_APA_0.35,1.37E-09,0.088474341,CNIH1_ENSG00000100528.12,3.588537385,1,0.058179427,0.092068673,CNIH1_ENSG00000100528.12,0.083097015,0.083097015,0.083097015,0.107572725,0.107572725,0.107572725,0.024475711,chr14,54427295,54427296,13,-,ENSG00000100528.12,CNIH1,UTR3
PANX1_ENSG00000110218.9,PAS11237_AATAAA_0.3,0.084965159,NA,PANX1_ENSG00000110218.9,3.581388352,1,0.058430299,0.09243125,PANX1_ENSG00000110218.9,0.234292735,0.234292735,0.234292735,0.373354336,0.373354336,0.373354336,0.139061601,chr11,94180979,94180980,13,+,ENSG00000110218.9,PANX1,UTR3
PANX1_ENSG00000110218.9,PAS11238_AATAAA_0.45,0.084965159,NA,PANX1_ENSG00000110218.9,3.581388352,1,0.058430299,0.09243125,PANX1_ENSG00000110218.9,0.765707265,0.765707265,0.765707265,0.626645664,0.626645664,0.626645664,-0.139061601,chr11,94181963,94181964,25,+,ENSG00000110218.9,PANX1,UTR3
RNF10_ENSG00000022840.17,PAS12412_AATAAA_0.2,0.176709395,NA,RNF10_ENSG00000022840.17,3.573132303,1,0.058721448,0.092874532,RNF10_ENSG00000022840.17,0.923336259,0.923336259,0.923336259,0.947733598,0.947733598,0.947733598,0.024397339,chr12,120576884,120576885,1334,+,ENSG00000022840.17,RNF10,UTR3
ARFRP1_ENSG00000101246.20,PAS19022_None_0.1,0.085395825,NA,ARFRP1_ENSG00000101246.20,3.572297976,1,0.058750956,0.092886627,ARFRP1_ENSG00000101246.20,0.715316227,0.715316227,0.715316227,0.634860158,0.634860158,0.634860158,-0.080456069,chr20,63699455,63699456,170,-,ENSG00000101246.20,ARFRP1,UTR3
ARFRP1_ENSG00000101246.20,PAS19023_None_0.2,0.085395825,NA,ARFRP1_ENSG00000101246.20,3.572297976,1,0.058750956,0.092886627,ARFRP1_ENSG00000101246.20,0.284683773,0.284683773,0.284683773,0.365139842,0.365139842,0.365139842,0.080456069,chr20,63700280,63700281,20,-,ENSG00000101246.20,ARFRP1,UTR3
EVC_ENSG00000072840.13,PAS4673_AATAAA_0.1,0.085543792,NA,EVC_ENSG00000072840.13,3.568731043,1,0.058877288,0.093051737,EVC_ENSG00000072840.13,0.376899905,0.376899905,0.376899905,0.564426503,0.564426503,0.564426503,0.187526598,chr4,5758309,5758310,49,+,ENSG00000072840.13,EVC,UTR3
EVC_ENSG00000072840.13,PAS4674_APA_0.3,0.085543792,NA,EVC_ENSG00000072840.13,3.568731043,1,0.058877288,0.093051737,EVC_ENSG00000072840.13,0.623100095,0.623100095,0.623100095,0.435573497,0.435573497,0.435573497,-0.187526598,chr4,5813168,5813169,10,+,ENSG00000072840.13,EVC,UTR3
COX19_ENSG00000240230.6,PAS7747_ATTAAA_0.2,7.71E-20,0.179108725,COX19_ENSG00000240230.6,3.568382885,1,0.058889634,0.093053944,COX19_ENSG00000240230.6,0.027928604,0.027928604,0.027928604,0.012092566,0.012092566,0.012092566,-0.015836037,chr7,964853,964854,23,-,ENSG00000240230.6,COX19,UTR3
HACD1_ENSG00000165996.14,PAS10413_AATAAA_0.2,7.36E-24,0.089825057,HACD1_ENSG00000165996.14,3.563371887,1,0.059067638,0.093300519,HACD1_ENSG00000165996.14,0.008078757,0.008078757,0.008078757,0.018397773,0.018397773,0.018397773,0.010319016,chr10,17615477,17615478,13,-,ENSG00000165996.14,HACD1,UTR3
SERBP1_ENSG00000142864.15,PAS1388_ATTAAA_0.4,5.96E-59,0.269449234,SERBP1_ENSG00000142864.15,3.563531676,1,0.059061953,0.093300519,SERBP1_ENSG00000142864.15,0.01922677,0.01922677,0.01922677,0.012700033,0.012700033,0.012700033,-0.006526737,chr1,67411871,67411872,27,-,ENSG00000142864.15,SERBP1,UTR3
IKBKB_ENSG00000104365.16,PAS8282_None_0.05,0.016279997,0.180046101,IKBKB_ENSG00000104365.16,3.559716846,1,0.059197836,0.093488796,IKBKB_ENSG00000104365.16,0.176583008,0.176583008,0.176583008,0.257881801,0.257881801,0.257881801,0.081298793,chr8,42331608,42331609,18,+,ENSG00000104365.16,IKBKB,UTR3
MSANTD3_ENSG00000066697.15,PAS9193_ATTAAA_0.45,1.03E-09,0.180115535,MSANTD3_ENSG00000066697.15,3.55907684,1,0.059220665,0.093507472,MSANTD3_ENSG00000066697.15,0.05327761,0.05327761,0.05327761,0.033747708,0.033747708,0.033747708,-0.019529902,chr9,100445537,100445538,15,+,ENSG00000066697.15,MSANTD3,UTR3
SGK3_ENSG00000104205.16,PAS8325_ATTAAA_0.4,0.086421187,NA,SGK3_ENSG00000104205.16,3.551100929,1,0.059505956,0.093923034,SGK3_ENSG00000104205.16,0.064444359,0.064444359,0.064444359,0.228834077,0.228834077,0.228834077,0.164389717,chr8,66859788,66859789,10,+,ENSG00000104205.16,SGK3,UTR3
SGK3_ENSG00000104205.16,PAS8326_AATAAA_0.3,0.086421187,NA,SGK3_ENSG00000104205.16,3.551100929,1,0.059505956,0.093923034,SGK3_ENSG00000104205.16,0.935555641,0.935555641,0.935555641,0.771165923,0.771165923,0.771165923,-0.164389717,chr8,66862019,66862020,18,+,ENSG00000104205.16,SGK3,UTR3
NMT2_ENSG00000152465.18,PAS10395_AATAAA_0.35,2.15E-07,0.09095001,NMT2_ENSG00000152465.18,3.54271774,1,0.059807391,0.094381283,NMT2_ENSG00000152465.18,0.611315039,0.611315039,0.611315039,0.532331096,0.532331096,0.532331096,-0.078983942,chr10,15108075,15108076,216,-,ENSG00000152465.18,NMT2,UTR3
LAMP2_ENSG00000005893.17,PAS20084_AATAAA_0.4,2.25E-27,0.091564494,LAMP2_ENSG00000005893.17,3.531550236,1,0.060211467,0.094983672,LAMP2_ENSG00000005893.17,0.052825448,0.052825448,0.052825448,0.080270549,0.080270549,0.080270549,0.027445101,chrX,120436829,120436830,15,-,ENSG00000005893.17,LAMP2,UTR3
RXRA_ENSG00000186350.12,PAS9371_APA_0.05,0.056021274,NA,RXRA_ENSG00000186350.12,3.531718947,1,0.060205341,0.094983672,RXRA_ENSG00000186350.12,0.340008045,0.340008045,0.340008045,0.238688703,0.238688703,0.238688703,-0.101319342,chr9,134440584,134440585,85,+,ENSG00000186350.12,RXRA,UTR3
WRN_ENSG00000165392.11,PAS8243_AATAAA_0.4,0.025152659,0.092205111,WRN_ENSG00000165392.11,3.519992353,1,0.060632727,0.09563046,WRN_ENSG00000165392.11,0.486185055,0.486185055,0.486185055,0.381686161,0.381686161,0.381686161,-0.104498894,chr8,31173753,31173754,99,+,ENSG00000165392.11,WRN,UTR3
RAP2C_ENSG00000123728.10,PAS20104_AATAAA_0.15,0.088107176,NA,RAP2C_ENSG00000123728.10,3.516990276,1,0.060742659,0.095768296,RAP2C_ENSG00000123728.10,0.8853262,0.8853262,0.8853262,0.788251263,0.788251263,0.788251263,-0.097074938,chrX,132203033,132203034,33,-,ENSG00000123728.10,RAP2C,UTR3
RAP2C_ENSG00000123728.10,PAS20105_AATAAA_0.25,0.088107176,NA,RAP2C_ENSG00000123728.10,3.516990276,1,0.060742659,0.095768296,RAP2C_ENSG00000123728.10,0.1146738,0.1146738,0.1146738,0.211748737,0.211748737,0.211748737,0.097074938,chrX,132203312,132203313,18,-,ENSG00000123728.10,RAP2C,UTR3
PHF20_ENSG00000025293.17,PAS18594_APA_0.25,0.06779423,NA,PHF20_ENSG00000025293.17,3.510256736,1,0.060990004,0.096140429,PHF20_ENSG00000025293.17,0.056076792,0.056076792,0.056076792,0.031232943,0.031232943,0.031232943,-0.024843849,chr20,35949425,35949426,10,+,ENSG00000025293.17,PHF20,UTR3
EPOR_ENSG00000187266.14,PAS18064_AATAAA_0.35,0.088496383,NA,EPOR_ENSG00000187266.14,3.508997888,1,0.061036364,0.096177827,EPOR_ENSG00000187266.14,0.367374355,0.367374355,0.367374355,0.605430385,0.605430385,0.605430385,0.23805603,chr19,11377206,11377207,20,-,ENSG00000187266.14,EPOR,UTR3
EPOR_ENSG00000187266.14,PAS18065_ATTAAA_0.35,0.088496383,NA,EPOR_ENSG00000187266.14,3.508997888,1,0.061036364,0.096177827,EPOR_ENSG00000187266.14,0.632625645,0.632625645,0.632625645,0.394569615,0.394569615,0.394569615,-0.23805603,chr19,11377561,11377562,22,-,ENSG00000187266.14,EPOR,UTR3
SLC29A4_ENSG00000164638.11,PAS7367_ATTAAA_0.25,0.08855058,NA,SLC29A4_ENSG00000164638.11,3.507294962,1,0.061099138,0.096241053,SLC29A4_ENSG00000164638.11,0.685908003,0.685908003,0.685908003,0.498881905,0.498881905,0.498881905,-0.187026099,chr7,5304058,5304059,20,+,ENSG00000164638.11,SLC29A4,UTR3
SLC29A4_ENSG00000164638.11,PAS7368_AATAAA_0.2,0.08855058,NA,SLC29A4_ENSG00000164638.11,3.507294962,1,0.061099138,0.096241053,SLC29A4_ENSG00000164638.11,0.314091997,0.314091997,0.314091997,0.501118095,0.501118095,0.501118095,0.187026099,chr7,5307195,5307196,16,+,ENSG00000164638.11,SLC29A4,UTR3
CALCOCO2_ENSG00000136436.15,PAS16128_APA_0.25,0.004785901,0.09347575,CALCOCO2_ENSG00000136436.15,3.497318517,1,0.06146828,0.096804568,CALCOCO2_ENSG00000136436.15,0.09858787,0.09858787,0.09858787,0.048563785,0.048563785,0.048563785,-0.050024085,chr17,48864757,48864758,23,+,ENSG00000136436.15,CALCOCO2,UTR3
SMIM7_ENSG00000214046.9,PAS18121_AATAAA_0.2,6.49E-08,0.093536297,SMIM7_ENSG00000214046.9,3.496246284,1,0.061508096,0.096849323,SMIM7_ENSG00000214046.9,0.173084326,0.173084326,0.173084326,0.114950789,0.114950789,0.114950789,-0.058133537,chr19,16630753,16630754,21,-,ENSG00000214046.9,SMIM7,UTR3
NOL7_ENSG00000225921.7,PAS6387_AATAAA_0.4,0.025996136,0.095051178,NOL7_ENSG00000225921.7,3.469657289,1,0.062504259,0.098399629,NOL7_ENSG00000225921.7,0.86906492,0.86906492,0.86906492,0.902788618,0.902788618,0.902788618,0.033723698,chr6,13620893,13620894,634,+,ENSG00000225921.7,NOL7,UTR3
GPX8_ENSG00000164294.14,PAS5443_APA_0.2,0.090568969,NA,GPX8_ENSG00000164294.14,3.468612377,1,0.062543756,0.098425341,GPX8_ENSG00000164294.14,0.834836432,0.834836432,0.834836432,0.769963461,0.769963461,0.769963461,-0.064872971,chr5,55164758,55164759,179,+,ENSG00000164294.14,GPX8,UTR3
GPX8_ENSG00000164294.14,PAS5444_AATAAA_0.3,0.090568969,NA,GPX8_ENSG00000164294.14,3.468612377,1,0.062543756,0.098425341,GPX8_ENSG00000164294.14,0.165163568,0.165163568,0.165163568,0.230036539,0.230036539,0.230036539,0.064872971,chr5,55167293,55167294,61,+,ENSG00000164294.14,GPX8,UTR3
ATP2C1_ENSG00000017260.20,PAS3744_ATTAAA_0.25,2.38E-15,0.190474194,ATP2C1_ENSG00000017260.20,3.466425202,1,0.062626517,0.098537334,ATP2C1_ENSG00000017260.20,0.135522538,0.135522538,0.135522538,0.091125606,0.091125606,0.091125606,-0.044396932,chr3,131016708,131016709,14,+,ENSG00000017260.20,ATP2C1,UTR3
CDK12_ENSG00000167258.15,PAS15999_ATTAAA_0.3,1.47E-04,0.190619463,CDK12_ENSG00000167258.15,3.465164321,1,0.06267428,0.09859423,CDK12_ENSG00000167258.15,0.222192524,0.222192524,0.222192524,0.123147069,0.123147069,0.123147069,-0.099045455,chr17,39534027,39534028,10,+,ENSG00000167258.15,CDK12,UTR3
PCYT1A_ENSG00000161217.12,PAS4602_ATTAAA_0.3,0.005671676,0.095512981,PCYT1A_ENSG00000161217.12,3.461641503,1,0.062807934,0.098786197,PCYT1A_ENSG00000161217.12,0.058204395,0.058204395,0.058204395,0.107935144,0.107935144,0.107935144,0.049730749,chr3,196234755,196234756,10,-,ENSG00000161217.12,PCYT1A,UTR3
TMEM67_ENSG00000164953.17,PAS8374_ATTAAA_0.3,0.001240841,0.287533996,TMEM67_ENSG00000164953.17,3.455909689,1,0.063026045,0.099110904,TMEM67_ENSG00000164953.17,0.110368939,0.110368939,0.110368939,0.197298954,0.197298954,0.197298954,0.086930015,chr8,93818055,93818056,24,+,ENSG00000164953.17,TMEM67,UTR3
IQGAP1_ENSG00000140575.13,PAS14561_AATAAA_0.25,0.091475993,NA,IQGAP1_ENSG00000140575.13,3.449391812,1,0.063275049,0.099428857,IQGAP1_ENSG00000140575.13,0.334087156,0.334087156,0.334087156,0.407771125,0.407771125,0.407771125,0.073683969,chr15,90501551,90501552,117,+,ENSG00000140575.13,IQGAP1,UTR3
IQGAP1_ENSG00000140575.13,PAS14562_AATAAA_0.1,0.091475993,NA,IQGAP1_ENSG00000140575.13,3.449391812,1,0.063275049,0.099428857,IQGAP1_ENSG00000140575.13,0.665912844,0.665912844,0.665912844,0.592228875,0.592228875,0.592228875,-0.073683969,chr15,90502237,90502238,388,+,ENSG00000140575.13,IQGAP1,UTR3
ALDH16A1_ENSG00000161618.10,PAS17780_AATAAA_0.2,0.091475993,NA,ALDH16A1_ENSG00000161618.10,3.44994306,1,0.063253949,0.099428857,ALDH16A1_ENSG00000161618.10,0.719662287,0.719662287,0.719662287,0.79678004,0.79678004,0.79678004,0.077117752,chr19,49470587,49470588,129,+,ENSG00000161618.10,ALDH16A1,UTR3
ALDH16A1_ENSG00000161618.10,PAS17781_AATAAA_0.25,0.091475993,NA,ALDH16A1_ENSG00000161618.10,3.44994306,1,0.063253949,0.099428857,ALDH16A1_ENSG00000161618.10,0.280337713,0.280337713,0.280337713,0.20321996,0.20321996,0.20321996,-0.077117752,chr19,49471046,49471047,25,+,ENSG00000161618.10,ALDH16A1,UTR3
OLA1_ENSG00000138430.16,PAS3196_AATAAA_0.05,0.002919493,0.096241103,OLA1_ENSG00000138430.16,3.449086556,1,0.063286736,0.099428857,OLA1_ENSG00000138430.16,0.877412118,0.877412118,0.877412118,0.844236248,0.844236248,0.844236248,-0.03317587,chr2,174075007,174075008,1264,-,ENSG00000138430.16,OLA1,UTR3
PTPN9_ENSG00000169410.11,PAS14864_APA_0.3,0.091559323,NA,PTPN9_ENSG00000169410.11,3.44720188,1,0.063358947,0.099505513,PTPN9_ENSG00000169410.11,0.949514162,0.949514162,0.949514162,0.894469379,0.894469379,0.894469379,-0.055044783,chr15,75467126,75467127,189,-,ENSG00000169410.11,PTPN9,UTR3
PTPN9_ENSG00000169410.11,PAS14865_AATAAA_0.15,0.091559323,NA,PTPN9_ENSG00000169410.11,3.44720188,1,0.063358947,0.099505513,PTPN9_ENSG00000169410.11,0.050485838,0.050485838,0.050485838,0.105530621,0.105530621,0.105530621,0.055044783,chr15,75513191,75513192,13,-,ENSG00000169410.11,PTPN9,UTR3
C11orf58_ENSG00000110696.10,PAS10915_AATAAA_0.2,0.092745653,NA,C11orf58_ENSG00000110696.10,3.437402449,1,0.063735825,0.10004388,C11orf58_ENSG00000110696.10,0.089814591,0.089814591,0.089814591,0.060856058,0.060856058,0.060856058,-0.028958534,chr11,16757996,16757997,14,+,ENSG00000110696.10,C11orf58,UTR3
PLSCR1_ENSG00000188313.13,PAS4456_AATAAA_0.15,0.092067581,NA,PLSCR1_ENSG00000188313.13,3.437370339,1,0.063737063,0.10004388,PLSCR1_ENSG00000188313.13,0.265108238,0.265108238,0.265108238,0.377504952,0.377504952,0.377504952,0.112396714,chr3,146515180,146515181,39,-,ENSG00000188313.13,PLSCR1,UTR3
PLSCR1_ENSG00000188313.13,PAS4457_APA_0.2,0.092067581,NA,PLSCR1_ENSG00000188313.13,3.437370339,1,0.063737063,0.10004388,PLSCR1_ENSG00000188313.13,0.734891762,0.734891762,0.734891762,0.622495048,0.622495048,0.622495048,-0.112396714,chr3,146515792,146515793,21,-,ENSG00000188313.13,PLSCR1,UTR3
ASXL2_ENSG00000143970.18,PAS2800_AATAAA_0.2,0.224982081,NA,ASXL2_ENSG00000143970.18,3.434035142,1,0.06386588,0.100227561,ASXL2_ENSG00000143970.18,0.055327519,0.055327519,0.055327519,0.102111238,0.102111238,0.102111238,0.04678372,chr2,25733758,25733759,16,-,ENSG00000143970.18,ASXL2,UTR3
TFCP2_ENSG00000135457.11,PAS12760_ATTAAA_0.1,0.092259457,NA,TFCP2_ENSG00000135457.11,3.433247154,1,0.063896355,0.100238365,TFCP2_ENSG00000135457.11,0.389528947,0.389528947,0.389528947,0.215340075,0.215340075,0.215340075,-0.174188872,chr12,51093761,51093762,16,-,ENSG00000135457.11,TFCP2,UTR3
TFCP2_ENSG00000135457.11,PAS12761_APA_0.3,0.092259457,NA,TFCP2_ENSG00000135457.11,3.433247154,1,0.063896355,0.100238365,TFCP2_ENSG00000135457.11,0.610471053,0.610471053,0.610471053,0.784659925,0.784659925,0.784659925,0.174188872,chr12,51094838,51094839,25,-,ENSG00000135457.11,TFCP2,UTR3
PTER_ENSG00000165983.15,PAS9892_AATAAA_0.25,0.092339903,NA,PTER_ENSG00000165983.15,3.431123836,1,0.063978551,0.100330268,PTER_ENSG00000165983.15,0.818708849,0.818708849,0.818708849,0.907032213,0.907032213,0.907032213,0.088323364,chr10,16513451,16513452,46,+,ENSG00000165983.15,PTER,UTR3
PTER_ENSG00000165983.15,PAS9893_AATAAA_0.35,0.092339903,NA,PTER_ENSG00000165983.15,3.431123836,1,0.063978551,0.100330268,PTER_ENSG00000165983.15,0.181291151,0.181291151,0.181291151,0.092967787,0.092967787,0.092967787,-0.088323364,chr10,16513736,16513737,10,+,ENSG00000165983.15,PTER,UTR3
TBC1D16_ENSG00000167291.16,PAS16932_APA_0.2,0.119017181,NA,TBC1D16_ENSG00000167291.16,3.427415737,1,0.064122366,0.100537244,TBC1D16_ENSG00000167291.16,0.36507402,0.36507402,0.36507402,0.25361893,0.25361893,0.25361893,-0.11145509,chr17,79935793,79935794,54,-,ENSG00000167291.16,TBC1D16,UTR3
RTF1_ENSG00000137815.15,PAS14313_ATTAAA_0.25,0.160717306,NA,RTF1_ENSG00000137815.15,3.42358724,1,0.064271212,0.100709165,RTF1_ENSG00000137815.15,0.255055716,0.255055716,0.255055716,0.332023489,0.332023489,0.332023489,0.076967773,chr15,41481443,41481444,107,+,ENSG00000137815.15,RTF1,UTR3
HAUS5_ENSG00000249115.9,PAS17600_ATTAAA_0.15,0.092709217,NA,HAUS5_ENSG00000249115.9,3.423849085,1,0.06426102,0.100709165,HAUS5_ENSG00000249115.9,0.798821879,0.798821879,0.798821879,0.875109416,0.875109416,0.875109416,0.076287537,chr19,35623608,35623609,125,+,ENSG00000249115.9,HAUS5,UTR3
HAUS5_ENSG00000249115.9,PAS17601_AATAAA_0.4,0.092709217,NA,HAUS5_ENSG00000249115.9,3.423849085,1,0.06426102,0.100709165,HAUS5_ENSG00000249115.9,0.201178121,0.201178121,0.201178121,0.124890584,0.124890584,0.124890584,-0.076287537,chr19,35625348,35625349,13,+,ENSG00000249115.9,HAUS5,UTR3
