gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,ctrl_DMSO_1,ctrl_DMSO_2,ctrl_DMSO_3,ELAVL1_DMSO_1,ELAVL1_DMSO_2,ELAVL1_DMSO_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
ADAMTSL5_ENSG00000185761.11,PAS17924_None_0.1,0.64958964,NA,ADAMTSL5_ENSG00000185761.11,0.735656328,1,0.391055874,0.678861085,ADAMTSL5_ENSG00000185761.11,0.54579722,0.54579722,0.54579722,0.440504776,0.440504776,0.440504776,-0.105292444,chr19,1505725,1505726,20,-,ENSG00000185761.11,ADAMTSL5,UTR3
COPB2_ENSG00000184432.11,PAS4438_AATAAA_0.15,0.64958964,NA,COPB2_ENSG00000184432.11,0.736167804,1,0.390891239,0.678861085,COPB2_ENSG00000184432.11,0.011840699,0.011840699,0.011840699,0.006416025,0.006416025,0.006416025,-0.005424674,chr3,139353945,139353946,12,-,ENSG00000184432.11,COPB2,UTR3
COPB2_ENSG00000184432.11,PAS4440_APA_0.25,0.64958964,NA,COPB2_ENSG00000184432.11,0.736167804,1,0.390891239,0.678861085,COPB2_ENSG00000184432.11,0.988159301,0.988159301,0.988159301,0.993583975,0.993583975,0.993583975,0.005424674,chr3,139357592,139357593,273,-,ENSG00000184432.11,COPB2,UTR3
NMU_ENSG00000109255.11,PAS5109_ATTAAA_0.15,0.64958964,NA,NMU_ENSG00000109255.11,0.73530424,1,0.391169262,0.678861085,NMU_ENSG00000109255.11,0.643717843,0.643717843,0.643717843,0.715242128,0.715242128,0.715242128,0.071524285,chr4,55595231,55595232,24,-,ENSG00000109255.11,NMU,UTR3
NMU_ENSG00000109255.11,PAS5110_AATAAA_0.3,0.64958964,NA,NMU_ENSG00000109255.11,0.73530424,1,0.391169262,0.678861085,NMU_ENSG00000109255.11,0.356282157,0.356282157,0.356282157,0.284757872,0.284757872,0.284757872,-0.071524285,chr4,55599084,55599085,15,-,ENSG00000109255.11,NMU,UTR3
CLINT1_ENSG00000113282.14,PAS6259_None_0.05,0.801732843,NA,CLINT1_ENSG00000113282.14,0.736188298,1,0.390884645,0.678861085,CLINT1_ENSG00000113282.14,0.077594569,0.077594569,0.077594569,0.097802126,0.097802126,0.097802126,0.020207557,chr5,157790190,157790191,14,-,ENSG00000113282.14,CLINT1,UTR3
ODF2_ENSG00000136811.17,PAS9308_AATAAA_0.25,0.64958964,NA,ODF2_ENSG00000136811.17,0.735991983,1,0.390947822,0.678861085,ODF2_ENSG00000136811.17,0.123311551,0.123311551,0.123311551,0.181570825,0.181570825,0.181570825,0.058259275,chr9,128494832,128494833,42,+,ENSG00000136811.17,ODF2,UTR3
ODF2_ENSG00000136811.17,PAS9309_None_0.25,0.64958964,NA,ODF2_ENSG00000136811.17,0.735991983,1,0.390947822,0.678861085,ODF2_ENSG00000136811.17,0.876688449,0.876688449,0.876688449,0.818429175,0.818429175,0.818429175,-0.058259275,chr9,128500958,128500959,81,+,ENSG00000136811.17,ODF2,UTR3
AMN1_ENSG00000151743.11,PAS12676_APA_0.2,0.649954167,NA,AMN1_ENSG00000151743.11,0.73285298,1,0.391959987,0.678950721,AMN1_ENSG00000151743.11,0.447543798,0.447543798,0.447543798,0.375305838,0.375305838,0.375305838,-0.07223796,chr12,31671887,31671888,16,-,ENSG00000151743.11,AMN1,UTR3
AMN1_ENSG00000151743.11,PAS12677_None_0.25,0.649954167,NA,AMN1_ENSG00000151743.11,0.73285298,1,0.391959987,0.678950721,AMN1_ENSG00000151743.11,0.552456202,0.552456202,0.552456202,0.624694162,0.624694162,0.624694162,0.07223796,chr12,31672095,31672096,16,-,ENSG00000151743.11,AMN1,UTR3
ENSG00000289694_ENSG00000289694.1,PAS131_ATTAAA_0.25,0.484305021,NA,ENSG00000289694_ENSG00000289694.1,0.733608966,1,0.391715878,0.678950721,ENSG00000289694_ENSG00000289694.1,0.580166759,0.580166759,0.580166759,0.611601427,0.611601427,0.611601427,0.031434668,chr1,22092941,22092942,641,+,ENSG00000289694.1,ENSG00000289694,UTR3
TMED5_ENSG00000117500.13,PAS1458_AATAAA_0.3,0.538839165,NA,TMED5_ENSG00000117500.13,0.733833766,1,0.391643331,0.678950721,TMED5_ENSG00000117500.13,0.21732749,0.21732749,0.21732749,0.183203385,0.183203385,0.183203385,-0.034124106,chr1,93154351,93154352,21,-,ENSG00000117500.13,TMED5,UTR3
FANCA_ENSG00000187741.16,PAS15748_APA_0.25,0.649954167,NA,FANCA_ENSG00000187741.16,0.732608356,1,0.392039023,0.678950721,FANCA_ENSG00000187741.16,0.198736751,0.198736751,0.198736751,0.129186663,0.129186663,0.129186663,-0.069550088,chr16,89737550,89737551,10,-,ENSG00000187741.16,FANCA,UTR3
FANCA_ENSG00000187741.16,PAS15749_AATAAA_0.3,0.649954167,NA,FANCA_ENSG00000187741.16,0.732608356,1,0.392039023,0.678950721,FANCA_ENSG00000187741.16,0.801263249,0.801263249,0.801263249,0.870813337,0.870813337,0.870813337,0.069550088,chr16,89738405,89738406,15,-,ENSG00000187741.16,FANCA,UTR3
SFXN1_ENSG00000164466.13,PAS5832_AATAAA_0.2,0.386886471,NA,SFXN1_ENSG00000164466.13,0.734838174,1,0.391319429,0.678950721,SFXN1_ENSG00000164466.13,0.056639854,0.056639854,0.056639854,0.074406438,0.074406438,0.074406438,0.017766584,chr5,175526887,175526888,11,+,ENSG00000164466.13,SFXN1,UTR3
SET_ENSG00000119335.18,PAS9314_AATAAA_0.1,0.593750328,NA,SET_ENSG00000119335.18,0.733294478,1,0.3918174,0.678950721,SET_ENSG00000119335.18,0.29901972,0.29901972,0.29901972,0.324304798,0.324304798,0.324304798,0.025285078,chr9,128695533,128695534,178,+,ENSG00000119335.18,SET,UTR3
SURF6_ENSG00000148296.7,PAS9755_ATTAAA_0.1,0.649868021,NA,SURF6_ENSG00000148296.7,0.734190461,1,0.39152826,0.678950721,SURF6_ENSG00000148296.7,0.129230091,0.129230091,0.129230091,0.103362355,0.103362355,0.103362355,-0.025867736,chr9,133330717,133330718,11,-,ENSG00000148296.7,SURF6,UTR3
SURF6_ENSG00000148296.7,PAS9756_AATAAA_0.3,0.649868021,NA,SURF6_ENSG00000148296.7,0.734190461,1,0.39152826,0.678950721,SURF6_ENSG00000148296.7,0.870769909,0.870769909,0.870769909,0.896637645,0.896637645,0.896637645,0.025867736,chr9,133331012,133331013,97,-,ENSG00000148296.7,SURF6,UTR3
LAMC1_ENSG00000135862.6,PAS762_AATAAA_0.2,0.649954167,NA,LAMC1_ENSG00000135862.6,0.731898271,1,0.392268576,0.679064855,LAMC1_ENSG00000135862.6,0.480684303,0.480684303,0.480684303,0.509792214,0.509792214,0.509792214,0.02910791,chr1,183143010,183143011,230,+,ENSG00000135862.6,LAMC1,UTR3
LAMC1_ENSG00000135862.6,PAS763_AATAAA_0.15,0.649954167,NA,LAMC1_ENSG00000135862.6,0.731898271,1,0.392268576,0.679064855,LAMC1_ENSG00000135862.6,0.519315697,0.519315697,0.519315697,0.490207786,0.490207786,0.490207786,-0.02910791,chr1,183145590,183145591,341,+,ENSG00000135862.6,LAMC1,UTR3
ZBTB8OS_ENSG00000176261.16,PAS1219_AATAAA_0.3,0.650152078,NA,ZBTB8OS_ENSG00000176261.16,0.728930581,1,0.393230048,0.679409616,ZBTB8OS_ENSG00000176261.16,0.141617309,0.141617309,0.141617309,0.185636248,0.185636248,0.185636248,0.044018939,chr1,32620824,32620825,13,-,ENSG00000176261.16,ZBTB8OS,UTR3
ZBTB8OS_ENSG00000176261.16,PAS1220_AATAAA_0.2,0.650152078,NA,ZBTB8OS_ENSG00000176261.16,0.728930581,1,0.393230048,0.679409616,ZBTB8OS_ENSG00000176261.16,0.858382691,0.858382691,0.858382691,0.814363752,0.814363752,0.814363752,-0.044018939,chr1,32621834,32621835,33,-,ENSG00000176261.16,ZBTB8OS,UTR3
CS_ENSG00000062485.19,PAS12808_AATAAA_0.25,0.650152078,NA,CS_ENSG00000062485.19,0.727748811,1,0.393613861,0.679409616,CS_ENSG00000062485.19,0.987086269,0.987086269,0.987086269,0.978833628,0.978833628,0.978833628,-0.008252641,chr12,56271702,56271703,694,-,ENSG00000062485.19,CS,UTR3
CS_ENSG00000062485.19,PAS12809_AATAAA_0.25,0.650152078,NA,CS_ENSG00000062485.19,0.727748811,1,0.393613861,0.679409616,CS_ENSG00000062485.19,0.012913731,0.012913731,0.012913731,0.021166372,0.021166372,0.021166372,0.008252641,chr12,56273014,56273015,12,-,ENSG00000062485.19,CS,UTR3
NCOA3_ENSG00000124151.19,PAS18665_APA_0.15,0.573685925,NA,NCOA3_ENSG00000124151.19,0.728873789,1,0.393248481,0.679409616,NCOA3_ENSG00000124151.19,0.030432357,0.030432357,0.030432357,0.020399049,0.020399049,0.020399049,-0.010033307,chr20,47653733,47653734,26,+,ENSG00000124151.19,NCOA3,UTR3
CLASP2_ENSG00000163539.18,PAS4077_AATAAA_0.35,0.650152078,NA,CLASP2_ENSG00000163539.18,0.728656008,1,0.393319176,0.679409616,CLASP2_ENSG00000163539.18,0.529910753,0.529910753,0.529910753,0.460852778,0.460852778,0.460852778,-0.069057975,chr3,33496992,33496993,27,-,ENSG00000163539.18,CLASP2,UTR3
CLASP2_ENSG00000163539.18,PAS4078_AATAAA_0.15,0.650152078,NA,CLASP2_ENSG00000163539.18,0.728656008,1,0.393319176,0.679409616,CLASP2_ENSG00000163539.18,0.470089247,0.470089247,0.470089247,0.539147222,0.539147222,0.539147222,0.069057975,chr3,33497754,33497755,10,-,ENSG00000163539.18,CLASP2,UTR3
SMARCA5_ENSG00000153147.6,PAS4927_AATAAA_0.25,0.650152078,NA,SMARCA5_ENSG00000153147.6,0.728240056,1,0.39345425,0.679409616,SMARCA5_ENSG00000153147.6,0.560231699,0.560231699,0.560231699,0.593145025,0.593145025,0.593145025,0.032913326,chr4,143553412,143553413,106,+,ENSG00000153147.6,SMARCA5,UTR3
SMARCA5_ENSG00000153147.6,PAS4928_AATAAA_0.15,0.650152078,NA,SMARCA5_ENSG00000153147.6,0.728240056,1,0.39345425,0.679409616,SMARCA5_ENSG00000153147.6,0.439768301,0.439768301,0.439768301,0.406854975,0.406854975,0.406854975,-0.032913326,chr4,143554368,143554369,239,+,ENSG00000153147.6,SMARCA5,UTR3
CLGN_ENSG00000153132.13,PAS5272_AATAAA_0.3,0.650152078,NA,CLGN_ENSG00000153132.13,0.729578005,1,0.393020008,0.679409616,CLGN_ENSG00000153132.13,0.279424751,0.279424751,0.279424751,0.213843202,0.213843202,0.213843202,-0.065581549,chr4,140388454,140388455,18,-,ENSG00000153132.13,CLGN,UTR3
CLGN_ENSG00000153132.13,PAS5273_AATAAA_0.4,0.650152078,NA,CLGN_ENSG00000153132.13,0.729578005,1,0.393020008,0.679409616,CLGN_ENSG00000153132.13,0.720575249,0.720575249,0.720575249,0.786156798,0.786156798,0.786156798,0.065581549,chr4,140388763,140388764,45,-,ENSG00000153132.13,CLGN,UTR3
SNX3_ENSG00000112335.15,PAS7199_AATAAA_0.15,0.353829054,NA,SNX3_ENSG00000112335.15,0.730407738,1,0.392751057,0.679409616,SNX3_ENSG00000112335.15,0.812713809,0.812713809,0.812713809,0.830755573,0.830755573,0.830755573,0.018041764,chr6,108211513,108211514,444,-,ENSG00000112335.15,SNX3,UTR3
NIPAL2_ENSG00000104361.10,PAS8829_AATAAA_0.35,0.650152078,NA,NIPAL2_ENSG00000104361.10,0.729559929,1,0.39302587,0.679409616,NIPAL2_ENSG00000104361.10,0.672847758,0.672847758,0.672847758,0.730036987,0.730036987,0.730036987,0.057189229,chr8,98189834,98189835,46,-,ENSG00000104361.10,NIPAL2,UTR3
NIPAL2_ENSG00000104361.10,PAS8830_None_0.2,0.650152078,NA,NIPAL2_ENSG00000104361.10,0.729559929,1,0.39302587,0.679409616,NIPAL2_ENSG00000104361.10,0.327152242,0.327152242,0.327152242,0.269963013,0.269963013,0.269963013,-0.057189229,chr8,98192912,98192913,64,-,ENSG00000104361.10,NIPAL2,UTR3
CARD8_ENSG00000105483.18,PAS18341_AATAAA_0.45,2.25E-14,1,CARD8_ENSG00000105483.18,0.725673485,1,0.394289185,0.680433759,CARD8_ENSG00000105483.18,0.362304713,0.362304713,0.362304713,0.341732806,0.341732806,0.341732806,-0.020571908,chr19,48209655,48209656,155,-,ENSG00000105483.18,CARD8,UTR3
ZRANB1_ENSG00000019995.6,PAS10275_AATAAA_0.4,0.734573279,NA,ZRANB1_ENSG00000019995.6,0.724464293,1,0.394683433,0.680594818,ZRANB1_ENSG00000019995.6,0.262747773,0.262747773,0.262747773,0.309066692,0.309066692,0.309066692,0.04631892,chr10,124985999,124986000,27,+,ENSG00000019995.6,ZRANB1,UTR3
C1orf198_ENSG00000119280.17,PAS1951_AATAAA_0.1,0.651208527,NA,C1orf198_ENSG00000119280.17,0.723432388,1,0.395020326,0.680594818,C1orf198_ENSG00000119280.17,0.865670697,0.865670697,0.865670697,0.82161276,0.82161276,0.82161276,-0.044057937,chr1,230837120,230837121,19,-,ENSG00000119280.17,C1orf198,UTR3
C1orf198_ENSG00000119280.17,PAS1952_AATAAA_0.15,0.651208527,NA,C1orf198_ENSG00000119280.17,0.723432388,1,0.395020326,0.680594818,C1orf198_ENSG00000119280.17,0.134329303,0.134329303,0.134329303,0.17838724,0.17838724,0.17838724,0.044057937,chr1,230839565,230839566,20,-,ENSG00000119280.17,C1orf198,UTR3
KPNA6_ENSG00000025800.14,PAS218_AATAAA_0.15,0.741730161,NA,KPNA6_ENSG00000025800.14,0.723475217,1,0.395006336,0.680594818,KPNA6_ENSG00000025800.14,0.30219784,0.30219784,0.30219784,0.279760524,0.279760524,0.279760524,-0.022437316,chr1,32176562,32176563,267,+,ENSG00000025800.14,KPNA6,UTR3
RAP1GDS1_ENSG00000138698.15,PAS4857_AATAAA_0.1,0.651208527,NA,RAP1GDS1_ENSG00000138698.15,0.723870024,1,0.394877398,0.680594818,RAP1GDS1_ENSG00000138698.15,0.584320466,0.584320466,0.584320466,0.640606751,0.640606751,0.640606751,0.056286285,chr4,98442663,98442664,47,+,ENSG00000138698.15,RAP1GDS1,UTR3
RAP1GDS1_ENSG00000138698.15,PAS4858_AATAAA_0.25,0.651208527,NA,RAP1GDS1_ENSG00000138698.15,0.723870024,1,0.394877398,0.680594818,RAP1GDS1_ENSG00000138698.15,0.415679534,0.415679534,0.415679534,0.359393249,0.359393249,0.359393249,-0.056286285,chr4,98443856,98443857,30,+,ENSG00000138698.15,RAP1GDS1,UTR3
MATR3_ENSG00000015479.20,PAS5698_None_0.2,0.838360545,NA,MATR3_ENSG00000015479.20,0.72337649,1,0.395038588,0.680594818,MATR3_ENSG00000015479.20,0.804493065,0.804493065,0.804493065,0.827397055,0.827397055,0.827397055,0.02290399,chr5,139330438,139330439,673,+,ENSG00000015479.20,MATR3,UTR3
TMEM67_ENSG00000164953.17,PAS8374_ATTAAA_0.3,0.200263719,NA,TMEM67_ENSG00000164953.17,0.72427986,1,0.394743616,0.680594818,TMEM67_ENSG00000164953.17,0.110493668,0.110493668,0.110493668,0.145006848,0.145006848,0.145006848,0.03451318,chr8,93818055,93818056,24,+,ENSG00000164953.17,TMEM67,UTR3
ATF2_ENSG00000115966.18,PAS3202_AATAAA_0.2,0.651208527,NA,ATF2_ENSG00000115966.18,0.722763407,1,0.395238955,0.680657416,ATF2_ENSG00000115966.18,0.710890556,0.710890556,0.710890556,0.760544981,0.760544981,0.760544981,0.049654425,chr2,175072259,175072260,28,-,ENSG00000115966.18,ATF2,UTR3
ATF2_ENSG00000115966.18,PAS3203_AATAAA_0.15,0.651208527,NA,ATF2_ENSG00000115966.18,0.722763407,1,0.395238955,0.680657416,ATF2_ENSG00000115966.18,0.289109444,0.289109444,0.289109444,0.239455019,0.239455019,0.239455019,-0.049654425,chr2,175074279,175074280,73,-,ENSG00000115966.18,ATF2,UTR3
NECTIN3_ENSG00000177707.11,PAS3671_AATAAA_0.45,0.651208527,NA,NECTIN3_ENSG00000177707.11,0.72225874,1,0.395404,0.680659156,NECTIN3_ENSG00000177707.11,0.639060599,0.639060599,0.639060599,0.533886267,0.533886267,0.533886267,-0.105174332,chr3,111134956,111134957,16,+,ENSG00000177707.11,NECTIN3,UTR3
NECTIN3_ENSG00000177707.11,PAS3672_ATTAAA_0.05,0.651208527,NA,NECTIN3_ENSG00000177707.11,0.72225874,1,0.395404,0.680659156,NECTIN3_ENSG00000177707.11,0.360939401,0.360939401,0.360939401,0.466113733,0.466113733,0.466113733,0.105174332,chr3,111135380,111135381,15,+,ENSG00000177707.11,NECTIN3,UTR3
RNF213_ENSG00000173821.20,PAS16314_AATAAA_0.25,0.636247887,NA,RNF213_ENSG00000173821.20,0.719205023,1,0.3964048,0.682025448,RNF213_ENSG00000173821.20,0.200048356,0.200048356,0.200048356,0.17919509,0.17919509,0.17919509,-0.020853266,chr17,80393795,80393796,64,+,ENSG00000173821.20,RNF213,UTR3
RALGAPB_ENSG00000170471.15,PAS18617_AATAAA_0.3,0.652605256,NA,RALGAPB_ENSG00000170471.15,0.719084904,1,0.396444241,0.682025448,RALGAPB_ENSG00000170471.15,0.563115558,0.563115558,0.563115558,0.628078026,0.628078026,0.628078026,0.064962468,chr20,38575067,38575068,50,+,ENSG00000170471.15,RALGAPB,UTR3
RALGAPB_ENSG00000170471.15,PAS18618_APA_0.1,0.652605256,NA,RALGAPB_ENSG00000170471.15,0.719084904,1,0.396444241,0.682025448,RALGAPB_ENSG00000170471.15,0.436884442,0.436884442,0.436884442,0.371921974,0.371921974,0.371921974,-0.064962468,chr20,38578692,38578693,26,+,ENSG00000170471.15,RALGAPB,UTR3
TGFBRAP1_ENSG00000135966.13,PAS3076_ATTAAA_0.1,0.653307433,NA,TGFBRAP1_ENSG00000135966.13,0.717202199,1,0.397063175,0.682665691,TGFBRAP1_ENSG00000135966.13,0.487417895,0.487417895,0.487417895,0.436688565,0.436688565,0.436688565,-0.05072933,chr2,105264456,105264457,11,-,ENSG00000135966.13,TGFBRAP1,UTR3
TGFBRAP1_ENSG00000135966.13,PAS3077_AATAAA_0.25,0.653307433,NA,TGFBRAP1_ENSG00000135966.13,0.717202199,1,0.397063175,0.682665691,TGFBRAP1_ENSG00000135966.13,0.512582105,0.512582105,0.512582105,0.563311435,0.563311435,0.563311435,0.05072933,chr2,105265717,105265718,50,-,ENSG00000135966.13,TGFBRAP1,UTR3
PHF20L1_ENSG00000129292.21,PAS8499_ATTAAA_0.25,0.978175721,NA,PHF20L1_ENSG00000129292.21,0.717464119,1,0.396976986,0.682665691,PHF20L1_ENSG00000129292.21,0.349052268,0.349052268,0.349052268,0.308013895,0.308013895,0.308013895,-0.041038373,chr8,132847586,132847587,30,+,ENSG00000129292.21,PHF20L1,UTR3
RXRA_ENSG00000186350.12,PAS9370_None_0.1,0.823879766,NA,RXRA_ENSG00000186350.12,0.716352852,1,0.397342852,0.683005039,RXRA_ENSG00000186350.12,0.225764418,0.225764418,0.225764418,0.188819398,0.188819398,0.188819398,-0.03694502,chr9,134437013,134437014,24,+,ENSG00000186350.12,RXRA,UTR3
CREBZF_ENSG00000137504.15,PAS11745_AATAAA_0.35,0.322964634,NA,CREBZF_ENSG00000137504.15,0.715549796,1,0.397607548,0.683177027,CREBZF_ENSG00000137504.15,0.083224686,0.083224686,0.083224686,0.112535057,0.112535057,0.112535057,0.029310371,chr11,85661751,85661752,10,-,ENSG00000137504.15,CREBZF,UTR3
ETNK1_ENSG00000139163.16,PAS11976_AATAAA_0.4,0.131985595,NA,ETNK1_ENSG00000139163.16,0.715601051,1,0.397590646,0.683177027,ETNK1_ENSG00000139163.16,0.109906753,0.109906753,0.109906753,0.092513468,0.092513468,0.092513468,-0.017393285,chr12,22689379,22689380,19,+,ENSG00000139163.16,ETNK1,UTR3
TTC33_ENSG00000113638.14,PAS5950_AATAAA_0.3,0.654098509,NA,TTC33_ENSG00000113638.14,0.71457502,1,0.397929187,0.683446673,TTC33_ENSG00000113638.14,0.36989123,0.36989123,0.36989123,0.272769997,0.272769997,0.272769997,-0.097121233,chr5,40711577,40711578,20,-,ENSG00000113638.14,TTC33,UTR3
TTC33_ENSG00000113638.14,PAS5951_AATAAA_0.25,0.654098509,NA,TTC33_ENSG00000113638.14,0.71457502,1,0.397929187,0.683446673,TTC33_ENSG00000113638.14,0.63010877,0.63010877,0.63010877,0.727230003,0.727230003,0.727230003,0.097121233,chr5,40714475,40714476,42,-,ENSG00000113638.14,TTC33,UTR3
KLF3_ENSG00000109787.13,PAS4726_APA_0.25,0.003103507,1,KLF3_ENSG00000109787.13,0.713999563,1,0.398119243,0.683631615,KLF3_ENSG00000109787.13,0.379534642,0.379534642,0.379534642,0.432624932,0.432624932,0.432624932,0.053090289,chr4,38697633,38697634,42,+,ENSG00000109787.13,KLF3,UTR3
SUPT16H_ENSG00000092201.10,PAS13901_AATAAA_0.25,0.654791349,NA,SUPT16H_ENSG00000092201.10,0.712716423,1,0.398543498,0.68407704,SUPT16H_ENSG00000092201.10,0.943542873,0.943542873,0.943542873,0.957827945,0.957827945,0.957827945,0.014285072,chr14,21351478,21351479,243,-,ENSG00000092201.10,SUPT16H,UTR3
SUPT16H_ENSG00000092201.10,PAS13902_AATAAA_0.05,0.654791349,NA,SUPT16H_ENSG00000092201.10,0.712716423,1,0.398543498,0.68407704,SUPT16H_ENSG00000092201.10,0.056457127,0.056457127,0.056457127,0.042172055,0.042172055,0.042172055,-0.014285072,chr14,21352400,21352401,15,-,ENSG00000092201.10,SUPT16H,UTR3
ING1_ENSG00000153487.13,PAS13342_APA_0.3,0.722054158,NA,ING1_ENSG00000153487.13,0.711620043,1,0.398906521,0.684558564,ING1_ENSG00000153487.13,0.332914357,0.332914357,0.332914357,0.262064003,0.262064003,0.262064003,-0.070850354,chr13,110720173,110720174,20,+,ENSG00000153487.13,ING1,UTR3
ZSCAN2_ENSG00000176371.14,PAS14531_AATAAA_0.2,0.751247994,NA,ZSCAN2_ENSG00000176371.14,0.711003185,1,0.39911098,0.684717944,ZSCAN2_ENSG00000176371.14,0.213695144,0.213695144,0.213695144,0.308929462,0.308929462,0.308929462,0.095234318,chr15,84606883,84606884,15,+,ENSG00000176371.14,ZSCAN2,UTR3
GSTM3_ENSG00000134202.12,PAS1503_APA_0.15,0.57153645,NA,GSTM3_ENSG00000134202.12,0.710842069,1,0.399164407,0.684717944,GSTM3_ENSG00000134202.12,0.938070484,0.938070484,0.938070484,0.950025274,0.950025274,0.950025274,0.011954791,chr1,109736975,109736976,680,-,ENSG00000134202.12,GSTM3,UTR3
CLINT1_ENSG00000113282.14,PAS6257_ATTAAA_0.2,0.801732843,NA,CLINT1_ENSG00000113282.14,0.710420506,1,0.39930425,0.684816277,CLINT1_ENSG00000113282.14,0.781078895,0.781078895,0.781078895,0.751506203,0.751506203,0.751506203,-0.029572692,chr5,157786288,157786289,90,-,ENSG00000113282.14,CLINT1,UTR3
HES7_ENSG00000179111.9,PAS16449_AATAAA_0.2,0.789858738,NA,HES7_ENSG00000179111.9,0.709191718,1,0.399712272,0.685374411,HES7_ENSG00000179111.9,0.202534802,0.202534802,0.202534802,0.284295935,0.284295935,0.284295935,0.081761133,chr17,8120979,8120981,20,-,ENSG00000179111.9,HES7,UTR3
FBXO11_ENSG00000138081.22,PAS2890_APA_0.2,0.66409072,NA,FBXO11_ENSG00000138081.22,0.708651461,1,0.399891858,0.6855407,FBXO11_ENSG00000138081.22,0.059783459,0.059783459,0.059783459,0.042037723,0.042037723,0.042037723,-0.017745736,chr2,47812850,47812852,15,-,ENSG00000138081.22,FBXO11,UTR3
NSD2_ENSG00000109685.19,PAS4656_APA_0.25,0.773813148,NA,NSD2_ENSG00000109685.19,0.70756767,1,0.400252471,0.686017195,NSD2_ENSG00000109685.19,0.405220626,0.405220626,0.405220626,0.373003503,0.373003503,0.373003503,-0.032217124,chr4,1979794,1979795,29,+,ENSG00000109685.19,NSD2,UTR3
MMUT_ENSG00000146085.8,PAS7072_AATAAA_0.45,0.657074032,NA,MMUT_ENSG00000146085.8,0.706784584,1,0.400513323,0.686180856,MMUT_ENSG00000146085.8,0.212968128,0.212968128,0.212968128,0.16974143,0.16974143,0.16974143,-0.043226699,chr6,49430748,49430749,21,-,ENSG00000146085.8,MMUT,UTR3
MMUT_ENSG00000146085.8,PAS7073_ATTAAA_0.45,0.657074032,NA,MMUT_ENSG00000146085.8,0.706784584,1,0.400513323,0.686180856,MMUT_ENSG00000146085.8,0.787031872,0.787031872,0.787031872,0.83025857,0.83025857,0.83025857,0.043226699,chr6,49431379,49431380,25,-,ENSG00000146085.8,MMUT,UTR3
RBM39_ENSG00000131051.24,PAS18896_AATAAA_0.25,0.049216017,1,RBM39_ENSG00000131051.24,0.706371517,1,0.400651018,0.686275088,RBM39_ENSG00000131051.24,0.653050403,0.653050403,0.653050403,0.682673595,0.682673595,0.682673595,0.029623192,chr20,35703610,35703611,215,-,ENSG00000131051.24,RBM39,UTR3
SSU72_ENSG00000160075.12,PAS1026_AATAAA_0.15,0.65740628,NA,SSU72_ENSG00000160075.12,0.705596889,1,0.400909425,0.686289012,SSU72_ENSG00000160075.12,0.960357306,0.960357306,0.960357306,0.969381231,0.969381231,0.969381231,0.009023925,chr1,1541673,1541674,1268,-,ENSG00000160075.12,SSU72,UTR3
SSU72_ENSG00000160075.12,PAS1027_ATTAAA_0.25,0.65740628,NA,SSU72_ENSG00000160075.12,0.705596889,1,0.400909425,0.686289012,SSU72_ENSG00000160075.12,0.039642694,0.039642694,0.039642694,0.030618769,0.030618769,0.030618769,-0.009023925,chr1,1562351,1562352,23,-,ENSG00000160075.12,SSU72,UTR3
LRP10_ENSG00000197324.9,PAS13548_APA_0.05,0.63789668,NA,LRP10_ENSG00000197324.9,0.705575573,1,0.400916539,0.686289012,LRP10_ENSG00000197324.9,0.143706928,0.143706928,0.143706928,0.123188863,0.123188863,0.123188863,-0.020518065,chr14,22881578,22881579,87,+,ENSG00000197324.9,LRP10,UTR3
CD46_ENSG00000117335.21,PAS863_AATAAA_0.2,0.696981498,NA,CD46_ENSG00000117335.21,0.705355709,1,0.400989929,0.686289012,CD46_ENSG00000117335.21,0.035254129,0.035254129,0.035254129,0.027006813,0.027006813,0.027006813,-0.008247316,chr1,207795217,207795218,11,+,ENSG00000117335.21,CD46,UTR3
DST_ENSG00000151914.22,PAS7083_AATAAA_0.4,0.717774791,NA,DST_ENSG00000151914.22,0.704955586,1,0.401123539,0.686376133,DST_ENSG00000151914.22,0.249254428,0.249254428,0.249254428,0.207839338,0.207839338,0.207839338,-0.041415091,chr6,56457997,56457998,70,-,ENSG00000151914.22,DST,UTR3
NDUFB9_ENSG00000147684.10,PAS8472_AATAAA_0.15,0.657738042,NA,NDUFB9_ENSG00000147684.10,0.7044112,1,0.401305425,0.686404312,NDUFB9_ENSG00000147684.10,0.991887928,0.991887928,0.991887928,0.994609983,0.994609983,0.994609983,0.002722055,chr8,124549977,124549978,1544,+,ENSG00000147684.10,NDUFB9,UTR3
