gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,ctrl_DMSO_1,ctrl_DMSO_2,ctrl_DMSO_3,ctrl_SDMAi_ADMAi_1,ctrl_SDMAi_ADMAi_2,ctrl_SDMAi_ADMAi_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
IQGAP1_ENSG00000140575.13,PAS14561_AATAAA_0.25,0.581216173,NA,IQGAP1_ENSG00000140575.13,0.83587138,1,0.360580234,0.614600501,IQGAP1_ENSG00000140575.13,0.334044574,0.334044574,0.334044574,0.367538222,0.367538222,0.367538222,0.033493648,chr15,90501551,90501552,117,+,ENSG00000140575.13,IQGAP1,UTR3
IQGAP1_ENSG00000140575.13,PAS14562_AATAAA_0.1,0.581216173,NA,IQGAP1_ENSG00000140575.13,0.83587138,1,0.360580234,0.614600501,IQGAP1_ENSG00000140575.13,0.665955426,0.665955426,0.665955426,0.632461778,0.632461778,0.632461778,-0.033493648,chr15,90502237,90502238,388,+,ENSG00000140575.13,IQGAP1,UTR3
PPP4R2_ENSG00000163605.15,PAS3630_AATAAA_0.4,0.312485451,NA,PPP4R2_ENSG00000163605.15,0.836150151,1,0.360500156,0.614600501,PPP4R2_ENSG00000163605.15,0.048454513,0.048454513,0.048454513,0.070010583,0.070010583,0.070010583,0.021556071,chr3,73067861,73067862,11,+,ENSG00000163605.15,PPP4R2,UTR3
UBE2B_ENSG00000119048.9,PAS5660_APA_0.3,0.316353331,NA,UBE2B_ENSG00000119048.9,0.836326977,1,0.360449375,0.614600501,UBE2B_ENSG00000119048.9,0.516291111,0.516291111,0.516291111,0.485768381,0.485768381,0.485768381,-0.03052273,chr5,134390776,134390777,407,+,ENSG00000119048.9,UBE2B,UTR3
CAAP1_ENSG00000120159.13,PAS9457_AATAAA_0.2,0.766715665,NA,CAAP1_ENSG00000120159.13,0.83553817,1,0.360675982,0.614639204,CAAP1_ENSG00000120159.13,0.377339746,0.377339746,0.377339746,0.451166682,0.451166682,0.451166682,0.073826936,chr9,26841247,26841248,25,-,ENSG00000120159.13,CAAP1,UTR3
OSBPL3_ENSG00000070882.13,PAS7851_AATAAA_0.2,0.661074932,NA,OSBPL3_ENSG00000070882.13,0.835163498,1,0.360783687,0.614698264,OSBPL3_ENSG00000070882.13,0.309686046,0.309686046,0.309686046,0.258076018,0.258076018,0.258076018,-0.051610028,chr7,24799924,24799925,33,-,ENSG00000070882.13,OSBPL3,UTR3
ATAD1_ENSG00000138138.14,PAS10625_APA_0.15,0.866840368,NA,ATAD1_ENSG00000138138.14,0.834410913,1,0.361000161,0.614942581,ATAD1_ENSG00000138138.14,0.136928712,0.136928712,0.136928712,0.115444256,0.115444256,0.115444256,-0.021484456,chr10,87754662,87754663,146,-,ENSG00000138138.14,ATAD1,UTR3
UQCC1_ENSG00000101019.22,PAS18887_AATAAA_0.3,0.89441359,NA,UQCC1_ENSG00000101019.22,0.833007231,1,0.361404396,0.615311817,UQCC1_ENSG00000101019.22,0.016513211,0.016513211,0.016513211,0.009701537,0.009701537,0.009701537,-0.006811674,chr20,35344116,35344117,16,-,ENSG00000101019.22,UQCC1,UTR3
THRAP3_ENSG00000054118.15,PAS247_AATAAA_0.25,0.582286542,NA,THRAP3_ENSG00000054118.15,0.83283461,1,0.361454151,0.615311817,THRAP3_ENSG00000054118.15,0.03632141,0.03632141,0.03632141,0.02281159,0.02281159,0.02281159,-0.01350982,chr1,36304568,36304569,32,+,ENSG00000054118.15,THRAP3,UTR3
THRAP3_ENSG00000054118.15,PAS248_AATAAA_0.2,0.582286542,NA,THRAP3_ENSG00000054118.15,0.83283461,1,0.361454151,0.615311817,THRAP3_ENSG00000054118.15,0.96367859,0.96367859,0.96367859,0.97718841,0.97718841,0.97718841,0.01350982,chr1,36305353,36305354,578,+,ENSG00000054118.15,THRAP3,UTR3
NUP42_ENSG00000136243.18,PAS7425_APA_0.3,0.582286542,NA,NUP42_ENSG00000136243.18,0.832389381,1,0.361582523,0.615311817,NUP42_ENSG00000136243.18,0.189559728,0.189559728,0.189559728,0.149940219,0.149940219,0.149940219,-0.039619508,chr7,23200779,23200780,14,+,ENSG00000136243.18,NUP42,UTR3
NUP42_ENSG00000136243.18,PAS7426_AATAAA_0.25,0.582286542,NA,NUP42_ENSG00000136243.18,0.832389381,1,0.361582523,0.615311817,NUP42_ENSG00000136243.18,0.810440272,0.810440272,0.810440272,0.850059781,0.850059781,0.850059781,0.039619508,chr7,23201004,23201005,291,+,ENSG00000136243.18,NUP42,UTR3
PHF20_ENSG00000025293.17,PAS18596_AATAAA_0.2,0.648505971,NA,PHF20_ENSG00000025293.17,0.831249009,1,0.361911614,0.615622848,PHF20_ENSG00000025293.17,0.369504279,0.369504279,0.369504279,0.341063595,0.341063595,0.341063595,-0.028440685,chr20,35950368,35950369,116,+,ENSG00000025293.17,PHF20,UTR3
PDS5A_ENSG00000121892.15,PAS5081_AATAAA_0.2,0.759057346,NA,PDS5A_ENSG00000121892.15,0.831442628,1,0.36185571,0.615622848,PDS5A_ENSG00000121892.15,0.421711564,0.421711564,0.421711564,0.386944446,0.386944446,0.386944446,-0.034767118,chr4,39824317,39824318,206,-,ENSG00000121892.15,PDS5A,UTR3
XPO5_ENSG00000124571.18,PAS7056_APA_0.3,0.768733012,NA,XPO5_ENSG00000124571.18,0.830993685,1,0.361985352,0.615623835,XPO5_ENSG00000124571.18,0.446146373,0.446146373,0.446146373,0.474788236,0.474788236,0.474788236,0.028641863,chr6,43522338,43522339,46,-,ENSG00000124571.18,XPO5,UTR3
ZCCHC8_ENSG00000033030.15,PAS13115_AATAAA_0.25,0.583641068,NA,ZCCHC8_ENSG00000033030.15,0.827280533,1,0.363060072,0.61707746,ZCCHC8_ENSG00000033030.15,0.129569253,0.129569253,0.129569253,0.159177531,0.159177531,0.159177531,0.029608278,chr12,122471599,122471600,35,-,ENSG00000033030.15,ZCCHC8,UTR3
ZCCHC8_ENSG00000033030.15,PAS13116_AATAAA_0.4,0.583641068,NA,ZCCHC8_ENSG00000033030.15,0.827280533,1,0.363060072,0.61707746,ZCCHC8_ENSG00000033030.15,0.870430747,0.870430747,0.870430747,0.840822469,0.840822469,0.840822469,-0.029608278,chr12,122472894,122472895,60,-,ENSG00000033030.15,ZCCHC8,UTR3
NIPBL_ENSG00000164190.19,PAS5418_AATAAA_0.1,0.82723782,NA,NIPBL_ENSG00000164190.19,0.827326055,1,0.36304687,0.61707746,NIPBL_ENSG00000164190.19,0.518363446,0.518363446,0.518363446,0.562682964,0.562682964,0.562682964,0.044319518,chr5,37065502,37065503,75,+,ENSG00000164190.19,NIPBL,UTR3
EIF1AX_ENSG00000173674.11,PAS19919_APA_0.25,0.913940919,NA,EIF1AX_ENSG00000173674.11,0.826042579,1,0.36341936,0.617505083,EIF1AX_ENSG00000173674.11,0.313042265,0.313042265,0.313042265,0.270331274,0.270331274,0.270331274,-0.042710991,chrX,20125786,20125787,22,-,ENSG00000173674.11,EIF1AX,UTR3
XRCC5_ENSG00000079246.16,PAS2615_APA_0.1,0.583787324,NA,XRCC5_ENSG00000079246.16,0.825655474,1,0.36353181,0.617505083,XRCC5_ENSG00000079246.16,0.90667964,0.90667964,0.90667964,0.889658256,0.889658256,0.889658256,-0.017021384,chr2,216205422,216205423,815,+,ENSG00000079246.16,XRCC5,UTR3
XRCC5_ENSG00000079246.16,PAS2616_ATTAAA_0.15,0.583787324,NA,XRCC5_ENSG00000079246.16,0.825655474,1,0.36353181,0.617505083,XRCC5_ENSG00000079246.16,0.09332036,0.09332036,0.09332036,0.110341744,0.110341744,0.110341744,0.017021384,chr2,216206279,216206280,101,+,ENSG00000079246.16,XRCC5,UTR3
CCDC47_ENSG00000108588.15,PAS16808_AATAAA_0.3,0.828215074,NA,CCDC47_ENSG00000108588.15,0.822489547,1,0.364453285,0.618831315,CCDC47_ENSG00000108588.15,0.391053527,0.391053527,0.391053527,0.341333786,0.341333786,0.341333786,-0.04971974,chr17,63746402,63746404,57,-,ENSG00000108588.15,CCDC47,UTR3
GCC2_ENSG00000135968.22,PAS2375_AATAAA_0.45,0.401396865,NA,GCC2_ENSG00000135968.22,0.822467699,1,0.364459655,0.618831315,GCC2_ENSG00000135968.22,0.248117834,0.248117834,0.248117834,0.279091307,0.279091307,0.279091307,0.030973473,chr2,108484247,108484248,11,+,ENSG00000135968.22,GCC2,UTR3
SLAIN2_ENSG00000109171.15,PAS4760_AATAAA_0.35,0.917815806,NA,SLAIN2_ENSG00000109171.15,0.821023094,1,0.364881207,0.619422101,SLAIN2_ENSG00000109171.15,0.374216142,0.374216142,0.374216142,0.314466667,0.314466667,0.314466667,-0.059749475,chr4,48422529,48422530,42,+,ENSG00000109171.15,SLAIN2,UTR3
UAP1_ENSG00000117143.14,PAS686_AATAAA_0.15,0.586087926,NA,UAP1_ENSG00000117143.14,0.820155687,1,0.365134651,0.619602356,UAP1_ENSG00000117143.14,0.986851861,0.986851861,0.986851861,0.981277959,0.981277959,0.981277959,-0.005573902,chr1,162599830,162599831,637,+,ENSG00000117143.14,UAP1,UTR3
UAP1_ENSG00000117143.14,PAS687_AATAAA_0.45,0.586087926,NA,UAP1_ENSG00000117143.14,0.820155687,1,0.365134651,0.619602356,UAP1_ENSG00000117143.14,0.013148139,0.013148139,0.013148139,0.018722041,0.018722041,0.018722041,0.005573902,chr1,162600586,162600587,25,+,ENSG00000117143.14,UAP1,UTR3
QRICH1_ENSG00000198218.12,PAS4154_APA_0.2,0.586139451,NA,QRICH1_ENSG00000198218.12,0.819395777,1,0.365356886,0.619729529,QRICH1_ENSG00000198218.12,0.870415375,0.870415375,0.870415375,0.895315823,0.895315823,0.895315823,0.024900447,chr3,49029759,49029760,128,-,ENSG00000198218.12,QRICH1,UTR3
QRICH1_ENSG00000198218.12,PAS4155_APA_0.05,0.586139451,NA,QRICH1_ENSG00000198218.12,0.819395777,1,0.365356886,0.619729529,QRICH1_ENSG00000198218.12,0.129584625,0.129584625,0.129584625,0.104684177,0.104684177,0.104684177,-0.024900447,chr3,49030250,49030251,31,-,ENSG00000198218.12,QRICH1,UTR3
EIF1AD_ENSG00000175376.9,PAS11655_AATAAA_0.2,0.586139451,NA,EIF1AD_ENSG00000175376.9,0.818730768,1,0.365551521,0.619809802,EIF1AD_ENSG00000175376.9,0.456945399,0.456945399,0.456945399,0.55938196,0.55938196,0.55938196,0.102436561,chr11,65996545,65996546,25,-,ENSG00000175376.9,EIF1AD,UTR3
EIF1AD_ENSG00000175376.9,PAS11656_ATTAAA_0.05,0.586139451,NA,EIF1AD_ENSG00000175376.9,0.818730768,1,0.365551521,0.619809802,EIF1AD_ENSG00000175376.9,0.543054601,0.543054601,0.543054601,0.44061804,0.44061804,0.44061804,-0.102436561,chr11,65998424,65998425,22,-,ENSG00000175376.9,EIF1AD,UTR3
SPTSSA_ENSG00000165389.7,PAS13957_AATAAA_0.4,0.586139451,NA,SPTSSA_ENSG00000165389.7,0.817139103,1,0.366017955,0.619976065,SPTSSA_ENSG00000165389.7,0.320655891,0.320655891,0.320655891,0.274183173,0.274183173,0.274183173,-0.046472718,chr14,34432944,34432945,14,-,ENSG00000165389.7,SPTSSA,UTR3
SPTSSA_ENSG00000165389.7,PAS13958_ATTAAA_0.3,0.586139451,NA,SPTSSA_ENSG00000165389.7,0.817139103,1,0.366017955,0.619976065,SPTSSA_ENSG00000165389.7,0.679344109,0.679344109,0.679344109,0.725816827,0.725816827,0.725816827,0.046472718,chr14,34434162,34434163,18,-,ENSG00000165389.7,SPTSSA,UTR3
SETD3_ENSG00000183576.13,PAS14186_ATTAAA_0.2,0.586139451,NA,SETD3_ENSG00000183576.13,0.817456269,1,0.365924944,0.619976065,SETD3_ENSG00000183576.13,0.701711039,0.701711039,0.701711039,0.761522866,0.761522866,0.761522866,0.059811827,chr14,99397749,99397750,46,-,ENSG00000183576.13,SETD3,UTR3
SETD3_ENSG00000183576.13,PAS14187_APA_0.35,0.586139451,NA,SETD3_ENSG00000183576.13,0.817456269,1,0.365924944,0.619976065,SETD3_ENSG00000183576.13,0.298288961,0.298288961,0.298288961,0.238477134,0.238477134,0.238477134,-0.059811827,chr14,99398530,99398531,22,-,ENSG00000183576.13,SETD3,UTR3
RPTOR_ENSG00000141564.16,PAS16323_None_0.25,0.729795959,NA,RPTOR_ENSG00000141564.16,0.817143786,1,0.366016581,0.619976065,RPTOR_ENSG00000141564.16,0.154637898,0.154637898,0.154637898,0.216527466,0.216527466,0.216527466,0.061889568,chr17,80965519,80965520,21,+,ENSG00000141564.16,RPTOR,UTR3
YIPF6_ENSG00000181704.12,PAS19737_AATAAA_0.35,0.7608477,NA,YIPF6_ENSG00000181704.12,0.815957378,1,0.366364791,0.620355863,YIPF6_ENSG00000181704.12,0.291499674,0.291499674,0.291499674,0.382348691,0.382348691,0.382348691,0.090849016,chrX,68534676,68534677,16,+,ENSG00000181704.12,YIPF6,UTR3
PHKA2_ENSG00000044446.12,PAS19913_AATAAA_0.2,0.586628679,NA,PHKA2_ENSG00000044446.12,0.815518086,1,0.366493839,0.620355863,PHKA2_ENSG00000044446.12,0.33003429,0.33003429,0.33003429,0.391356031,0.391356031,0.391356031,0.061321741,chrX,18892298,18892299,26,-,ENSG00000044446.12,PHKA2,UTR3
PHKA2_ENSG00000044446.12,PAS19914_APA_0.1,0.586628679,NA,PHKA2_ENSG00000044446.12,0.815518086,1,0.366493839,0.620355863,PHKA2_ENSG00000044446.12,0.66996571,0.66996571,0.66996571,0.608643969,0.608643969,0.608643969,-0.061321741,chrX,18892971,18892972,86,-,ENSG00000044446.12,PHKA2,UTR3
SURF4_ENSG00000148248.14,PAS9761_APA_0.2,0.215156505,NA,SURF4_ENSG00000148248.14,0.815371012,1,0.366537059,0.620355863,SURF4_ENSG00000148248.14,0.039285641,0.039285641,0.039285641,0.028647003,0.028647003,0.028647003,-0.010638639,chr9,133362865,133362866,58,-,ENSG00000148248.14,SURF4,UTR3
CEP89_ENSG00000121289.18,PAS18178_AATAAA_0.35,0.65075361,NA,CEP89_ENSG00000121289.18,0.813483699,1,0.367092294,0.621170653,CEP89_ENSG00000121289.18,0.515072101,0.515072101,0.515072101,0.447077982,0.447077982,0.447077982,-0.067994119,chr19,32879010,32879011,28,-,ENSG00000121289.18,CEP89,UTR3
SSR1_ENSG00000124783.14,PAS6878_APA_0.2,2.09E-08,1,SSR1_ENSG00000124783.14,0.812349526,1,0.367426523,0.621611217,SSR1_ENSG00000124783.14,0.057858049,0.057858049,0.057858049,0.045230171,0.045230171,0.045230171,-0.012627878,chr6,7289149,7289151,11,-,ENSG00000124783.14,SSR1,UTR3
ECT2_ENSG00000114346.14,PAS3866_ATTAAA_0.2,0.587663577,NA,ECT2_ENSG00000114346.14,0.811005567,1,0.367823122,0.621907086,ECT2_ENSG00000114346.14,0.31655328,0.31655328,0.31655328,0.259409444,0.259409444,0.259409444,-0.057143836,chr3,172821182,172821183,24,+,ENSG00000114346.14,ECT2,UTR3
ECT2_ENSG00000114346.14,PAS3867_AATAAA_0.25,0.587663577,NA,ECT2_ENSG00000114346.14,0.811005567,1,0.367823122,0.621907086,ECT2_ENSG00000114346.14,0.68344672,0.68344672,0.68344672,0.740590556,0.740590556,0.740590556,0.057143836,chr3,172821466,172821467,120,+,ENSG00000114346.14,ECT2,UTR3
TRIO_ENSG00000038382.23,PAS5384_AATAAA_0.45,5.56E-07,1,TRIO_ENSG00000038382.23,0.811229183,1,0.367757092,0.621907086,TRIO_ENSG00000038382.23,0.182063661,0.182063661,0.182063661,0.209185153,0.209185153,0.209185153,0.027121492,chr5,14508705,14508706,56,+,ENSG00000038382.23,TRIO,UTR3
RPP30_ENSG00000148688.14,PAS10114_AATAAA_0.4,0.587859971,NA,RPP30_ENSG00000148688.14,0.810011716,1,0.368116787,0.622028667,RPP30_ENSG00000148688.14,0.935045357,0.935045357,0.935045357,0.901541526,0.901541526,0.901541526,-0.033503831,chr10,90900773,90900774,57,+,ENSG00000148688.14,RPP30,UTR3
RPP30_ENSG00000148688.14,PAS10115_AATAAA_0.1,0.587859971,NA,RPP30_ENSG00000148688.14,0.810011716,1,0.368116787,0.622028667,RPP30_ENSG00000148688.14,0.064954643,0.064954643,0.064954643,0.098458474,0.098458474,0.098458474,0.033503831,chr10,90900975,90900976,19,+,ENSG00000148688.14,RPP30,UTR3
UBE2J1_ENSG00000198833.7,PAS7159_AATAAA_0.2,0.195382705,NA,UBE2J1_ENSG00000198833.7,0.810026283,1,0.36811248,0.622028667,UBE2J1_ENSG00000198833.7,0.09640274,0.09640274,0.09640274,0.121576949,0.121576949,0.121576949,0.025174208,chr6,89327140,89327141,23,-,ENSG00000198833.7,UBE2J1,UTR3
PTEN_ENSG00000171862.14,PAS10100_AATAAA_0.4,0.067717853,NA,PTEN_ENSG00000171862.14,0.809056324,1,0.368399396,0.622336113,PTEN_ENSG00000171862.14,0.047801833,0.047801833,0.047801833,0.036761544,0.036761544,0.036761544,-0.011040288,chr10,87965757,87965758,26,+,ENSG00000171862.14,PTEN,UTR3
STX7_ENSG00000079950.14,PAS7245_ATTAAA_0.15,0.624790935,NA,STX7_ENSG00000079950.14,0.808896693,1,0.368446645,0.622336113,STX7_ENSG00000079950.14,0.161016434,0.161016434,0.161016434,0.197470377,0.197470377,0.197470377,0.036453943,chr6,132459745,132459746,15,-,ENSG00000079950.14,STX7,UTR3
TCOF1_ENSG00000070814.22,PAS5764_APA_0.15,0.588460976,NA,TCOF1_ENSG00000070814.22,0.807598885,1,0.368831095,0.622492225,TCOF1_ENSG00000070814.22,0.848275635,0.848275635,0.848275635,0.872008351,0.872008351,0.872008351,0.023732715,chr5,150396840,150396841,123,+,ENSG00000070814.22,TCOF1,UTR3
TCOF1_ENSG00000070814.22,PAS5765_AATAAA_0.25,0.588460976,NA,TCOF1_ENSG00000070814.22,0.807598885,1,0.368831095,0.622492225,TCOF1_ENSG00000070814.22,0.151724365,0.151724365,0.151724365,0.127991649,0.127991649,0.127991649,-0.023732715,chr5,150400285,150400286,33,+,ENSG00000070814.22,TCOF1,UTR3
ZNF623_ENSG00000183309.12,PAS8537_AATAAA_0.3,0.588460976,NA,ZNF623_ENSG00000183309.12,0.807585828,1,0.368834965,0.622492225,ZNF623_ENSG00000183309.12,0.460649034,0.460649034,0.460649034,0.516618012,0.516618012,0.516618012,0.055968978,chr8,143652372,143652373,115,+,ENSG00000183309.12,ZNF623,UTR3
ZNF623_ENSG00000183309.12,PAS8538_AATAAA_0.15,0.588460976,NA,ZNF623_ENSG00000183309.12,0.807585828,1,0.368834965,0.622492225,ZNF623_ENSG00000183309.12,0.539350966,0.539350966,0.539350966,0.483381988,0.483381988,0.483381988,-0.055968978,chr8,143656417,143656418,38,+,ENSG00000183309.12,ZNF623,UTR3
SLC4A7_ENSG00000033867.17,PAS4059_ATTAAA_0.35,0.422414334,NA,SLC4A7_ENSG00000033867.17,0.807055639,1,0.368992186,0.622613297,SLC4A7_ENSG00000033867.17,0.243159309,0.243159309,0.243159309,0.191588126,0.191588126,0.191588126,-0.051571183,chr3,27373495,27373496,38,-,ENSG00000033867.17,SLC4A7,UTR3
VPS13A_ENSG00000197969.14,PAS9135_AATAAA_0.2,2.71E-10,1,VPS13A_ENSG00000197969.14,0.806844983,1,0.369054679,0.622613297,VPS13A_ENSG00000197969.14,0.317971101,0.317971101,0.317971101,0.273381186,0.273381186,0.273381186,-0.044589915,chr9,77417364,77417365,18,+,ENSG00000197969.14,VPS13A,UTR3
RAB3GAP1_ENSG00000115839.19,PAS2441_AATAAA_0.3,0.003205083,1,RAB3GAP1_ENSG00000115839.19,0.806054738,1,0.369289245,0.622884145,RAB3GAP1_ENSG00000115839.19,0.047524544,0.047524544,0.047524544,0.034302207,0.034302207,0.034302207,-0.013222337,chr2,135170704,135170705,17,+,ENSG00000115839.19,RAB3GAP1,UTR3
NIPA1_ENSG00000170113.16,PAS14233_AATAAA_0.2,0.161920957,NA,NIPA1_ENSG00000170113.16,0.80455062,1,0.369736282,0.623499713,NIPA1_ENSG00000170113.16,0.656875325,0.656875325,0.656875325,0.702136956,0.702136956,0.702136956,0.045261631,chr15,22829786,22829787,62,+,ENSG00000170113.16,NIPA1,UTR3
UBFD1_ENSG00000103353.16,PAS15111_AATAAA_0.3,0.589967494,NA,UBFD1_ENSG00000103353.16,0.803830509,1,0.369950572,0.623499713,UBFD1_ENSG00000103353.16,0.30654469,0.30654469,0.30654469,0.248241839,0.248241839,0.248241839,-0.058302851,chr16,23570857,23570858,20,+,ENSG00000103353.16,UBFD1,UTR3
UBFD1_ENSG00000103353.16,PAS15112_ATTAAA_0.1,0.589967494,NA,UBFD1_ENSG00000103353.16,0.803830509,1,0.369950572,0.623499713,UBFD1_ENSG00000103353.16,0.69345531,0.69345531,0.69345531,0.751758161,0.751758161,0.751758161,0.058302851,chr16,23574386,23574387,76,+,ENSG00000103353.16,UBFD1,UTR3
RLIM_ENSG00000131263.13,PAS20014_AATAAA_0.15,0.794669425,NA,RLIM_ENSG00000131263.13,0.803990917,1,0.369902823,0.623499713,RLIM_ENSG00000131263.13,0.500907948,0.500907948,0.500907948,0.457661755,0.457661755,0.457661755,-0.043246194,chrX,74585490,74585491,28,-,ENSG00000131263.13,RLIM,UTR3
STN1_ENSG00000107960.12,PAS10722_AATAAA_0.15,0.590901189,NA,STN1_ENSG00000107960.12,0.801290914,1,0.370707688,0.624400559,STN1_ENSG00000107960.12,0.041552215,0.041552215,0.041552215,0.060695126,0.060695126,0.060695126,0.01914291,chr10,103882073,103882074,12,-,ENSG00000107960.12,STN1,UTR3
STN1_ENSG00000107960.12,PAS10723_AATAAA_0.2,0.590901189,NA,STN1_ENSG00000107960.12,0.801290914,1,0.370707688,0.624400559,STN1_ENSG00000107960.12,0.958447785,0.958447785,0.958447785,0.939304874,0.939304874,0.939304874,-0.01914291,chr10,103882530,103882531,66,-,ENSG00000107960.12,STN1,UTR3
MDM4_ENSG00000198625.14,PAS834_AATAAA_0.2,0.901061529,NA,MDM4_ENSG00000198625.14,0.801370782,1,0.370683844,0.624400559,MDM4_ENSG00000198625.14,0.078917946,0.078917946,0.078917946,0.055596756,0.055596756,0.055596756,-0.02332119,chr1,204554943,204554944,17,+,ENSG00000198625.14,MDM4,UTR3
EHD1_ENSG00000110047.18,PAS11617_APA_0.35,0.279370075,NA,EHD1_ENSG00000110047.18,0.800847418,1,0.370840126,0.624498632,EHD1_ENSG00000110047.18,0.037815857,0.037815857,0.037815857,0.050931847,0.050931847,0.050931847,0.01311599,chr11,64853628,64853629,11,-,ENSG00000110047.18,EHD1,UTR3
MIB1_ENSG00000101752.13,PAS17051_ATTAAA_0.2,0.839840576,NA,MIB1_ENSG00000101752.13,0.799166034,1,0.371342829,0.625220069,MIB1_ENSG00000101752.13,0.199449793,0.199449793,0.199449793,0.1622842,0.1622842,0.1622842,-0.037165593,chr18,21868816,21868817,59,+,ENSG00000101752.13,MIB1,UTR3
GOSR1_ENSG00000108587.16,PAS15923_AATAAA_0.2,0.909074975,NA,GOSR1_ENSG00000108587.16,0.798532258,1,0.371532563,0.625293511,GOSR1_ENSG00000108587.16,0.0562927,0.0562927,0.0562927,0.071643861,0.071643861,0.071643861,0.015351161,chr17,30525630,30525631,29,+,ENSG00000108587.16,GOSR1,UTR3
ATP2C1_ENSG00000017260.20,PAS3742_AATAAA_0.3,0.418379366,NA,ATP2C1_ENSG00000017260.20,0.798523909,1,0.371535063,0.625293511,ATP2C1_ENSG00000017260.20,0.088386644,0.088386644,0.088386644,0.111345391,0.111345391,0.111345391,0.022958747,chr3,131003106,131003107,17,+,ENSG00000017260.20,ATP2C1,UTR3
UBL3_ENSG00000122042.10,PAS13398_ATTAAA_0.35,0.105917833,NA,UBL3_ENSG00000122042.10,0.798129651,1,0.371653162,0.625367199,UBL3_ENSG00000122042.10,0.151213174,0.151213174,0.151213174,0.214083378,0.214083378,0.214083378,0.062870203,chr13,29765252,29765253,14,-,ENSG00000122042.10,UBL3,UTR3
BTF3L4_ENSG00000134717.18,PAS333_AATAAA_0.2,0.826346688,NA,BTF3L4_ENSG00000134717.18,0.796917694,1,0.372016529,0.625853477,BTF3L4_ENSG00000134717.18,0.321837753,0.321837753,0.321837753,0.373994797,0.373994797,0.373994797,0.052157044,chr1,52088390,52088391,17,+,ENSG00000134717.18,BTF3L4,UTR3
MAP1B_ENSG00000131711.15,PAS5499_AATAAA_0.35,0.770484895,NA,MAP1B_ENSG00000131711.15,0.79600235,1,0.372291295,0.626190536,MAP1B_ENSG00000131711.15,0.517486601,0.517486601,0.517486601,0.539286827,0.539286827,0.539286827,0.021800226,chr5,72207058,72207059,25,+,ENSG00000131711.15,MAP1B,UTR3
ZBTB4_ENSG00000174282.12,PAS16439_AATAAA_0.2,0.593229542,NA,ZBTB4_ENSG00000174282.12,0.795264451,1,0.372513003,0.626313071,ZBTB4_ENSG00000174282.12,0.745184793,0.745184793,0.745184793,0.792243207,0.792243207,0.792243207,0.047058415,chr17,7459379,7459380,71,-,ENSG00000174282.12,ZBTB4,UTR3
ZBTB4_ENSG00000174282.12,PAS16440_ATTAAA_0.3,0.593229542,NA,ZBTB4_ENSG00000174282.12,0.795264451,1,0.372513003,0.626313071,ZBTB4_ENSG00000174282.12,0.254815207,0.254815207,0.254815207,0.207756793,0.207756793,0.207756793,-0.047058415,chr17,7459672,7459673,21,-,ENSG00000174282.12,ZBTB4,UTR3
SMARCC2_ENSG00000139613.12,PAS12801_ATTAAA_0.45,0.707765219,NA,SMARCC2_ENSG00000139613.12,0.794873175,1,0.37263064,0.626385704,SMARCC2_ENSG00000139613.12,0.887947961,0.887947961,0.887947961,0.920490776,0.920490776,0.920490776,0.032542815,chr12,56163327,56163328,14,-,ENSG00000139613.12,SMARCC2,UTR3
OSBPL5_ENSG00000021762.20,PAS11401_AATAAA_0.05,0.593538716,NA,OSBPL5_ENSG00000021762.20,0.792197683,1,0.373436421,0.626961297,OSBPL5_ENSG00000021762.20,0.186848727,0.186848727,0.186848727,0.250260357,0.250260357,0.250260357,0.06341163,chr11,3087120,3087121,12,-,ENSG00000021762.20,OSBPL5,UTR3
OSBPL5_ENSG00000021762.20,PAS11402_AATAAA_0.15,0.593538716,NA,OSBPL5_ENSG00000021762.20,0.792197683,1,0.373436421,0.626961297,OSBPL5_ENSG00000021762.20,0.813151273,0.813151273,0.813151273,0.749739643,0.749739643,0.749739643,-0.06341163,chr11,3087388,3087389,41,-,ENSG00000021762.20,OSBPL5,UTR3
MTRR_ENSG00000124275.15,PAS5361_AATAAA_0.2,0.593538716,NA,MTRR_ENSG00000124275.15,0.791964845,1,0.37350666,0.626961297,MTRR_ENSG00000124275.15,0.118169489,0.118169489,0.118169489,0.086482441,0.086482441,0.086482441,-0.031687048,chr5,7898181,7898182,11,+,ENSG00000124275.15,MTRR,UTR3
MTRR_ENSG00000124275.15,PAS5362_AATAAA_0.3,0.593538716,NA,MTRR_ENSG00000124275.15,0.791964845,1,0.37350666,0.626961297,MTRR_ENSG00000124275.15,0.881830511,0.881830511,0.881830511,0.913517559,0.913517559,0.913517559,0.031687048,chr5,7901119,7901120,109,+,ENSG00000124275.15,MTRR,UTR3
