chr,start,end,strand,total_count,avg_change_in_usage,all_above_threshold,below_padj_threshold_count,max_abs_change_in_usage,max_change_in_usage,avg_abs_change_in_usage,avg_basemean,avg_ctrl_usage,cell_lines,gene_name,feature_id,pA_type
chr1,1539056,1539057,-,4,0.13854250997605072,TRUE,2,0.1608445161207268,0.1608445161207268,0.13854250997605072,62.01139668950452,0.6030059746835663,"H838, HCT116_p53minus, LU99, SKMEL2",TMEM240,PAS2578_AATAAA_0.1,proximal pA
chr7,66958549,66958550,+,10,0.24359367828843134,TRUE,10,0.367907642,0.367907642,0.24359367828843134,321.03753737117137,0.5823756101948958,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",TMEM248,PAS20501_AATAAA_0.05,distal pA
chr7,66956151,66956152,+,10,-0.243593678,TRUE,10,0.367907642,-0.367907642,0.24359367828843131,321.03753737117137,0.41762438980510413,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",TMEM248,PAS20500_AATAAA_0.3,proximal pA
chr10,80092549,80092550,+,2,0.18348550988234502,TRUE,1,0.19089463038554844,0.19089463038554844,0.18348550988234502,76.43815486028504,0.7261131730460179,"LU99, U2OS",TMEM254,PAS27461_AATAAA_0.15,distal pA
chr10,80091864,80091865,+,2,-0.18348551,TRUE,1,0.1908946303855486,-0.19089463,0.1834855098823451,76.43815486028504,0.27388682695398225,"LU99, U2OS",TMEM254,PAS27460_AATAAA_0.15,proximal pA
chr3,12733868,12733869,-,4,0.15130170212906763,TRUE,1,0.30871507766319134,0.30871507766319134,0.15130170212906763,35.28245252656586,0.3361872995676994,"HCT116_p53minus, HCT116_p53plus, LU99, PANC0403",TMEM40,PAS10867_AATAAA_0.4,distal pA
chr3,12734636,12734637,-,4,-0.219166195,TRUE,1,0.3087150776631913,-0.308715078,0.21916619544406696,35.28245252656586,0.5967266423511238,"HCT116_p53minus, HCT116_p53plus, LU99, PANC0403",TMEM40,PAS10868_AATAAA_0.15,proximal pA
chr12,98550310,98550311,+,10,-0.356643087,TRUE,10,0.4600429103128225,-0.46004291,0.3566430872464421,602.2741953,0.6791501906534149,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",TMPO,PAS33112_AATAAA_0.25,distal pA
chr12,98535626,98535627,+,10,0.37817449590265984,TRUE,10,0.4782400681253912,0.4782400681253912,0.37817449590265984,602.2741953,0.28997533891745864,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",TMPO,PAS33110_AATAAA_0.15,proximal pA
chr5,119399686,119399687,+,5,0.3481880184459775,TRUE,4,0.5771942892501098,0.5771942892501098,0.3481880184459775,97.97013512191748,0.095788247,"GP2D, HCT116_p53minus, HCT116_p53plus, PANC0403, SUM149PT",TNFAIP8,PAS15269_ATTAAA_0.2,distal pA
chr5,119394597,119394598,+,5,-0.348188018,TRUE,4,0.5771942892501098,-0.577194289,0.34818801844597747,97.97013512191748,0.904211753,"GP2D, HCT116_p53minus, HCT116_p53plus, PANC0403, SUM149PT",TNFAIP8,PAS15268_AATAAA_0.15,proximal pA
chr20,46684365,46684366,-,10,0.2634187261685709,TRUE,8,0.37557464086152526,0.37557464086152526,0.2634187261685709,96.70811324948595,0.30802498623248864,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",TP53RK,PAS49872_ATTAAA_0.1,distal pA
chr20,46686644,46686645,-,10,-0.300294151,TRUE,9,0.3959442433797862,-0.395944243,0.30029415101077733,96.70811324948595,0.6359090669183883,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",TP53RK,PAS49875_APA_0.2,proximal pA
chr6,18128315,18128316,-,9,0.25108946972283264,TRUE,7,0.4460100799440309,0.4460100799440309,0.25108946972283264,89.13974606482918,0.26334593348205265,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, PANC0403, SKMEL2, SUM149PT, U2OS",TPMT,PAS18720_ATTAAA_0.3,distal pA
chr6,18129712,18129713,-,5,-0.23529262,TRUE,4,0.4488054940498201,-0.448805494,0.23529262023650627,89.13974606482918,0.5034389885240228,"H838, LU99, MCF7, PANC0403, SUM149PT",TPMT,PAS18721_AATAAA_0.15,proximal pA
chr2,84821668,84821669,-,4,-0.328080172,TRUE,4,0.42728936816345175,-0.427289368,0.3280801721020615,584.0220898264554,0.6481201057433864,"GP2D, HCT116_p53minus, LU99, SUM149PT",TRABD2A,PAS7958_AATAAA_0.3,distal pA
chr2,84837165,84837166,-,4,0.3280801721020615,TRUE,4,0.4272893681634517,0.4272893681634517,0.3280801721020615,584.0220898264554,0.3518798942566136,"GP2D, HCT116_p53minus, LU99, SUM149PT",TRABD2A,PAS7961_APA_0.35,proximal pA
chrX,13712246,13712247,-,2,0.1339702937853331,TRUE,2,0.14073932856147653,0.14073932856147653,0.1339702937853331,78.46489275602332,0.8082231837963181,"GP2D, MCF7",TRAPPC2,PAS52524_AATAAA_0.3,distal pA
chrX,13714358,13714359,-,2,-0.133970294,TRUE,2,0.14073932856147642,-0.140739329,0.13397029378533304,78.46489275602332,0.19177681620368192,"GP2D, MCF7",TRAPPC2,PAS52525_AATAAA_0.35,proximal pA
chr6,28903002,28903003,-,10,0.21515914101149372,TRUE,10,0.335185973,0.335185973,0.21515914101149372,276.07335634997503,0.45128163829665136,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",TRIM27,PAS18816_AATAAA_0.1,distal pA
chr6,28903842,28903843,-,10,-0.215340076,TRUE,10,0.335185973,-0.335185973,0.21534007576281708,276.07335634997503,0.5468551169162181,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",TRIM27,PAS18818_AATAAA_0.2,proximal pA
chr5,181193929,181193930,-,9,-0.170791858,TRUE,6,0.2591674121630277,-0.259167412,0.17079185771260313,93.42055116944857,0.40248451508237487,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, PANC0403, SKMEL2, SUM149PT, U2OS",TRIM7,PAS17236_APA_0.05,distal pA
chr5,181203125,181203126,-,9,0.17079185771260316,TRUE,6,0.25916741216302774,0.25916741216302774,0.17079185771260316,93.42055116944857,0.5975154849176251,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, PANC0403, SKMEL2, SUM149PT, U2OS",TRIM7,PAS17237_AATAAA_0.45,proximal pA
chr16,31227158,31227159,+,2,0.14089291007901317,TRUE,2,0.16720779762415222,0.16720779762415222,0.14089291007901317,248.85016322547227,0.36276345714357927,"HCT116_p53minus, HCT116_p53plus",TRIM72,PAS40519_AATAAA_0.25,distal pA
chr16,31226508,31226509,+,2,-0.21185287,TRUE,2,0.21784801055041553,-0.217848011,0.21185286970951522,248.85016322547227,0.5872361164370627,"HCT116_p53minus, HCT116_p53plus",TRIM72,PAS40518_AATAAA_0.1,proximal pA
chr3,180618325,180618326,+,8,0.19988546811831834,TRUE,6,0.4070277528898887,0.4070277528898887,0.19988546811831834,352.7845778,0.18164296662145643,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, SKMEL2, SUM149PT, U2OS",TTC14,PAS10527_AATAAA_0.45,distal pA
chr3,180610977,180610978,+,9,-0.269973752,TRUE,8,0.40702775288988863,-0.407027753,0.26997375236893995,352.7845778,0.7262912761432274,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, SKMEL2, SUM149PT, U2OS",TTC14,PAS10525_ATTAAA_0.2,proximal pA
chr18,79970811,79970812,-,10,0.14357820396793947,TRUE,10,0.1904078193165956,0.1904078193165956,0.14357820396793947,464.5645553984971,0.043183409,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",TXNL4A,PAS45974_APA_0.25,distal pA
chr18,79973513,79973514,-,10,-0.149847815,TRUE,10,0.187117232,-0.187117232,0.14984781467127467,464.5645553984971,0.9407985062730311,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",TXNL4A,PAS45977_AATAAA_0.15,proximal pA
chr16,72084858,72084859,-,8,0.1720760462401299,TRUE,2,0.32467111404335836,0.32467111404335836,0.1720760462401299,60.95876433605023,0.6805983890343775,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, SKMEL2, SUM149PT, U2OS",TXNL4B,PAS41840_AATAAA_0.2,distal pA
chr16,72086325,72086326,-,8,-0.172076046,TRUE,2,0.32467111404335824,-0.324671114,0.1720760462401299,60.95876433605023,0.3194016109656225,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, SKMEL2, SUM149PT, U2OS",TXNL4B,PAS41841_APA_0.3,proximal pA
chr2,238042593,238042594,+,10,0.36468615413939426,TRUE,10,0.531069706,0.531069706,0.36468615413939426,127.72700245472393,0.26257505818363447,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",UBE2F,PAS7182_AATAAA_0.2,distal pA
chr2,238041545,238041546,+,10,-0.364686154,TRUE,10,0.5310697057076652,-0.531069706,0.36468615413939426,127.72700245472393,0.7374249418163655,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",UBE2F,PAS7181_APA_0.15,proximal pA
chr22,21624033,21624034,+,10,0.20413971207156348,TRUE,9,0.30915744663109557,0.30915744663109557,0.20413971207156348,541.6207068688274,0.22314895440224178,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",UBE2L3,PAS50751_AATAAA_0.05,distal pA
chr22,21622937,21622938,+,10,-0.173392466,TRUE,9,0.2586746049048601,-0.258674605,0.173392466,541.6207068688274,0.5053928033068618,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",UBE2L3,PAS50749_AATAAA_0.45,proximal pA
chr6,42693503,42693504,+,10,0.23496543246889162,TRUE,8,0.41131915922609896,0.41131915922609896,0.23496543246889162,218.49978209225247,0.4148621861716874,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",UBR2,PAS17796_AATAAA_0.25,distal pA
chr6,42691281,42691282,+,10,-0.234965432,TRUE,8,0.4113191592260988,-0.411319159,0.23496543246889157,218.49978209225247,0.5851378138283125,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",UBR2,PAS17795_AATAAA_0.15,proximal pA
chr14,93229213,93229214,+,10,0.12940961762047506,TRUE,4,0.30429268131375053,0.30429268131375053,0.12940961762047506,91.96051138018704,0.7326492640664183,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",UBR7,PAS37066_AATAAA_0.15,distal pA
chr14,93227111,93227112,+,10,-0.129409618,TRUE,4,0.3042926813137505,-0.304292681,0.129409618,91.96051138018704,0.26735073593358166,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",UBR7,PAS37065_AATAAA_0.05,proximal pA
chr17,19770830,19770831,-,2,-0.448014433,TRUE,2,0.4855605791372115,-0.485560579,0.44801443252336776,37.88996826434726,0.5197994064857177,"HCT116_p53plus, LU99",ULK2,PAS43951_AATAAA_0.15,distal pA
chr17,19774152,19774153,-,3,0.31599934350070125,TRUE,2,0.48556057913721146,0.48556057913721146,0.31599934350070125,37.88996826434726,0.3376597914932063,"HCT116_p53plus, LU99, SKMEL2",ULK2,PAS43952_AATAAA_0.35,proximal pA
chr3,41246796,41246797,-,2,-0.233417883,TRUE,1,0.2943678587251687,-0.294367859,0.23341788337737085,92.14893891709987,0.7964083618134623,"H838, SKMEL2",ULK4,PAS11073_AATAAA_0.2,distal pA
chr3,41935189,41935190,-,2,0.2334178833773708,TRUE,1,0.2943678587251686,0.2943678587251686,0.2334178833773708,92.14893891709987,0.2035916381865378,"H838, SKMEL2",ULK4,PAS11075_AATAAA_0.45,proximal pA
chr16,8892099,8892100,-,2,0.27776119779052205,TRUE,2,0.3055984162089315,0.3055984162089315,0.27776119779052205,564.5348837661845,0.12383016244271083,"LU99, PANC0403",USP7,PAS41273_ATTAAA_0.35,distal pA
chr16,8893795,8893796,-,3,-0.1387224,TRUE,3,0.1571231348740579,-0.157123135,0.13872240046542011,564.5348837661845,0.30835772819206025,"HCT116_p53minus, HCT116_p53plus, U2OS",USP7,PAS41276_APA_0.35,proximal pA
chrX,151409362,151409363,+,10,0.17780231177500758,TRUE,10,0.32595091769121864,0.32595091769121864,0.17780231177500758,346.4365582417317,0.673958464,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",VMA21,PAS52428_ATTAAA_0.1,distal pA
chrX,151405159,151405160,+,10,-0.174771928,TRUE,10,0.3259509176912187,-0.325950918,0.17477192789811127,346.4365582417317,0.3188854033778672,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",VMA21,PAS52426_AATAAA_0.25,proximal pA
chr9,77417364,77417365,+,9,-0.20076405,TRUE,5,0.3111014678466701,-0.311101468,0.20076405037361633,166.18874394841598,0.48637935478032973,"H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",VPS13A,PAS25087_AATAAA_0.2,distal pA
chr9,77339177,77339178,+,2,0.2746829960033761,TRUE,1,0.3799218815354428,0.3799218815354428,0.2746829960033761,166.18874394841598,0.1110026495936399,"GP2D, PANC0403",VPS13A,PAS25082_AATAAA_0.15,proximal pA
chr19,998437,998438,+,6,0.13591553951766613,TRUE,6,0.23398679081202767,0.23398679081202767,0.13591553951766613,207.4979657823406,0.059193095645617325,"GP2D, HCT116_p53minus, HCT116_p53plus, MCF7, SKMEL2, U2OS",WDR18,PAS46006_AATAAA_0.1,distal pA
chr19,994556,994557,+,6,-0.13591554,TRUE,6,0.23398679081202767,-0.233986791,0.13591553951766613,207.4979657823406,0.9408069043543827,"GP2D, HCT116_p53minus, HCT116_p53plus, MCF7, SKMEL2, U2OS",WDR18,PAS46005_APA_0,proximal pA
chr9,93320563,93320564,+,3,-0.240578205,TRUE,2,0.3374694054506197,-0.337469405,0.240578205,66.52282489294377,0.6760940681662511,"GP2D, HCT116_p53minus, HCT116_p53plus",WNK2,PAS25162_AATAAA_0.25,distal pA
chr9,93319207,93319208,+,3,0.240578205,TRUE,2,0.33746940545061976,0.33746940545061976,0.240578205,66.52282489294377,0.32390593183374894,"GP2D, HCT116_p53minus, HCT116_p53plus",WNK2,PAS25161_AATAAA_0.4,proximal pA
chr14,64449328,64449329,-,5,-0.354804371,TRUE,3,0.6020637937563941,-0.602063794,0.35480437094406103,71.41127408448148,0.44902540374303107,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, U2OS",ZBTB25,PAS37723_APA_0.2,distal pA
chr14,64481542,64481543,-,7,0.30948730104445044,TRUE,3,0.6020637937563941,0.6020637937563941,0.30948730104445044,71.41127408448148,0.5323109349631832,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, PANC0403, SUM149PT, U2OS",ZBTB25,PAS37725_AATAAA_0.45,proximal pA
chr19,36334453,36334454,-,3,0.23068117883557424,TRUE,1,0.3687079277591476,0.3687079277591476,0.23068117883557424,84.88851786690128,0.1425493790091034,"H838, HCT116_p53minus, U2OS",ZFP14,PAS48083_AATAAA_0.2,distal pA
chr19,36336812,36336813,-,3,-0.230681179,TRUE,1,0.3687079277591476,-0.368707928,0.23068117883557424,84.88851786690128,0.8574506209908965,"H838, HCT116_p53minus, U2OS",ZFP14,PAS48084_AATAAA_0.45,proximal pA
chr11,63759896,63759897,-,2,0.13655860340436743,TRUE,1,0.13758837731821982,0.13758837731821982,0.13655860340436743,96.24364224954311,0.7986325591815688,"GP2D, U2OS",ZFTA,PAS31321_AATAAA_0.1,distal pA
chr11,63760488,63760489,-,2,-0.136558603,TRUE,1,0.13758837731821982,-0.137588377,0.13655860340436748,96.24364224954311,0.20136744081843122,"GP2D, U2OS",ZFTA,PAS31322_APA_0.3,proximal pA
chr4,2269597,2269598,-,2,-0.444529086,TRUE,2,0.48679000345429074,-0.486790003,0.44452908637519684,164.22248768842843,0.9224733042105746,"HCT116_p53minus, HCT116_p53plus",ZFYVE28,PAS13551_APA_0.1,distal pA
chr4,2327867,2327868,-,2,0.4445290863751967,TRUE,2,0.4867900034542906,0.4867900034542906,0.4445290863751967,164.22248768842843,0.077526696,"HCT116_p53minus, HCT116_p53plus",ZFYVE28,PAS13553_APA_0.3,proximal pA
chr20,41178455,41178456,-,7,0.2404636780101023,TRUE,5,0.36284937714841303,0.36284937714841303,0.2404636780101023,78.14690307586379,0.6196585246656245,"H838, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",ZHX3,PAS49792_AATAAA_0.2,distal pA
chr20,41184821,41184822,-,6,-0.241762372,TRUE,5,0.3337043570764169,-0.333704357,0.24176237231364067,78.14690307586379,0.3531134670124701,"H838, LU99, MCF7, SKMEL2, SUM149PT, U2OS",ZHX3,PAS49795_AATAAA_0.3,proximal pA
chr19,19683503,19683504,+,5,0.17136621716306139,TRUE,1,0.2231497586161939,0.2231497586161939,0.17136621716306139,54.13626986643675,0.6653161768905446,"GP2D, HCT116_p53minus, HCT116_p53plus, MCF7, SUM149PT",ZNF101,PAS46513_AATAAA_0.2,distal pA
chr19,19680029,19680030,+,5,-0.171366217,TRUE,1,0.22314975861619388,-0.223149759,0.17136621716306139,54.13626986643675,0.33468382310945544,"GP2D, HCT116_p53minus, HCT116_p53plus, MCF7, SUM149PT",ZNF101,PAS46511_AATAAA_0.2,proximal pA
chr19,57644039,57644040,+,3,0.2176328853862868,TRUE,1,0.3645621369465829,0.3645621369465829,0.2176328853862868,24.181227345273584,0.19114564749944227,"H838, HCT116_p53minus, LU99",ZNF211,PAS47346_AATAAA_0.3,distal pA
chr19,57642766,57642767,+,3,-0.217632885,TRUE,1,0.3645621369465829,-0.364562137,0.2176328853862868,24.181227345273584,0.8088543525005577,"H838, HCT116_p53minus, LU99",ZNF211,PAS47345_AATAAA_0.15,proximal pA
chr19,44109824,44109825,+,6,0.24558983014083105,TRUE,6,0.30784192333577887,0.30784192333577887,0.24558983014083105,153.65329731081005,0.6822766280334148,"H838, HCT116_p53minus, HCT116_p53plus, LU99, SUM149PT, U2OS",ZNF224,PAS46918_AATAAA_0.15,distal pA
chr19,44108317,44108318,+,6,-0.252970578,TRUE,6,0.30784192333577903,-0.307841923,0.2529705784600368,153.65329731081005,0.3125079188769055,"H838, HCT116_p53minus, HCT116_p53plus, LU99, SUM149PT, U2OS",ZNF224,PAS46915_AATAAA_0.25,proximal pA
chr15,56630177,56630178,-,6,0.2862299414407514,TRUE,5,0.46528752192703665,0.46528752192703665,0.2862299414407514,109.05012363686724,0.5748100560763391,"HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, U2OS",ZNF280D,PAS39504_AATAAA_0.3,distal pA
chr15,56699825,56699826,-,6,-0.286229941,TRUE,5,0.4652875219270367,-0.465287522,0.2862299414407514,109.05012363686724,0.42518994392366094,"HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, U2OS",ZNF280D,PAS39506_ATTAAA_0.3,proximal pA
chr19,14720957,14720958,+,3,0.24833842919099433,TRUE,1,0.4177358620643461,0.4177358620643461,0.24833842919099433,71.58993512599025,0.49728315951589575,"HCT116_p53minus, HCT116_p53plus, U2OS",ZNF333,PAS46373_ATTAAA_0.35,distal pA
chr19,14709246,14709247,+,3,-0.248338429,TRUE,1,0.4177358620643462,-0.417735862,0.2483384291909944,71.58993512599025,0.5027168404841043,"HCT116_p53minus, HCT116_p53plus, U2OS",ZNF333,PAS46371_ATTAAA_0.25,proximal pA
chr19,57900291,57900292,-,5,0.25144223462609583,TRUE,2,0.4322955475266628,0.4322955475266628,0.25144223462609583,26.547235536265838,0.5004047689388974,"HCT116_p53minus, LU99, MCF7, SKMEL2, U2OS",ZNF417,PAS48633_AATAAA_0.2,distal pA
chr19,57905779,57905780,-,5,-0.235020049,TRUE,2,0.4322955475266629,-0.432295548,0.23502004934029308,26.547235536265838,0.46037695320562266,"HCT116_p53minus, LU99, MCF7, SKMEL2, U2OS",ZNF417,PAS48635_None_0.25,proximal pA
chr19,50048771,50048772,+,10,0.2727502178850659,TRUE,9,0.370110485,0.370110485,0.2727502178850659,44.75104875997299,0.5905719082681218,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",ZNF473,PAS47150_ATTAAA_0.25,distal pA
chr19,50047166,50047167,+,10,-0.272750218,TRUE,9,0.370110485,-0.370110485,0.2727502178850659,44.75104875997299,0.40942809173187816,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",ZNF473,PAS47149_AATAAA_0.3,proximal pA
chr19,52418398,52418399,+,2,0.1865391420403691,TRUE,1,0.25284572771006697,0.25284572771006697,0.1865391420403691,60.03576975494994,0.6072078683719906,"SKMEL2, U2OS",ZNF528,PAS47191_AATAAA_0.35,distal pA
chr19,52415353,52415354,+,2,-0.180066645,TRUE,1,0.23990073316814553,-0.239900733,0.18006664476940842,60.03576975494994,0.2995304307785829,"SKMEL2, U2OS",ZNF528,PAS47190_AATAAA_0.2,proximal pA
chr19,57793751,57793752,+,6,0.29319488399124816,TRUE,3,0.4681774548451546,0.4681774548451546,0.29319488399124816,25.26813162920939,0.29163292491503934,"H838, LU99, MCF7, PANC0403, SUM149PT, U2OS",ZNF586,PAS47354_AATAAA_0.3,distal pA
chr19,57780574,57780575,+,6,-0.293194884,TRUE,3,0.46817745484515466,-0.468177455,0.2931948839912482,25.26813162920939,0.7083670750849607,"H838, LU99, MCF7, PANC0403, SUM149PT, U2OS",ZNF586,PAS47351_AATAAA_0.25,proximal pA
chr7,99576448,99576449,+,9,0.3049064534282131,TRUE,7,0.5201662109573626,0.5201662109573626,0.3049064534282131,211.33573505588964,0.47687738882748015,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, PANC0403, SKMEL2, SUM149PT, U2OS",ZNF655,PAS20714_AATAAA_0.45,distal pA
chr7,99564702,99564703,+,9,-0.304906453,TRUE,7,0.5201662109573627,-0.520166211,0.3049064534282131,211.33573505588964,0.5231226111725198,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, PANC0403, SKMEL2, SUM149PT, U2OS",ZNF655,PAS20712_APA_0.2,proximal pA
chr1,247033690,247033691,-,9,0.44998417128164403,TRUE,8,0.6656988992254125,0.6656988992254125,0.44998417128164403,18.981100576527304,0.24455587779742446,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",ZNF670,PAS5126_AATAAA_0.3,distal pA
chr1,247036784,247036785,-,9,-0.449984171,TRUE,8,0.6656988992254125,-0.665698899,0.44998417128164403,18.981100576527304,0.7554441222025755,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",ZNF670,PAS5127_AATAAA_0.3,proximal pA
chr4,427015,427016,-,3,-0.180115165,TRUE,1,0.3343076610923744,-0.334307661,0.18011516535294955,135.14632001551817,0.2646322101110368,"H838, LU99, PANC0403",ZNF721,PAS13493_AATAAA_0.35,distal pA
chr4,439991,439992,-,5,0.1665965217553872,TRUE,2,0.3343076610923743,0.3343076610923743,0.1665965217553872,135.14632001551817,0.7714829271209231,"H838, HCT116_p53minus, LU99, MCF7, PANC0403",ZNF721,PAS13494_AATAAA_0.3,proximal pA
chr19,52296044,52296045,+,7,0.21298032087615004,TRUE,3,0.3514188230270825,0.3514188230270825,0.21298032087615004,101.04484939960523,0.12008315090956556,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, SKMEL2",ZNF766,PAS47184_AATAAA_0.1,distal pA
chr19,52292715,52292716,+,7,-0.212980321,TRUE,3,0.3514188230270825,-0.351418823,0.21298032087615004,101.04484939960523,0.8799168490904344,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, SKMEL2",ZNF766,PAS47183_AATAAA_0.35,proximal pA
chr6,28278200,28278201,+,7,0.26395575839147534,TRUE,4,0.3729693622165325,0.3729693622165325,0.26395575839147534,33.02833212430563,0.5985232425749836,"H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, SKMEL2, U2OS",ZSCAN26,PAS17518_AATAAA_0.3,distal pA
