unique_featureID,gene_ID,chr,start,end,strand,mean_diffsiELAVL1,mean_diffsiSam68,mean_diffsiCFIM25,mean_diff96,mean_diff72,mean_diff48,mean_diff24,mean_diff96hrs_prev,ctrl_siELAVL1,ctrl_siSam68,ctrl_siCFIM25,ctrl_96,ctrl_72,ctrl_48,ctrl_24,ctrl_96hrs_prev,condition_siELAVL1,condition_siSam68,condition_siCFIM25,condition_96,condition_72,condition_48,condition_24,condition_96hrs_prev,V5_siELAVL1,V5_siSam68,V5_siCFIM25,V5_96,V5_72,V5_48,V5_24,V5_96hrs_prev,twostep_gene_padj_siELAVL1,twostep_gene_padj_siSam68,twostep_gene_padj_siCFIM25,twostep_gene_padj_96,twostep_gene_padj_72,twostep_gene_padj_48,twostep_gene_padj_24,twostep_gene_padj_96hrs_prev,twostep_transcript_padj_siELAVL1,twostep_transcript_padj_siSam68,twostep_transcript_padj_siCFIM25,twostep_transcript_padj_96,twostep_transcript_padj_72,twostep_transcript_padj_48,twostep_transcript_padj_24,twostep_transcript_padj_96hrs_prev,lr_siELAVL1,lr_siSam68,lr_siCFIM25,lr_96,lr_72,lr_48,lr_24,lr_96hrs_prev,df_siELAVL1,df_siSam68,df_siCFIM25,df_96,df_72,df_48,df_24,df_96hrs_prev,pvalue_siELAVL1,pvalue_siSam68,pvalue_siCFIM25,pvalue_96,pvalue_72,pvalue_48,pvalue_24,pvalue_96hrs_prev,adj_pvalue_siELAVL1,adj_pvalue_siSam68,adj_pvalue_siCFIM25,adj_pvalue_96,adj_pvalue_72,adj_pvalue_48,adj_pvalue_24,adj_pvalue_96hrs_prev,category,Location,Effect
FBXO9_AATAAA_chr6_start_53098368_end_53098369,FBXO9,chr6,53098368,53098369,+,-0.099484304,0.020318539,-0.394578841,0.03591258,-0.006341658,-0.012711167,0.025079872,0.109628159,0.742878644,0.742616934,0.742643698,0.71819913,0.768289378,0.781970427,0.765473125,0.676586183,0.643394341,0.762935473,0.348064856,0.754111711,0.76194772,0.769259261,0.790552997,0.786214342,92,92,92,212,212,212,212,358,0.105431771,0.799873233,1.4999999999999995e-32,1.02e-4,0.008888628,1.77e-6,0.347361175,0.015197028,NA,NA,2.5900000000000003e-27,0.422721034,1,1,NA,0.127253442,4.844277833,0.239010377,118.0343848,1.245037994,0.178604163,0.270715507,0.590667512,3.651644935,1,1,1,1,1,1,1,1,0.027738005,0.624921788,1.7000000000000002e-27,0.264502314,0.672575555,0.602852207,0.442161112,0.056013864,0.156427541,0.831169398,4.5e-26,0.358113214,0.767088893,0.724431648,0.630448749,0.127009308,Regulatable_sites,distal,shortening
CORO1C_APA_chr12_start_108646571_end_108646572,CORO1C,chr12,108646571,108646572,-,0.059357628,0.073877881,0.176377514,-0.030189489,-0.028235545,-0.025036474,-0.07200947,-0.07125629,0.178161927,0.178014999,0.178028011,0.184792974,0.183240104,0.191715987,0.237534416,0.216660299,0.237519556,0.25189288,0.354405526,0.154603485,0.155004559,0.166679512,0.165524947,0.145404009,105,105,105,268,268,268,268,534,0.10866263,0.041404112,2.2e-20,0.002985907,0.01837739,0.056384745,5.83e-14,3.47e-6,NA,0.00923866,8.3e-15,0.274887807,0.622435524,NA,3.88e-10,1.76e-4,4.830278217,10.21673356,61.0888006,3.612881986,2.545779876,3.48943986,43.48248733,15.62109117,1,1,1,1,1,1,1,1,0.027964118,0.001391721,5.46e-15,0.057333683,0.110589293,0.061761479,4.28e-11,7.74e-5,0.157338449,0.0181647,5.7e-14,0.098187249,0.189579296,0.13389159,1.42e-9,5.15e-4,Regulatable_sites,proximal,shortening
MPHOSPH9_AATAAA_chr12_start_123152325_end_123152326,MPHOSPH9,chr12,123152325,123152326,-,-0.070678959,0.081087974,-0.29445402,0.031604278,0.047637748,0.011527233,0.04304717,0.130639007,0.553145977,0.551981266,0.55312857,0.296870612,0.293301123,0.305794569,0.298905339,0.385523352,0.482467018,0.63306924,0.25867455,0.32847489,0.340938871,0.317321802,0.341952509,0.51616236,472,472,472,1503,1503,1503,1503,1327,0.010396493,0.098640924,3.19e-51,5.33e-27,1.17e-29,1.5e-6,5.71e-5,2.28e-12,0.64606482,NA,7.099999999999999e-26,0.09171897,0.004906585,1,0.114825031,0.00830572,4.826275582,5.202296267,113.6471541,3.611254605,10.33170521,0.267721353,6.216318097,9.714711526,1,1,1,1,1,1,1,1,0.028029118,0.022557071,1.5600000000000002e-26,0.05738981,0.001307643,0.60486442,0.012657808,0.001827988,0.157490621,0.130195382,3.73e-25,0.098268696,0.004330629,0.725787232,0.048562372,0.007762525,Regulatable_sites,distal,shortening
PGRMC2_ATTAAA_chr4_start_128270784_end_128270785,PGRMC2,chr4,128270784,128270785,-,-0.04698215,0.033430676,0.229697115,-0.082134805,-0.103297779,-0.089635392,-0.078270735,-0.083780443,0.119454188,0.119526944,0.119696375,0.139965922,0.146737781,0.150284827,0.159113551,0.119880429,0.072472038,0.15295762,0.349393489,0.057831117,0.043440002,0.060649434,0.080842816,0.036099986,98,98,98,188,188,188,188,116,0.076194418,0.677796856,1.12e-13,2.65e-6,4.79e-11,0.003899708,0.001380559,8.15e-4,NA,NA,9.67e-12,1.37e-5,2.59e-10,6.47e-4,2.71e-4,5.3e-4,4.8264108,1.481227866,47.21490507,19.81086463,41.1908891,13.10708446,15.34448046,13.54156902,1,1,1,1,1,1,1,1,0.028026919,0.22358251,6.36e-12,8.55e-6,1.38e-10,2.94e-4,8.96e-5,2.33e-4,0.157490621,0.504437057,5.07e-11,3.66e-5,1.45e-9,0.001457831,7.67e-4,0.001366623,Regulatable_sites,proximal,shortening
TP73_APA_chr1_start_3733903_end_3733904,TP73,chr1,3733903,3733904,+,0.286208048,-0.251702574,0.355513483,0.200251934,0.206485382,-0.065447184,0.04715081,0.176898004,0.446431585,0.446360119,0.446521968,0.357700514,0.326111045,0.266584325,0.253317202,0.370703863,0.732639633,0.194657545,0.802035451,0.557952448,0.532596427,0.201137141,0.300468012,0.547601867,17,17,17,67,67,67,67,81,0.138855722,0.119084223,0.003720516,0.032092679,0.043245343,0.510287759,0.648409539,0.273896445,NA,NA,0,0,0,NA,NA,NA,4.807544146,5.017339067,9.685191029,5.507274159,5.214227712,0.729696588,0.448090433,1.803329695,1,1,1,1,1,1,1,1,0.028335399,0.025094704,0.001857591,0.018937539,0.022402795,0.392981554,0.503243175,0.179310472,0.158888835,0.139474075,0.004287291,0.037661632,0.050815236,0.541856611,0.680493998,0.302808054,Regulatable_sites,proximal,shortening
TP73_AATAAA_chr1_start_3736199_end_3736200,TP73,chr1,3736199,3736200,+,-0.286208048,0.251702574,-0.355513483,-0.200251934,-0.206485382,0.065447184,-0.04715081,-0.176898004,0.553568415,0.553639881,0.553478032,0.642299486,0.673888955,0.733415675,0.746682798,0.629296137,0.267360367,0.805342455,0.197964549,0.442047552,0.467403573,0.798862859,0.699531988,0.452398133,39,39,39,118,118,118,118,98,0.138855722,0.119084223,0.003720516,0.032092679,0.043245343,0.510287759,0.648409539,0.273896445,NA,NA,0,0,0,NA,NA,NA,4.807544146,5.017339067,9.685191029,5.507274159,5.214227712,0.729696588,0.448090433,1.803329695,1,1,1,1,1,1,1,1,0.028335399,0.025094704,0.001857591,0.018937539,0.022402795,0.392981554,0.503243175,0.179310472,0.158888835,0.139474075,0.004287291,0.037661632,0.050815236,0.541856611,0.680493998,0.302808054,Regulatable_sites,distal,shortening
PHLPP2_AATAAA_chr16_start_71637835_end_71637836,PHLPP2,chr16,71637835,71637836,-,0.249284582,0.095974897,0.338692669,-0.272964535,NA,-0.326160047,-0.234143969,NA,0.251101803,0.248442757,0.246823055,0.29593242,NA,0.347313243,0.271618539,NA,0.500386385,0.344417654,0.585515724,0.022967885,NA,0.021153196,0.03747457,NA,12,12,12,24,24,24,24,NA,0.139509515,0.549261849,2.52e-4,2.31e-7,1,1.2e-7,1.99e-5,NA,NA,NA,0,0,NA,0,0,NA,4.789536143,1.052731934,15.08414503,29.58487769,NA,32.03943896,22.48487362,NA,1,1,1,1,1,1,1,NA,0.028633137,0.304878736,1.03e-4,5.35e-8,1,1.51e-8,2.12e-6,NA,0.159997754,0.591719811,3.03e-4,3.27e-7,NA,1.76e-7,2.84e-5,NA,Regulatable_sites,distal,lengthening
PHLPP2_AATAAA_chr16_start_71644927_end_71644928,PHLPP2,chr16,71644927,71644928,-,-0.249284582,-0.095974897,-0.338692669,0.272964535,NA,0.326160047,0.234143969,NA,0.748898197,0.751557243,0.753176945,0.70406758,NA,0.652686757,0.728381461,NA,0.499613615,0.655582346,0.414484276,0.977032115,NA,0.978846804,0.96252543,NA,17,17,17,20,20,20,20,NA,0.139509515,0.549261849,2.52e-4,2.31e-7,1,1.2e-7,1.99e-5,NA,NA,NA,0,0,NA,0,0,NA,4.789536143,1.052731934,15.08414503,29.58487769,NA,32.03943896,22.48487362,NA,1,1,1,1,1,1,1,NA,0.028633137,0.304878736,1.03e-4,5.35e-8,1,1.51e-8,2.12e-6,NA,0.159997754,0.591719811,3.03e-4,3.27e-7,NA,1.76e-7,2.84e-5,NA,Regulatable_sites,proximal,lengthening
RAB39B_APA_chrX_start_155258241_end_155258242,RAB39B,chrX,155258241,155258242,-,-0.289388253,-0.02961551,-0.277683956,0.210677907,0.080892527,0.076802623,-0.076105571,0.372284066,0.580758531,0.581420792,0.581144691,0.331290098,0.398255473,0.308675017,0.358045455,0.352850397,0.291370277,0.551805282,0.303460735,0.541968006,0.479148,0.38547764,0.281939884,0.725134462,14,14,14,25,25,25,25,16,0.142360187,0.89410403,0.017803855,0.02281819,0.444061439,0.447863382,0.566660745,0.013049842,NA,NA,0,0,NA,NA,NA,0,4.741629898,0.084218713,6.548462373,6.178929125,0.884668672,0.954373233,0.673566991,8.056042491,1,1,1,1,1,1,1,1,0.029441166,0.771659713,0.010497484,0.01292805,0.346926148,0.328608621,0.411810749,0.004535214,0.163214586,0.907364642,0.02013716,0.02694871,0.471722966,0.479253625,0.604152855,0.01651513,Regulatable_sites,distal,shortening
RAB39B_AATAAA_chrX_start_155260728_end_155260729,RAB39B,chrX,155260728,155260729,-,0.289388253,0.02961551,0.277683956,-0.210677907,-0.080892527,-0.076802623,0.076105571,NA,0.419241469,0.418579208,0.418855309,0.668709902,0.601744527,0.691324983,0.641954545,NA,0.708629723,0.448194718,0.696539265,0.458031994,0.520852,0.61452236,0.718060116,NA,15,15,15,21,21,21,21,NA,0.142360187,0.89410403,0.017803855,0.02281819,0.444061439,0.447863382,0.566660745,NA,NA,NA,0,0,NA,NA,NA,NA,4.741629898,0.084218713,6.548462373,6.178929125,0.884668672,0.954373233,0.673566991,NA,1,1,1,1,1,1,1,NA,0.029441166,0.771659713,0.010497484,0.01292805,0.346926148,0.328608621,0.411810749,NA,0.163214586,0.907364642,0.02013716,0.02694871,0.471722966,0.479253625,0.604152855,NA,Regulatable_sites,proximal,shortening
RBM39_AATAAA_chr20_start_35704327_end_35704328,RBM39,chr20,35704327,35704328,-,-0.074334795,-0.070858389,0.427068412,-0.128759756,-0.123303942,-0.110161276,-0.023917584,-0.214198319,0.3128756,0.313012113,0.313104153,0.324856499,0.302860067,0.365599297,0.350991477,0.468900326,0.238540805,0.242153724,0.740172564,0.196096743,0.179556126,0.255438021,0.327073893,0.254702006,220,220,220,694,694,694,694,836,0.049216017,0.313025395,1.3100000000000002e-21,2.26e-4,5.51e-8,0.020056028,0.261087484,1.44e-7,0.232948194,NA,1.05e-21,1.17e-5,2.07e-9,0.002273409,NA,1.8e-9,4.691116843,4.010637511,92.4563569,22.21002236,39.27255535,12.81162949,0.849334605,39.13401646,1,1,1,1,1,1,1,1,0.030318935,0.045214051,6.88e-22,2.44e-6,3.69e-10,3.44e-4,0.356740643,3.96e-10,0.166083722,0.197970597,1.25e-20,1.15e-5,3.66e-9,0.001665759,0.551313159,8.12e-9,Regulatable_sites,proximal,shortening
MTMR12_ATTAAA_chr5_start_32227008_end_32227009,MTMR12,chr5,32227008,32227009,-,-0.155904905,-0.064025588,-0.607634816,0.134441431,0.151415901,0.172868684,0.144758526,0.138760827,0.844027471,0.842354482,0.847511567,0.81710618,0.827773478,0.799590468,0.78079685,0.851588719,0.688122566,0.778328894,0.239876751,0.951547611,0.979189379,0.972459152,0.925555377,0.990349547,86,86,86,195,195,195,195,305,0.145046278,0.613659178,9.21e-23,2.38e-4,6.73e-8,1.73e-7,0.001546836,1.63e-4,NA,NA,0,0,0,0,0,0,4.681134879,0.814717095,101.6735496,15.35666127,32.56729649,31.30877203,13.24109558,17.3884281,1,1,1,1,1,1,1,1,0.030495596,0.366729305,6.549999999999999e-24,8.9e-5,1.15e-8,2.2e-8,2.74e-4,3.05e-5,0.166831211,0.654857049,1.3800000000000001e-22,3.11e-4,9.51e-8,2.48e-7,0.002017352,2.25e-4,Regulatable_sites,distal,shortening
MTMR12_AATAAA_chr5_start_32229642_end_32229643,MTMR12,chr5,32229642,32229643,-,0.155904905,0.064025588,0.607634816,-0.134441431,-0.151415901,-0.172868684,-0.144758526,-0.138760827,0.155972529,0.157645518,0.152488433,0.18289382,0.172226522,0.200409532,0.21920315,0.148411281,0.311877434,0.221671106,0.760123249,0.048452389,0.020810621,0.027540848,0.074444623,0.009650453,44,44,44,20,20,20,20,22,0.145046278,0.613659178,9.21e-23,2.38e-4,6.73e-8,1.73e-7,0.001546836,1.63e-4,NA,NA,0,0,0,0,0,0,4.681134879,0.814717095,101.6735496,15.35666127,32.56729649,31.30877203,13.24109558,17.3884281,1,1,1,1,1,1,1,1,0.030495596,0.366729305,6.549999999999999e-24,8.9e-5,1.15e-8,2.2e-8,2.74e-4,3.05e-5,0.166831211,0.654857049,1.3800000000000001e-22,3.11e-4,9.51e-8,2.48e-7,0.002017352,2.25e-4,Regulatable_sites,proximal,shortening
PUS7L_AATAAA_chr12_start_43728610_end_43728611,PUS7L,chr12,43728610,43728611,-,0.172855432,0.069462959,0.230631318,-0.156733185,-0.160327001,-0.117590614,-0.125462346,-0.251292684,0.423281506,0.424547247,0.423821805,0.39660792,0.350698795,0.360282384,0.370218763,0.407415005,0.596136938,0.494010206,0.654453123,0.239874735,0.190371794,0.24269177,0.244756417,0.156122321,28,28,28,55,55,55,55,40,0.283131994,0.808589953,0.017431449,0.086973733,0.001270903,0.014493275,0.026390619,0.023686458,NA,NA,0.00458749,NA,0.001475838,0.02702198,0.185706358,0.005070128,4.672079302,0.962188487,8.797361042,7.003270129,11.27248258,6.26951539,4.669258587,10.6246955,1,1,1,1,1,1,1,1,0.03065679,0.326636105,0.003016666,0.008136095,7.87e-4,0.012283273,0.030707181,0.001115873,0.167423889,0.613259218,0.006622482,0.017968973,0.002762364,0.036023479,0.096673923,0.005142531,Regulatable_sites,proximal,shortening
WDR5_AATAAA_chr9_start_134159965_end_134159966,WDR5,chr9,134159965,134159966,+,-0.099172929,0.024308096,-0.522172132,0.213712262,0.203173373,0.156475137,0.178758665,0.320862535,0.815260959,0.816079094,0.816329402,0.742073733,0.742911398,0.755599785,0.691370329,0.643218238,0.71608803,0.84038719,0.29415727,0.955785995,0.946084771,0.912074922,0.870128994,0.964080773,80,80,80,299,299,299,299,498,0.328944674,0.647608765,6.32e-36,1.94e-46,1.8999999999999995e-38,5.07e-18,3.75e-14,1.52e-16,NA,NA,2.54e-38,2.87e-46,2.6699999999999998e-39,4.69e-20,6.42e-16,3.86e-18,4.649296842,0.408382782,168.382441,204.8832949,173.2752399,85.66307343,67.48396179,77.0136705,1,1,1,1,1,1,1,1,0.031066271,0.522791485,1.67e-38,1.8e-46,1.43e-39,2.13e-20,2.12e-16,1.7e-18,0.168950839,0.77116907,8.289999999999999e-37,1.3e-44,1.0299999999999998e-37,9e-19,1.24e-14,9.31e-17,Regulatable_sites,distal,shortening
PERP_ATTAAA_chr6_start_138091907_end_138091908,PERP,chr6,138091907,138091908,-,0.039265035,0.016115871,0.242394779,NA,NA,NA,NA,-0.039487628,0.07118802,0.071359894,0.071263847,NA,NA,NA,NA,0.062235509,0.110453054,0.087475765,0.313658626,NA,NA,NA,NA,0.022747882,14,14,14,NA,NA,NA,NA,15,0.261774944,0.830766906,2.5000000000000002e-22,NA,NA,NA,NA,2.68e-4,NA,NA,2.0199999999999998e-24,NA,NA,NA,NA,8.87e-4,4.639974579,0.793918054,104.8354325,NA,NA,NA,NA,12.5770473,1,1,1,NA,NA,NA,NA,1,0.031235465,0.372918015,1.3299999999999999e-24,NA,NA,NA,NA,3.91e-4,0.169752733,0.661547421,2.8899999999999995e-23,NA,NA,NA,NA,0.002115774,Regulatable_sites,proximal,shortening
NSUN6_AATAAA_chr10_start_18545561_end_18545562,NSUN6,chr10,18545561,18545562,-,0.200212548,0.043878211,-0.291127257,NA,NA,NA,NA,NA,0.733866302,0.728934974,0.732811389,NA,NA,NA,NA,NA,0.93407885,0.772813185,0.441684132,NA,NA,NA,NA,NA,18,18,18,NA,NA,NA,NA,NA,0.148088149,0.88204091,0.031636841,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4.619263286,0.104886134,5.426522687,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,0.031614814,0.746043054,0.019833133,NA,NA,NA,NA,NA,0.170371001,0.895857074,0.035267204,NA,NA,NA,NA,NA,Regulatable_sites,distal,shortening
NSUN6_APA_chr10_start_18545893_end_18545894,NSUN6,chr10,18545893,18545894,-,-0.200212548,-0.043878211,0.291127257,NA,NA,NA,NA,NA,0.266133698,0.271065026,0.267188611,NA,NA,NA,NA,NA,0.06592115,0.227186815,0.558315868,NA,NA,NA,NA,NA,11,11,11,NA,NA,NA,NA,NA,0.148088149,0.88204091,0.031636841,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4.619263286,0.104886134,5.426522687,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,0.031614814,0.746043054,0.019833133,NA,NA,NA,NA,NA,0.170371001,0.895857074,0.035267204,NA,NA,NA,NA,NA,Regulatable_sites,proximal,shortening
LGALS8_AATAAA_chr1_start_236552414_end_236552415,LGALS8,chr1,236552414,236552415,+,-0.106667245,0.074548973,-0.233985575,0.200754694,0.086212292,0.100621721,0.07752499,0.118774581,0.259262857,0.261930985,0.263031151,0.148342621,0.186569101,0.167906304,0.153853515,0.174634997,0.152595613,0.336479958,0.029045576,0.349097315,0.272781394,0.268528025,0.231378504,0.293409578,52,52,52,88,88,88,88,42,0.124440303,0.398187851,1.09e-15,1.92e-12,7.68e-5,1.26e-9,0.219926658,0.074962075,NA,NA,5.6e-14,1.22e-7,0.062991336,0.001629832,NA,NA,4.621246013,2.181907817,57.33077667,30.23973163,5.475149784,12.67572746,2.898109281,2.698843627,1,1,1,1,1,1,1,1,0.031578291,0.139641267,3.68e-14,3.82e-8,0.019288708,3.7e-4,0.088683518,0.100421058,0.170371001,0.390902453,3.6e-13,2.37e-7,0.044674911,0.001773552,0.212166024,0.198052175,Regulatable_sites,distal,shortening
BBX_APA_chr3_start_107809094_end_107809095,BBX,chr3,107809094,107809095,+,0.108395019,0.002333814,0.265263296,-0.064285905,-0.088143245,-0.11792081,-0.086766005,-0.123635755,0.15582713,0.156897459,0.155836687,0.11122483,0.149291678,0.170753679,0.145387361,0.185069171,0.264222149,0.159231273,0.421099983,0.046938925,0.061148433,0.052832869,0.058621356,0.061433416,15,15,15,19,19,19,19,11,0.001684327,0.999679594,2.78e-12,0.009628717,0.005542218,4.49e-5,0.035804329,0.202516424,0.24359834,NA,8.32e-6,0.007823268,0.002986818,8.19e-6,0.014410208,NA,4.614372985,5.4e-4,20.66479513,7.917781731,9.96895232,21.40329668,7.966326973,4.159501691,1,1,1,1,1,1,1,1,0.031705084,0.981469027,5.47e-6,0.004895126,0.001592021,3.72e-6,0.004765554,0.041401583,0.17074659,0.997745659,2e-5,0.01148337,0.005161192,2.88e-5,0.02221569,0.099729405,Regulatable_sites,proximal,shortening
GGNBP2_AATAAA_chr17_start_36589438_end_36589439,GGNBP2,chr17,36589438,36589439,+,0.079980493,-0.002959511,0.361628237,-0.243627496,-0.18959378,-0.113257138,-0.203084367,-0.178824385,0.488705634,0.488617063,0.488638508,0.599949128,0.543568771,0.535560426,0.602365928,0.468955615,0.568686127,0.485657552,0.850266744,0.356321632,0.353974991,0.422303287,0.399281561,0.29013123,102,102,102,140,140,140,140,158,0.15116607,0.974331729,9.5e-22,1.24e-9,1.8e-5,0.011784274,5.87e-5,0.004637365,NA,NA,0,0,0,0,0,0,4.579273395,0.004751234,96.86870514,40.30135111,21.11321055,8.162592207,20.18002879,10.25704745,1,1,1,1,1,1,1,1,0.032360934,0.945045978,7.409999999999999e-23,2.18e-10,4.33e-6,0.004276321,7.05e-6,0.001361634,0.173923969,0.978726861,1.43e-21,1.81e-9,2.47e-5,0.014755154,8.24e-5,0.006093999,Regulatable_sites,proximal,shortening
GGNBP2_AATAAA_chr17_start_36589843_end_36589844,GGNBP2,chr17,36589843,36589844,+,-0.079980493,0.002959511,-0.361628237,0.243627496,0.18959378,0.113257138,0.203084367,0.178824385,0.511294366,0.511382937,0.511361492,0.400050872,0.456431229,0.464439574,0.397634072,0.531044385,0.431313873,0.514342448,0.149733256,0.643678368,0.646025009,0.577696713,0.600718439,0.70986877,135,135,135,286,286,286,286,407,0.15116607,0.974331729,9.5e-22,1.24e-9,1.8e-5,0.011784274,5.87e-5,0.004637365,NA,NA,0,0,0,0,0,0,4.579273395,0.004751234,96.86870514,40.30135111,21.11321055,8.162592207,20.18002879,10.25704745,1,1,1,1,1,1,1,1,0.032360934,0.945045978,7.409999999999999e-23,2.18e-10,4.33e-6,0.004276321,7.05e-6,0.001361634,0.173923969,0.978726861,1.43e-21,1.81e-9,2.47e-5,0.014755154,8.24e-5,0.006093999,Regulatable_sites,distal,shortening
ZNF251_APA_chr8_start_144753456_end_144753457,ZNF251,chr8,144753456,144753457,-,0.057732848,0.107051373,0.203507469,NA,NA,NA,NA,NA,0.047970391,0.050557449,0.052321331,NA,NA,NA,NA,NA,0.105703239,0.157608822,0.2558288,NA,NA,NA,NA,NA,15,15,15,NA,NA,NA,NA,NA,0.309615441,0.050472128,1.21e-6,NA,NA,NA,NA,NA,NA,NA,1.09e-5,NA,NA,NA,NA,NA,4.576233445,7.87049951,20.15266677,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,0.032418399,0.005024777,7.15e-6,NA,NA,NA,NA,NA,0.173923969,0.044843866,2.57e-5,NA,NA,NA,NA,NA,Regulatable_sites,proximal,shortening
TGFBR1_AATAAA_chr9_start_99149442_end_99149443,TGFBR1,chr9,99149442,99149443,+,0.202767046,-0.053999354,0.645562961,NA,NA,NA,NA,NA,0.112606363,0.107624544,0.10571466,NA,NA,NA,NA,NA,0.315373409,0.05362519,0.751277621,NA,NA,NA,NA,NA,84,84,84,NA,NA,NA,NA,NA,0.151237779,0.479217392,1.19e-25,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4.576105545,1.434991757,115.25443,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,0.032420819,0.230951506,6.920000000000001e-27,NA,NA,NA,NA,NA,0.173923969,0.51610717,1.71e-25,NA,NA,NA,NA,NA,Regulatable_sites,proximal,shortening
TGFBR1_AATAAA_chr9_start_99153646_end_99153647,TGFBR1,chr9,99153646,99153647,+,-0.202767046,0.053999354,-0.645562961,NA,NA,NA,NA,0.047387419,0.887393637,0.892375456,0.89428534,NA,NA,NA,NA,0.866828906,0.684626591,0.94637481,0.248722379,NA,NA,NA,NA,0.914216326,129,129,129,NA,NA,NA,NA,249,0.151237779,0.479217392,1.19e-25,NA,NA,NA,NA,0.035445658,NA,NA,0,NA,NA,NA,NA,1,4.576105545,1.434991757,115.25443,NA,NA,NA,NA,0.588728355,1,1,1,NA,NA,NA,NA,1,0.032420819,0.230951506,6.920000000000001e-27,NA,NA,NA,NA,0.442911278,0.173923969,0.51610717,1.71e-25,NA,NA,NA,NA,0.584202652,Regulatable_sites,distal,shortening
DCUN1D1_APA_chr3_start_182941438_end_182941439,DCUN1D1,chr3,182941438,182941439,-,-0.160913812,-0.022458263,-0.277924324,0.172285026,0.147786709,0.119698446,-0.098889846,0.057312023,0.376989954,0.375665737,0.373727332,0.62039493,0.531328952,0.53577497,0.662353403,0.474583086,0.216076142,0.353207474,0.095803008,0.792679956,0.679115661,0.655473416,0.563463557,0.531895109,15,15,15,50,50,50,50,71,0.103760524,0.975936486,3.13e-17,0.0449988,0.012960599,0.034236509,0.387763373,0.378182464,NA,NA,1.78e-10,0.017287459,0.400838799,0.16297104,NA,NA,4.562505342,0.090288445,41.50929196,6.49513651,2.600549387,4.348546445,1.557657891,0.391828641,1,1,1,1,1,1,1,1,0.032679236,0.763810777,1.17e-10,0.010816999,0.106826678,0.037040547,0.21200848,0.531339753,0.174970952,0.903193875,8.08e-10,0.02308096,0.184225268,0.089353481,0.389861838,0.666096559,Regulatable_sites,distal,shortening
TMEM64_AATAAA_chr8_start_90622000_end_90622001,TMEM64,chr8,90622000,90622001,-,-0.131460004,0.003180269,-0.223664017,0.058449902,0.0031152,0.024473423,0.030122368,-7.99e-4,0.236165361,0.235482142,0.234865592,0.110595229,0.172128476,0.132496887,0.095911973,0.130956552,0.104705356,0.23866241,0.011201575,0.169045131,0.175243676,0.15697031,0.126034341,0.130157976,37,37,37,51,51,51,51,48,0.154905175,0.978456995,7.6e-11,0.222358382,0.9581603,0.673828952,0.534720567,0.020199203,NA,NA,0,NA,NA,NA,NA,1,4.51870001,0.002628522,45.7346928,1.90638446,0.006614209,0.318701471,0.785442933,0.002634026,1,1,1,1,1,1,1,1,0.033526297,0.959111083,1.35e-11,0.167365432,0.935181277,0.57238906,0.375481649,0.95906833,0.177785774,0.983840125,1.04e-10,0.245368036,0.958440958,0.699894177,0.569082302,0.980473634,Regulatable_sites,distal,shortening
TMEM64_AATAAA_chr8_start_90623545_end_90623546,TMEM64,chr8,90623545,90623546,-,0.131460004,-0.003180269,0.223664017,-0.058449902,-0.0031152,-0.024473423,-0.030122368,-0.126018762,0.763834639,0.764517858,0.765134408,0.889404771,0.827871524,0.867503113,0.904088027,0.831481427,0.895294644,0.76133759,0.988798425,0.830954869,0.824756324,0.84302969,0.873965659,0.705462665,101,101,101,323,323,323,323,219,0.154905175,0.978456995,7.6e-11,0.222358382,0.9581603,0.673828952,0.534720567,0.020199203,NA,NA,0,NA,NA,NA,NA,0.077966097,4.51870001,0.002628522,45.7346928,1.90638446,0.006614209,0.318701471,0.785442933,4.478751833,1,1,1,1,1,1,1,1,0.033526297,0.959111083,1.35e-11,0.167365432,0.935181277,0.57238906,0.375481649,0.034318776,0.177785774,0.983840125,1.04e-10,0.245368036,0.958440958,0.699894177,0.569082302,0.085771464,Regulatable_sites,proximal,shortening
UBE2J1_AATAAA_chr6_start_89328070_end_89328071,UBE2J1,chr6,89328070,89328071,-,-0.089828739,-0.055912156,-0.281736991,0.082918054,0.090112881,0.102651768,0.077571719,0.215056935,0.434850173,0.43432577,0.431346645,0.585756039,0.564274237,0.519496161,0.544232193,0.346438899,0.345021434,0.378413615,0.149609653,0.668674093,0.654387118,0.622147929,0.621803912,0.561495835,98,98,98,114,114,114,114,151,0.529745613,0.887658968,4.83e-13,0.127259417,0.003813165,0.107715862,0.158823309,0.009067645,NA,NA,1.46e-7,NA,0.105297855,NA,NA,0.295686314,4.492723629,1.225963789,30.57603536,5.82964256,5.528562614,6.972463224,3.43189709,4.569899331,1,1,1,1,1,1,1,1,0.034039405,0.268193423,3.21e-8,0.015758325,0.018708469,0.008277348,0.063948604,0.032538477,0.179246841,0.554614226,1.63e-7,0.032084543,0.043602649,0.02577385,0.167916103,0.082281849,Regulatable_sites,distal,shortening
