gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,DMSO_96hrs_1,DMSO_96hrs_2,DMSO_96hrs_3,ADMAi_96hrs_1,ADMAi_96hrs_2,ADMAi_96hrs_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
KMT2A_ENSG00000118058.24,PAS15403_AATAAA_0.2,0.562896089,NA,KMT2A_ENSG00000118058.24,1.814655141,1,0.177950809,0.362486163,KMT2A_ENSG00000118058.24,0.073189636,0.073189636,0.073189636,0.054064888,0.054064888,0.054064888,-0.019124748,chr11,118523874,118523875,19,+,ENSG00000118058.24,KMT2A,UTR3
PCLAF_ENSG00000166803.14,PAS19958_AATAAA_0.3,0.323885566,NA,PCLAF_ENSG00000166803.14,1.814831763,1,0.1779297,0.362486163,PCLAF_ENSG00000166803.14,0.087840329,0.087840329,0.087840329,0.110208272,0.110208272,0.110208272,0.022367943,chr15,64364312,64364313,53,-,ENSG00000166803.14,PCLAF,UTR3
PCLAF_ENSG00000166803.14,PAS19959_ATTAAA_0.35,0.323885566,NA,PCLAF_ENSG00000166803.14,1.814831763,1,0.1779297,0.362486163,PCLAF_ENSG00000166803.14,0.912159671,0.912159671,0.912159671,0.889791728,0.889791728,0.889791728,-0.022367943,chr15,64365590,64365591,1655,-,ENSG00000166803.14,PCLAF,UTR3
UBA6_ENSG00000033178.13,PAS6968_AATAAA_0.35,0.028070913,0.590562272,UBA6_ENSG00000033178.13,1.813648021,1,0.178071234,0.362674364,UBA6_ENSG00000033178.13,0.540259779,0.540259779,0.540259779,0.489104844,0.489104844,0.489104844,-0.051154935,chr4,67616805,67616806,121,-,ENSG00000033178.13,UBA6,UTR3
ST3GAL2_ENSG00000157350.13,PAS21063_APA_0.1,0.055922596,NA,ST3GAL2_ENSG00000157350.13,1.813176416,1,0.178127658,0.362732176,ST3GAL2_ENSG00000157350.13,0.054286426,0.054286426,0.054286426,0.108040455,0.108040455,0.108040455,0.053754029,chr16,70380206,70380207,26,-,ENSG00000157350.13,ST3GAL2,UTR3
IKZF5_ENSG00000095574.12,PAS14703_AATAAA_0.05,0.104271547,NA,IKZF5_ENSG00000095574.12,1.81247419,1,0.178211712,0.362846226,IKZF5_ENSG00000095574.12,0.540036084,0.540036084,0.540036084,0.624991663,0.624991663,0.624991663,0.084955579,chr10,122990807,122990808,67,-,ENSG00000095574.12,IKZF5,UTR3
AP3M1_ENSG00000185009.13,PAS14452_ATTAAA_0.25,0.066292324,NA,AP3M1_ENSG00000185009.13,1.811455258,1,0.178333757,0.363007702,AP3M1_ENSG00000185009.13,0.348004859,0.348004859,0.348004859,0.299557584,0.299557584,0.299557584,-0.048447274,chr10,74122949,74122950,62,-,ENSG00000185009.13,AP3M1,UTR3
SPART_ENSG00000133104.14,PAS18175_AATAAA_0.25,0.444608966,NA,SPART_ENSG00000133104.14,1.810921047,1,0.178397781,0.363007702,SPART_ENSG00000133104.14,0.084319738,0.084319738,0.084319738,0.116274434,0.116274434,0.116274434,0.031954696,chr13,36303019,36303020,48,-,ENSG00000133104.14,SPART,UTR3
CDC42SE1_ENSG00000197622.13,PAS2099_AATAAA_0.45,0.324584057,NA,CDC42SE1_ENSG00000197622.13,1.810875345,1,0.17840326,0.363007702,CDC42SE1_ENSG00000197622.13,0.877115617,0.877115617,0.877115617,0.905858772,0.905858772,0.905858772,0.028743154,chr1,151050988,151050989,890,-,ENSG00000197622.13,CDC42SE1,UTR3
CDC42SE1_ENSG00000197622.13,PAS2100_ATTAAA_0.2,0.324584057,NA,CDC42SE1_ENSG00000197622.13,1.810875345,1,0.17840326,0.363007702,CDC42SE1_ENSG00000197622.13,0.122884383,0.122884383,0.122884383,0.094141228,0.094141228,0.094141228,-0.028743154,chr1,151052660,151052661,63,-,ENSG00000197622.13,CDC42SE1,UTR3
DBT_ENSG00000137992.15,PAS1925_AATAAA_0.15,0.524907844,NA,DBT_ENSG00000137992.15,1.810514654,1,0.178446505,0.363038596,DBT_ENSG00000137992.15,0.49390544,0.49390544,0.49390544,0.337786876,0.337786876,0.337786876,-0.156118563,chr1,100186922,100186923,24,-,ENSG00000137992.15,DBT,UTR3
SLC25A4_ENSG00000151729.11,PAS6765_None_0.2,0.324749836,NA,SLC25A4_ENSG00000151729.11,1.809074497,1,0.178619293,0.363275867,SLC25A4_ENSG00000151729.11,0.187244878,0.187244878,0.187244878,0.142521545,0.142521545,0.142521545,-0.044723333,chr4,185147021,185147022,12,+,ENSG00000151729.11,SLC25A4,UTR3
SLC25A4_ENSG00000151729.11,PAS6766_AATAAA_0.2,0.324749836,NA,SLC25A4_ENSG00000151729.11,1.809074497,1,0.178619293,0.363275867,SLC25A4_ENSG00000151729.11,0.812755122,0.812755122,0.812755122,0.857478455,0.857478455,0.857478455,0.044723333,chr4,185147269,185147270,506,+,ENSG00000151729.11,SLC25A4,UTR3
DAG1_ENSG00000173402.13,PAS4750_ATTAAA_0.2,0.324749836,NA,DAG1_ENSG00000173402.13,1.807512554,1,0.178806911,0.36337182,DAG1_ENSG00000173402.13,0.090429434,0.090429434,0.090429434,0.06966019,0.06966019,0.06966019,-0.020769244,chr3,49534529,49534530,21,+,ENSG00000173402.13,DAG1,UTR3
DAG1_ENSG00000173402.13,PAS4751_AATAAA_0.15,0.324749836,NA,DAG1_ENSG00000173402.13,1.807512554,1,0.178806911,0.36337182,DAG1_ENSG00000173402.13,0.909570566,0.909570566,0.909570566,0.93033981,0.93033981,0.93033981,0.020769244,chr3,49535612,49535613,771,+,ENSG00000173402.13,DAG1,UTR3
CNBP_ENSG00000169714.17,PAS5925_AATAAA_0.25,0.420505131,NA,CNBP_ENSG00000169714.17,1.808128533,1,0.178732893,0.36337182,CNBP_ENSG00000169714.17,0.878323123,0.878323123,0.878323123,0.906757588,0.906757588,0.906757588,0.028434465,chr3,129169577,129169578,923,-,ENSG00000169714.17,CNBP,UTR3
KIAA0232_ENSG00000170871.12,PAS6334_AATAAA_0.1,0.324749836,NA,KIAA0232_ENSG00000170871.12,1.807653862,1,0.178789928,0.36337182,KIAA0232_ENSG00000170871.12,0.817370292,0.817370292,0.817370292,0.913378228,0.913378228,0.913378228,0.096007936,chr4,6883367,6883368,100,+,ENSG00000170871.12,KIAA0232,UTR3
KIAA0232_ENSG00000170871.12,PAS6335_AATAAA_0.3,0.324749836,NA,KIAA0232_ENSG00000170871.12,1.807653862,1,0.178789928,0.36337182,KIAA0232_ENSG00000170871.12,0.182629708,0.182629708,0.182629708,0.086621772,0.086621772,0.086621772,-0.096007936,chr4,6884162,6884163,16,+,ENSG00000170871.12,KIAA0232,UTR3
SUPT6H_ENSG00000109111.15,PAS21376_APA_0.15,0.187964131,NA,SUPT6H_ENSG00000109111.15,1.806984101,1,0.178870439,0.363386758,SUPT6H_ENSG00000109111.15,0.015205867,0.015205867,0.015205867,0.006359464,0.006359464,0.006359464,-0.008846403,chr17,28702676,28702677,12,+,ENSG00000109111.15,SUPT6H,UTR3
RAB3GAP1_ENSG00000115839.19,PAS3201_APA_0.3,7.62E-04,1,RAB3GAP1_ENSG00000115839.19,1.807089013,1,0.178857825,0.363386758,RAB3GAP1_ENSG00000115839.19,0.348011803,0.348011803,0.348011803,0.393333009,0.393333009,0.393333009,0.045321206,chr2,135169907,135169908,29,+,ENSG00000115839.19,RAB3GAP1,UTR3
CCDC82_ENSG00000149231.16,PAS15965_ATTAAA_0.25,0.066392454,NA,CCDC82_ENSG00000149231.16,1.806145256,1,0.178971335,0.3634766,CCDC82_ENSG00000149231.16,0.072665682,0.072665682,0.072665682,0.121419969,0.121419969,0.121419969,0.048754287,chr11,96353226,96353227,12,-,ENSG00000149231.16,CCDC82,UTR3
BIRC5_ENSG00000089685.15,PAS21866_AATAAA_0.05,4.23E-15,0.593610296,BIRC5_ENSG00000089685.15,1.805987645,1,0.1789903,0.3634766,BIRC5_ENSG00000089685.15,0.024889799,0.024889799,0.024889799,0.034569584,0.034569584,0.034569584,0.009679785,chr17,78225633,78225634,53,+,ENSG00000089685.15,BIRC5,UTR3
TMEM18_ENSG00000151353.15,PAS3654_AATAAA_0.15,0.437123043,NA,TMEM18_ENSG00000151353.15,1.805915763,1,0.17899895,0.3634766,TMEM18_ENSG00000151353.15,0.020459078,0.020459078,0.020459078,0.037216378,0.037216378,0.037216378,0.016757301,chr2,667335,667336,13,-,ENSG00000151353.15,TMEM18,UTR3
PM20D2_ENSG00000146281.6,PAS9176_AATAAA_0.35,0.500369066,NA,PM20D2_ENSG00000146281.6,1.804446551,1,0.179175857,0.363778729,PM20D2_ENSG00000146281.6,0.056372243,0.056372243,0.056372243,0.022233365,0.022233365,0.022233365,-0.034138878,chr6,89162287,89162288,14,+,ENSG00000146281.6,PM20D2,UTR3
SLC38A2_ENSG00000134294.14,PAS17209_AATAAA_0.35,0.575534534,NA,SLC38A2_ENSG00000134294.14,1.803239439,1,0.179321355,0.364005411,SLC38A2_ENSG00000134294.14,0.003209663,0.003209663,0.003209663,0.008852326,0.008852326,0.008852326,0.005642664,chr12,46360223,46360224,10,-,ENSG00000134294.14,SLC38A2,UTR3
RAB8A_ENSG00000167461.12,PAS23390_ATTAAA_0.3,0.325653852,NA,RAB8A_ENSG00000167461.12,1.802820223,1,0.179371917,0.364005411,RAB8A_ENSG00000167461.12,0.956428882,0.956428882,0.956428882,0.934508459,0.934508459,0.934508459,-0.021920423,chr19,16133632,16133633,605,+,ENSG00000167461.12,RAB8A,UTR3
RAB8A_ENSG00000167461.12,PAS23391_None_0.25,0.325653852,NA,RAB8A_ENSG00000167461.12,1.802820223,1,0.179371917,0.364005411,RAB8A_ENSG00000167461.12,0.043571118,0.043571118,0.043571118,0.065491541,0.065491541,0.065491541,0.021920423,chr19,16134229,16134230,44,+,ENSG00000167461.12,RAB8A,UTR3
ZFP1_ENSG00000184517.12,PAS20625_AATAAA_0.2,0.325915003,NA,ZFP1_ENSG00000184517.12,1.801070996,1,0.179583071,0.364319615,ZFP1_ENSG00000184517.12,0.108472667,0.108472667,0.108472667,0.067394514,0.067394514,0.067394514,-0.041078154,chr16,75169660,75169661,15,+,ENSG00000184517.12,ZFP1,UTR3
ZFP1_ENSG00000184517.12,PAS20626_AATAAA_0.2,0.325915003,NA,ZFP1_ENSG00000184517.12,1.801070996,1,0.179583071,0.364319615,ZFP1_ENSG00000184517.12,0.891527333,0.891527333,0.891527333,0.932605486,0.932605486,0.932605486,0.041078154,chr16,75172232,75172233,155,+,ENSG00000184517.12,ZFP1,UTR3
AP5Z1_ENSG00000242802.9,PAS10093_AATAAA_0.15,0.175057309,NA,AP5Z1_ENSG00000242802.9,1.800728731,1,0.17962442,0.364346366,AP5Z1_ENSG00000242802.9,0.051717499,0.051717499,0.051717499,0.074499197,0.074499197,0.074499197,0.022781698,chr7,4794394,4794395,143,+,ENSG00000242802.9,AP5Z1,UTR3
PHLDA1_ENSG00000139289.15,PAS17448_AATAAA_0.3,6.17E-16,1,PHLDA1_ENSG00000139289.15,1.797797002,1,0.179979055,0.365008471,PHLDA1_ENSG00000139289.15,0.068294074,0.068294074,0.068294074,0.055622166,0.055622166,0.055622166,-0.012671908,chr12,76026579,76026580,138,-,ENSG00000139289.15,PHLDA1,UTR3
PSAP_ENSG00000197746.15,PAS14407_AATAAA_0.15,0.326646106,NA,PSAP_ENSG00000197746.15,1.796626757,1,0.180120839,0.365014426,PSAP_ENSG00000197746.15,0.995803649,0.995803649,0.995803649,0.991887056,0.991887056,0.991887056,-0.003916592,chr10,71816298,71816299,6387,-,ENSG00000197746.15,PSAP,UTR3
PSAP_ENSG00000197746.15,PAS14408_APA_0.1,0.326646106,NA,PSAP_ENSG00000197746.15,1.796626757,1,0.180120839,0.365014426,PSAP_ENSG00000197746.15,0.004196351,0.004196351,0.004196351,0.008112944,0.008112944,0.008112944,0.003916592,chr10,71817316,71817317,10,-,ENSG00000197746.15,PSAP,UTR3
SERBP1_ENSG00000142864.15,PAS1780_APA_0.25,3.77E-11,1,SERBP1_ENSG00000142864.15,1.797128913,1,0.180059983,0.365014426,SERBP1_ENSG00000142864.15,0.004818999,0.004818999,0.004818999,0.003033212,0.003033212,0.003033212,-0.001785787,chr1,67410800,67410801,13,-,ENSG00000142864.15,SERBP1,UTR3
PSMF1_ENSG00000125818.18,PAS24693_AATAAA_0.15,0.007371843,1,PSMF1_ENSG00000125818.18,1.79660839,1,0.180123065,0.365014426,PSMF1_ENSG00000125818.18,0.213967916,0.213967916,0.213967916,0.193439298,0.193439298,0.193439298,-0.020528618,chr20,1167314,1167315,176,+,ENSG00000125818.18,PSMF1,UTR3
AGGF1_ENSG00000164252.13,PAS7536_AATAAA_0.4,0.572300241,NA,AGGF1_ENSG00000164252.13,1.796663775,1,0.180116352,0.365014426,AGGF1_ENSG00000164252.13,0.368012316,0.368012316,0.368012316,0.452115352,0.452115352,0.452115352,0.084103036,chr5,77064090,77064091,65,+,ENSG00000164252.13,AGGF1,UTR3
HECTD2_ENSG00000165338.17,PAS13861_AATAAA_0.15,0.326732678,NA,HECTD2_ENSG00000165338.17,1.794008802,1,0.180438492,0.365110448,HECTD2_ENSG00000165338.17,0.473351238,0.473351238,0.473351238,0.305640467,0.305640467,0.305640467,-0.16771077,chr10,91463661,91463662,16,+,ENSG00000165338.17,HECTD2,UTR3
HECTD2_ENSG00000165338.17,PAS13862_ATTAAA_0.2,0.326732678,NA,HECTD2_ENSG00000165338.17,1.794008802,1,0.180438492,0.365110448,HECTD2_ENSG00000165338.17,0.526648762,0.526648762,0.526648762,0.694359533,0.694359533,0.694359533,0.16771077,chr10,91514756,91514757,29,+,ENSG00000165338.17,HECTD2,UTR3
HNRNPC_ENSG00000092199.19,PAS18820_ATTAAA_0.4,3.09E-08,1,HNRNPC_ENSG00000092199.19,1.795491194,1,0.180258545,0.365110448,HNRNPC_ENSG00000092199.19,0.022163417,0.022163417,0.022163417,0.03032032,0.03032032,0.03032032,0.008156902,chr14,21209149,21209150,58,-,ENSG00000092199.19,HNRNPC,UTR3
EID1_ENSG00000255302.5,PAS19431_ATTAAA_0.4,0.326704911,NA,EID1_ENSG00000255302.5,1.794690746,1,0.180355685,0.365110448,EID1_ENSG00000255302.5,0.528087637,0.528087637,0.528087637,0.502825098,0.502825098,0.502825098,-0.025262539,chr15,48878936,48878937,18,+,ENSG00000255302.5,EID1,UTR3
EID1_ENSG00000255302.5,PAS19432_AATAAA_0.2,0.326704911,NA,EID1_ENSG00000255302.5,1.794690746,1,0.180355685,0.365110448,EID1_ENSG00000255302.5,0.471912363,0.471912363,0.471912363,0.497174902,0.497174902,0.497174902,0.025262539,chr15,48879803,48879804,1914,+,ENSG00000255302.5,EID1,UTR3
TTC28_ENSG00000100154.15,PAS26016_ATTAAA_0.2,0.635704911,NA,TTC28_ENSG00000100154.15,1.793427484,1,0.180509115,0.365110448,TTC28_ENSG00000100154.15,0.343618783,0.343618783,0.343618783,0.25094141,0.25094141,0.25094141,-0.092677373,chr22,27978021,27978022,26,-,ENSG00000100154.15,TTC28,UTR3
RANGAP1_ENSG00000100401.21,PAS26114_ATTAAA_0.1,0.282981278,NA,RANGAP1_ENSG00000100401.21,1.793812073,1,0.180462389,0.365110448,RANGAP1_ENSG00000100401.21,0.03217545,0.03217545,0.03217545,0.022033914,0.022033914,0.022033914,-0.010141536,chr22,41246297,41246298,96,-,ENSG00000100401.21,RANGAP1,UTR3
DDX18_ENSG00000088205.13,PAS3150_ATTAAA_0.2,0.21338162,NA,DDX18_ENSG00000088205.13,1.794913299,1,0.180328671,0.365110448,DDX18_ENSG00000088205.13,0.326212106,0.326212106,0.326212106,0.371932002,0.371932002,0.371932002,0.045719896,chr2,117832369,117832370,92,+,ENSG00000088205.13,DDX18,UTR3
NECTIN3_ENSG00000177707.11,PAS4930_ATTAAA_0.05,0.141547566,NA,NECTIN3_ENSG00000177707.11,1.793569104,1,0.180491907,0.365110448,NECTIN3_ENSG00000177707.11,0.257649047,0.257649047,0.257649047,0.178032688,0.178032688,0.178032688,-0.079616359,chr3,111135380,111135381,22,+,ENSG00000177707.11,NECTIN3,UTR3
HS2ST1_ENSG00000153936.18,PAS545_APA_0.25,0.374730854,NA,HS2ST1_ENSG00000153936.18,1.793526044,1,0.180497139,0.365110448,HS2ST1_ENSG00000153936.18,0.321234391,0.321234391,0.321234391,0.246323057,0.246323057,0.246323057,-0.074911334,chr1,87109980,87109981,37,+,ENSG00000153936.18,HS2ST1,UTR3
SMAD5_ENSG00000113658.18,PAS7754_APA_0.1,0.014438389,1,SMAD5_ENSG00000113658.18,1.794308605,1,0.180402082,0.365110448,SMAD5_ENSG00000113658.18,0.43337926,0.43337926,0.43337926,0.49760542,0.49760542,0.49760542,0.06422616,chr5,136179501,136179502,84,+,ENSG00000113658.18,SMAD5,UTR3
POLH_ENSG00000170734.12,PAS9020_AATAAA_0.35,0.381005376,NA,POLH_ENSG00000170734.12,1.794908305,1,0.180329277,0.365110448,POLH_ENSG00000170734.12,0.522773327,0.522773327,0.522773327,0.586774703,0.586774703,0.586774703,0.064001376,chr6,43616780,43616781,42,+,ENSG00000170734.12,POLH,UTR3
CCDC88A_ENSG00000115355.18,PAS3875_APA_0.25,0.454798225,NA,CCDC88A_ENSG00000115355.18,1.793153158,1,0.180542454,0.365120795,CCDC88A_ENSG00000115355.18,0.300296046,0.300296046,0.300296046,0.253967874,0.253967874,0.253967874,-0.046328172,chr2,55328294,55328295,13,-,ENSG00000115355.18,CCDC88A,UTR3
GOLPH3L_ENSG00000143457.11,PAS2086_APA_0.1,0.409044166,NA,GOLPH3L_ENSG00000143457.11,1.79235707,1,0.180639241,0.365212768,GOLPH3L_ENSG00000143457.11,0.152745699,0.152745699,0.152745699,0.110542391,0.110542391,0.110542391,-0.042203308,chr1,150647902,150647903,26,-,ENSG00000143457.11,GOLPH3L,UTR3
SPHK2_ENSG00000063176.16,PAS23783_AATAAA_0.1,0.326972091,NA,SPHK2_ENSG00000063176.16,1.792082619,1,0.180672622,0.365212768,SPHK2_ENSG00000063176.16,0.895953771,0.895953771,0.895953771,0.942847685,0.942847685,0.942847685,0.046893914,chr19,48630403,48630404,159,+,ENSG00000063176.16,SPHK2,UTR3
SPHK2_ENSG00000063176.16,PAS23784_APA_0.15,0.326972091,NA,SPHK2_ENSG00000063176.16,1.792082619,1,0.180672622,0.365212768,SPHK2_ENSG00000063176.16,0.104046229,0.104046229,0.104046229,0.057152315,0.057152315,0.057152315,-0.046893914,chr19,48630715,48630716,23,+,ENSG00000063176.16,SPHK2,UTR3
DIP2A_ENSG00000160305.18,PAS25512_AATAAA_0.3,0.327155576,NA,DIP2A_ENSG00000160305.18,1.790422148,1,0.180874737,0.365507103,DIP2A_ENSG00000160305.18,0.849716983,0.849716983,0.849716983,0.759932467,0.759932467,0.759932467,-0.089784516,chr21,46569705,46569706,77,+,ENSG00000160305.18,DIP2A,UTR3
DIP2A_ENSG00000160305.18,PAS25513_AATAAA_0.3,0.327155576,NA,DIP2A_ENSG00000160305.18,1.790422148,1,0.180874737,0.365507103,DIP2A_ENSG00000160305.18,0.150283017,0.150283017,0.150283017,0.240067533,0.240067533,0.240067533,0.089784516,chr21,46570013,46570014,20,+,ENSG00000160305.18,DIP2A,UTR3
ASB6_ENSG00000148331.12,PAS13337_AATAAA_0.3,0.327354501,NA,ASB6_ENSG00000148331.12,1.788773688,1,0.181075648,0.365716959,ASB6_ENSG00000148331.12,0.280046588,0.280046588,0.280046588,0.211301808,0.211301808,0.211301808,-0.06874478,chr9,129634604,129634605,97,-,ENSG00000148331.12,ASB6,UTR3
ASB6_ENSG00000148331.12,PAS13338_ATTAAA_0.45,0.327354501,NA,ASB6_ENSG00000148331.12,1.788773688,1,0.181075648,0.365716959,ASB6_ENSG00000148331.12,0.719953412,0.719953412,0.719953412,0.788698192,0.788698192,0.788698192,0.06874478,chr9,129636893,129636894,359,-,ENSG00000148331.12,ASB6,UTR3
CSTPP1_ENSG00000149179.14,PAS15022_APA_0.3,0.283641811,NA,CSTPP1_ENSG00000149179.14,1.788711856,1,0.181083189,0.365716959,CSTPP1_ENSG00000149179.14,0.015556986,0.015556986,0.015556986,0.036340884,0.036340884,0.036340884,0.020783899,chr11,47137903,47137904,15,+,ENSG00000149179.14,CSTPP1,UTR3
FERMT2_ENSG00000073712.15,PAS18978_AATAAA_0.25,0.327354501,NA,FERMT2_ENSG00000073712.15,1.788410631,1,0.181119932,0.365716959,FERMT2_ENSG00000073712.15,0.894863404,0.894863404,0.894863404,0.934336311,0.934336311,0.934336311,0.039472907,chr14,52857274,52857275,271,-,ENSG00000073712.15,FERMT2,UTR3
FERMT2_ENSG00000073712.15,PAS18979_AATAAA_0.4,0.327354501,NA,FERMT2_ENSG00000073712.15,1.788410631,1,0.181119932,0.365716959,FERMT2_ENSG00000073712.15,0.105136596,0.105136596,0.105136596,0.065663689,0.065663689,0.065663689,-0.039472907,chr14,52858280,52858281,21,-,ENSG00000073712.15,FERMT2,UTR3
FMR1_ENSG00000102081.16,PAS26535_AATAAA_0.25,0.352185297,NA,FMR1_ENSG00000102081.16,1.787202348,1,0.181267401,0.36595761,FMR1_ENSG00000102081.16,0.073902765,0.073902765,0.073902765,0.032712515,0.032712515,0.032712515,-0.04119025,chrX,147948532,147948533,13,+,ENSG00000102081.16,FMR1,UTR3
MINDY2_ENSG00000128923.11,PAS19469_AATAAA_0.2,0.549099175,NA,MINDY2_ENSG00000128923.11,1.786600703,1,0.181340883,0.366048837,MINDY2_ENSG00000128923.11,0.310550948,0.310550948,0.310550948,0.223849703,0.223849703,0.223849703,-0.086701246,chr15,58861896,58861897,17,+,ENSG00000128923.11,MINDY2,UTR3
NOTCH2_ENSG00000134250.21,PAS2021_APA_0.25,0.562896089,NA,NOTCH2_ENSG00000134250.21,1.78442631,1,0.181606739,0.366471125,NOTCH2_ENSG00000134250.21,0.032778798,0.032778798,0.032778798,0.015832681,0.015832681,0.015832681,-0.016946117,chr1,119914470,119914471,26,-,ENSG00000134250.21,NOTCH2,UTR3
TUG1_ENSG00000253352.10,PAS25772_AATAAA_0.3,0.025255135,0.602250315,TUG1_ENSG00000253352.10,1.784518075,1,0.18159551,0.366471125,TUG1_ENSG00000253352.10,0.038922878,0.038922878,0.038922878,0.019605285,0.019605285,0.019605285,-0.019317593,chr22,30976931,30976932,13,+,ENSG00000253352.10,TUG1,UTR3
ODF2L_ENSG00000122417.16,PAS1862_APA_0.25,1.48E-12,1,ODF2L_ENSG00000122417.16,1.784185643,1,0.181636192,0.366473397,ODF2L_ENSG00000122417.16,0.034525206,0.034525206,0.034525206,0.066693675,0.066693675,0.066693675,0.03216847,chr1,86349070,86349071,13,-,ENSG00000122417.16,ODF2L,UTR3
GLRX3_ENSG00000108010.12,PAS14088_AATAAA_0.45,0.338950609,NA,GLRX3_ENSG00000108010.12,1.781129996,1,0.182010631,0.367114364,GLRX3_ENSG00000108010.12,0.79738113,0.79738113,0.79738113,0.816089581,0.816089581,0.816089581,0.018708451,chr10,130179608,130179609,790,+,ENSG00000108010.12,GLRX3,UTR3
RBM27_ENSG00000091009.8,PAS7844_AATAAA_0.45,0.506863606,NA,RBM27_ENSG00000091009.8,1.781200683,1,0.182001959,0.367114364,RBM27_ENSG00000091009.8,0.018795845,0.018795845,0.018795845,0.037400235,0.037400235,0.037400235,0.01860439,chr5,146288166,146288167,17,+,ENSG00000091009.8,RBM27,UTR3
MPP3_ENSG00000161647.19,PAS22319_AATAAA_0.15,0.329522502,NA,MPP3_ENSG00000161647.19,1.778061801,1,0.182387506,0.367759846,MPP3_ENSG00000161647.19,0.12412799,0.12412799,0.12412799,0.216396845,0.216396845,0.216396845,0.092268856,chr17,43800811,43800812,41,-,ENSG00000161647.19,MPP3,UTR3
MPP3_ENSG00000161647.19,PAS22320_ATTAAA_0.35,0.329522502,NA,MPP3_ENSG00000161647.19,1.778061801,1,0.182387506,0.367759846,MPP3_ENSG00000161647.19,0.87587201,0.87587201,0.87587201,0.783603155,0.783603155,0.783603155,-0.092268856,chr17,43801420,43801421,69,-,ENSG00000161647.19,MPP3,UTR3
DIS3L2_ENSG00000144535.20,PAS3565_AATAAA_0.1,0.329644863,NA,DIS3L2_ENSG00000144535.20,1.776957988,1,0.182523312,0.367918992,DIS3L2_ENSG00000144535.20,0.76521607,0.76521607,0.76521607,0.83919254,0.83919254,0.83919254,0.07397647,chr2,232336975,232336976,165,+,ENSG00000144535.20,DIS3L2,UTR3
DIS3L2_ENSG00000144535.20,PAS3566_ATTAAA_0.3,0.329644863,NA,DIS3L2_ENSG00000144535.20,1.776957988,1,0.182523312,0.367918992,DIS3L2_ENSG00000144535.20,0.23478393,0.23478393,0.23478393,0.16080746,0.16080746,0.16080746,-0.07397647,chr2,232337189,232337190,19,+,ENSG00000144535.20,DIS3L2,UTR3
CHORDC1_ENSG00000110172.12,PAS15940_AATAAA_0.3,0.002840204,1,CHORDC1_ENSG00000110172.12,1.776387481,1,0.182593549,0.368003232,CHORDC1_ENSG00000110172.12,0.168223729,0.168223729,0.168223729,0.127675928,0.127675928,0.127675928,-0.040547801,chr11,90201015,90201016,46,-,ENSG00000110172.12,CHORDC1,UTR3
CDYL_ENSG00000153046.18,PAS8714_AATAAA_0.25,0.57412624,NA,CDYL_ENSG00000153046.18,1.775764518,1,0.182670281,0.368100533,CDYL_ENSG00000153046.18,0.188128276,0.188128276,0.188128276,0.132826408,0.132826408,0.132826408,-0.055301867,chr6,4954256,4954257,21,+,ENSG00000153046.18,CDYL,UTR3
PAFAH1B2_ENSG00000168092.14,PAS15389_AATAAA_0.25,0.672955254,NA,PAFAH1B2_ENSG00000168092.14,1.774985035,1,0.182766343,0.368199843,PAFAH1B2_ENSG00000168092.14,0.058395587,0.058395587,0.058395587,0.040893023,0.040893023,0.040893023,-0.017502564,chr11,117170071,117170072,33,+,ENSG00000168092.14,PAFAH1B2,UTR3
AKAP8_ENSG00000105127.10,PAS24229_AATAAA_0.1,0.330030406,NA,AKAP8_ENSG00000105127.10,1.774671929,1,0.182804946,0.368199843,AKAP8_ENSG00000105127.10,0.650410397,0.650410397,0.650410397,0.709845005,0.709845005,0.709845005,0.059434607,chr19,15353522,15353523,253,-,ENSG00000105127.10,AKAP8,UTR3
AKAP8_ENSG00000105127.10,PAS24230_AATAAA_0.3,0.330030406,NA,AKAP8_ENSG00000105127.10,1.774671929,1,0.182804946,0.368199843,AKAP8_ENSG00000105127.10,0.349589603,0.349589603,0.349589603,0.290154995,0.290154995,0.290154995,-0.059434607,chr19,15354632,15354633,117,-,ENSG00000105127.10,AKAP8,UTR3
NFYA_ENSG00000001167.15,PAS8968_AATAAA_0.4,0.735556877,NA,NFYA_ENSG00000001167.15,1.774056024,1,0.18288091,0.368295506,NFYA_ENSG00000001167.15,0.082647205,0.082647205,0.082647205,0.046671886,0.046671886,0.046671886,-0.035975319,chr6,41097950,41097951,33,+,ENSG00000001167.15,NFYA,UTR3
